Component,Entry Date,Exit Date,Signal,Entry Price,Exit Price,Holding Days Actual,Return,ΔStorage,ΔTemp/HDD/CDD,Price Momentum,Basis Deviation,ΔLNG Feed Gas,Nuclear Drop,Managed Money,Upcoming Outage Risk,Forecasted Balance,SMA Crossover,Volatility Breakout,Confidence
Transco-85,2024-05-14,2024-05-21,STRONG BUY,2.505,3.685,7,0.471057884231537,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-05-15,2024-05-22,STRONG BUY,2.55,3.385,7,0.32745098039215687,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-05-17,2024-05-24,STRONG BUY,2.845,3.805,7,0.33743409490333914,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-05-21,2024-05-28,STRONG BUY,3.685,3.18,7,-0.1370420624151967,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-05-29,2024-06-05,STRONG BUY,3.485,3.535,7,0.014347202295552444,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-06-13,2024-06-20,STRONG BUY,3.48,3.225,7,-0.07327586206896548,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-06-14,2024-06-21,STRONG BUY,3.475,3.395,7,-0.02302158273381297,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-08-15,2024-08-22,STRONG BUY,2.38,2.165,7,-0.09033613445378146,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-09-05,2024-09-12,STRONG BUY,2.305,2.375,7,0.03036876355748366,-1,3,2,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-09-11,2024-09-18,STRONG BUY,2.49,2.675,7,0.07429718875501992,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-09-12,2024-09-19,STRONG BUY,2.375,2.625,7,0.10526315789473684,-1,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
Transco-85,2024-09-18,2024-09-25,STRONG BUY,2.675,3.025,7,0.13084112149532715,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-09-19,2024-09-26,STRONG BUY,2.625,3.135,7,0.1942857142857142,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-09-20,2024-09-27,STRONG BUY,2.6,2.765,7,0.06346153846153847,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-09-21,2024-09-28,STRONG BUY,2.725,2.755,7,0.011009174311926533,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-09-24,2024-10-01,STRONG BUY,3.415,2.985,7,-0.12591508052708644,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-09-25,2024-10-02,STRONG BUY,3.025,3.025,7,0.0,-1,3,1,2,0,3,0,1,0,1,-1,0.5454545454545454
Transco-85,2024-09-26,2024-10-03,STRONG BUY,3.135,2.94,7,-0.06220095693779899,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-11-20,2024-11-27,STRONG BUY,2.04,3.145,7,0.5416666666666666,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-85,2024-11-21,2024-11-28,STRONG BUY,2.42,3.145,7,0.2995867768595042,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-11-22,2024-11-29,STRONG BUY,2.815,3.145,7,0.11722912966252223,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-11-27,2024-12-04,STRONG BUY,3.145,3.12,7,-0.007949125596184391,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-85,2024-12-01,2024-12-08,STRONG BUY,3.515,2.88,7,-0.18065433854907545,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-85,2024-12-12,2024-12-19,STRONG BUY,3.27,3.07,7,-0.06116207951070342,-1,3,1,1,0,1,0,1,0,1,1,0.6363636363636364
Transco-85,2024-12-23,2024-12-30,STRONG BUY,3.46,2.58,7,-0.2543352601156069,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-02-03,2023-02-10,STRONG BUY,13.575,2.41,7,-0.8224677716390424,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-03-08,2023-03-15,STRONG BUY,2.685,2.74,7,0.020484171322160207,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-03-14,2023-03-21,STRONG BUY,2.71,2.24,7,-0.17343173431734307,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-03-15,2023-03-22,STRONG BUY,2.74,1.965,7,-0.28284671532846717,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-04-18,2023-04-22,STRONG BUY,2.27,2.195,4,-0.03303964757709259,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-05-01,2023-05-08,STRONG BUY,2.335,2.04,7,-0.12633832976445394,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-05-16,2023-05-23,STRONG BUY,2.39,2.38,7,-0.004184100418410139,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-05-17,2023-05-24,STRONG BUY,2.485,2.28,7,-0.08249496981891351,0,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-06-13,2023-06-20,STRONG BUY,2.14,2.35,7,0.09813084112149531,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-06-14,2023-06-21,STRONG BUY,2.28,2.5,7,0.09649122807017553,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-06-15,2023-06-22,STRONG BUY,2.32,2.355,7,0.015086206896551787,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-06-16,2023-06-23,STRONG BUY,2.265,2.36,7,0.04194260485651203,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-06-21,2023-06-28,STRONG BUY,2.5,3.04,7,0.21600000000000003,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-06-27,2023-07-04,STRONG BUY,3.0,2.97,7,-0.009999999999999934,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-06-28,2023-07-04,STRONG BUY,3.04,2.97,6,-0.02302631578947363,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-06-30,2023-07-07,STRONG BUY,2.825,2.725,7,-0.0353982300884956,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-07-12,2023-07-19,STRONG BUY,2.935,2.935,7,0.0,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-07-25,2023-08-01,STRONG BUY,2.975,2.855,7,-0.04033613445378155,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-07-26,2023-08-02,STRONG BUY,3.07,2.695,7,-0.1221498371335505,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-07-27,2023-08-03,STRONG BUY,3.7,2.635,7,-0.28783783783783795,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-07-28,2023-08-04,STRONG BUY,3.59,2.725,7,-0.2409470752089136,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-08-22,2023-08-29,STRONG BUY,3.08,2.99,7,-0.029220779220779175,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-09-12,2023-09-19,STRONG BUY,3.03,2.945,7,-0.028052805280528042,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-09-13,2023-09-20,STRONG BUY,3.11,3.1,7,-0.0032154340836012176,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-09-14,2023-09-21,STRONG BUY,3.055,2.955,7,-0.032733224222585955,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-09-20,2023-09-27,STRONG BUY,3.1,2.86,7,-0.07741935483870975,0,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-10-05,2023-10-12,STRONG BUY,3.155,3.235,7,0.02535657686212364,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-10-06,2023-10-13,STRONG BUY,3.18,3.21,7,0.009433962264150882,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-10-10,2023-10-17,STRONG BUY,3.315,2.925,7,-0.11764705882352945,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-10-12,2023-10-19,STRONG BUY,3.235,2.865,7,-0.1143740340030911,0,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
Transco-Z5 South,2023-11-01,2023-11-08,STRONG BUY,3.51,2.145,7,-0.38888888888888884,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2023-11-02,2023-11-09,STRONG BUY,3.345,2.31,7,-0.3094170403587444,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-11-03,2023-11-10,STRONG BUY,3.26,2.455,7,-0.24693251533742325,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2023-12-06,2023-12-13,STRONG BUY,5.065,3.04,7,-0.3998025666337611,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2023-12-19,2023-12-24,STRONG BUY,8.645,2.375,5,-0.7252747252747253,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-01-10,2024-01-17,STRONG BUY,4.19,19.175,7,3.576372315035799,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-01-13,2024-01-20,STRONG BUY,24.015,12.775,7,-0.46804080782844054,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-03-26,2024-04-02,STRONG BUY,1.625,1.73,7,0.0646153846153846,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-03-27,2024-04-03,STRONG BUY,1.62,1.715,7,0.05864197530864196,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-04-01,2024-04-08,STRONG BUY,1.57,1.505,7,-0.04140127388535043,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-04-02,2024-04-09,STRONG BUY,1.73,1.69,7,-0.023121387283237014,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-04-03,2024-04-10,STRONG BUY,1.715,1.825,7,0.06413994169096203,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-04-04,2024-04-11,STRONG BUY,1.895,1.84,7,-0.029023746701846934,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-04-05,2024-04-12,STRONG BUY,1.78,1.545,7,-0.1320224719101124,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-04-10,2024-04-17,STRONG BUY,1.825,1.48,7,-0.18904109589041096,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-04-11,2024-04-18,STRONG BUY,1.84,1.585,7,-0.1385869565217392,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-04-30,2024-05-07,STRONG BUY,1.78,2.73,7,0.5337078651685393,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-05-01,2024-05-08,STRONG BUY,1.83,2.86,7,0.5628415300546447,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-02,2024-05-09,STRONG BUY,1.83,2.505,7,0.36885245901639335,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-03,2024-05-10,STRONG BUY,1.845,2.315,7,0.25474254742547425,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-07,2024-05-14,STRONG BUY,2.73,2.61,7,-0.043956043956043994,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-05-08,2024-05-15,STRONG BUY,2.86,2.625,7,-0.08216783216783213,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-09,2024-05-15,STRONG BUY,2.505,2.625,6,0.04790419161676651,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-14,2024-05-21,STRONG BUY,2.61,3.835,7,0.4693486590038315,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-05-15,2024-05-22,STRONG BUY,2.625,3.445,7,0.3123809523809523,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-17,2024-05-24,STRONG BUY,2.905,3.835,7,0.3201376936316696,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-05-21,2024-05-28,STRONG BUY,3.835,3.26,7,-0.14993481095176014,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-06-13,2024-06-20,STRONG BUY,3.645,3.35,7,-0.08093278463648831,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-06-14,2024-06-21,STRONG BUY,3.645,3.66,7,0.004115226337448594,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-06-21,2024-06-28,STRONG BUY,3.66,2.95,7,-0.19398907103825136,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-08-15,2024-08-22,STRONG BUY,2.415,2.235,7,-0.0745341614906833,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-08-16,2024-08-23,STRONG BUY,2.415,1.93,7,-0.2008281573498965,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-09-05,2024-09-12,STRONG BUY,2.39,2.42,7,0.012552301255230044,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-09-07,2024-09-14,STRONG BUY,2.4,2.55,7,0.062499999999999965,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-09-11,2024-09-18,STRONG BUY,2.57,2.77,7,0.07782101167315182,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-09-17,2024-09-24,STRONG BUY,2.61,3.59,7,0.37547892720306514,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-09-18,2024-09-25,STRONG BUY,2.77,3.125,7,0.12815884476534295,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-09-19,2024-09-26,STRONG BUY,2.725,3.26,7,0.19633027522935767,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-09-20,2024-09-27,STRONG BUY,2.73,2.825,7,0.03479853479853487,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-09-24,2024-10-01,STRONG BUY,3.59,3.09,7,-0.1392757660167131,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-09-25,2024-10-02,STRONG BUY,3.125,3.105,7,-0.0064000000000000055,0,3,1,2,0,3,0,1,0,1,-1,0.5454545454545454
Transco-Z5 South,2024-09-26,2024-10-03,STRONG BUY,3.26,2.96,7,-0.09202453987730057,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z5 South,2024-11-20,2024-11-27,STRONG BUY,2.12,3.29,7,0.5518867924528301,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-11-21,2024-11-28,STRONG BUY,2.495,3.29,7,0.3186372745490982,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-11-22,2024-11-29,STRONG BUY,2.935,3.29,7,0.12095400340715502,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-11-27,2024-12-04,STRONG BUY,3.29,3.265,7,-0.007598784194528849,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z5 South,2024-12-01,2024-12-08,STRONG BUY,7.76,3.01,7,-0.6121134020618557,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z5 South,2024-12-23,2024-12-30,STRONG BUY,7.74,2.54,7,-0.6718346253229974,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-02-01,2023-02-08,STRONG BUY,4.77,2.425,7,-0.4916142557651991,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (NY),2023-02-03,2023-02-10,STRONG BUY,27.975,2.05,7,-0.9267202859696158,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2023-03-03,2023-03-10,STRONG BUY,2.64,2.45,7,-0.07196969696969695,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-03-07,2023-03-14,STRONG BUY,2.685,2.715,7,0.011173184357541827,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-03-14,2023-03-21,STRONG BUY,2.715,1.995,7,-0.2651933701657458,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-03-15,2023-03-22,STRONG BUY,2.605,1.815,7,-0.3032629558541267,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-05-01,2023-05-08,STRONG BUY,1.9,1.41,7,-0.2578947368421053,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-05-24,2023-05-31,STRONG BUY,1.5,1.495,7,-0.0033333333333332624,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-05-25,2023-06-01,STRONG BUY,1.495,1.495,7,0.0,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-05-31,2023-06-07,STRONG BUY,1.495,1.43,7,-0.04347826086956533,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-06-01,2023-06-08,STRONG BUY,1.495,1.475,7,-0.013377926421404692,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-06-02,2023-06-09,STRONG BUY,1.46,1.325,7,-0.09246575342465754,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-06-14,2023-06-21,STRONG BUY,1.45,1.33,7,-0.0827586206896551,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-06-15,2023-06-22,STRONG BUY,1.475,1.34,7,-0.09152542372881356,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-06-30,2023-07-07,STRONG BUY,1.6,1.645,7,0.028124999999999956,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-07-06,2023-07-13,STRONG BUY,1.865,1.79,7,-0.040214477211796225,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-07-11,2023-07-18,STRONG BUY,1.81,1.69,7,-0.06629834254143652,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-07-12,2023-07-19,STRONG BUY,2.055,1.87,7,-0.09002433090024332,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-07-19,2023-07-26,STRONG BUY,1.87,2.005,7,0.07219251336898384,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-07-27,2023-08-03,STRONG BUY,2.095,1.155,7,-0.44868735083532224,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-07-28,2023-08-04,STRONG BUY,2.055,1.2,7,-0.416058394160584,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-08-16,2023-08-23,STRONG BUY,1.44,1.285,7,-0.10763888888888891,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-09-06,2023-09-13,STRONG BUY,2.105,1.73,7,-0.17814726840855108,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-09-07,2023-09-14,STRONG BUY,2.13,1.68,7,-0.2112676056338028,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-04,2023-10-11,STRONG BUY,1.365,1.315,7,-0.03663003663003666,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-05,2023-10-12,STRONG BUY,1.325,1.345,7,0.015094339622641523,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-10,2023-10-17,STRONG BUY,1.285,1.445,7,0.12451361867704291,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-10-12,2023-10-19,STRONG BUY,1.345,1.59,7,0.18215613382899637,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-17,2023-10-24,STRONG BUY,1.445,1.585,7,0.09688581314878886,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-10-18,2023-10-25,STRONG BUY,1.5,1.29,7,-0.13999999999999999,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-19,2023-10-26,STRONG BUY,1.59,1.21,7,-0.23899371069182396,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-20,2023-10-27,STRONG BUY,1.4,1.065,7,-0.23928571428571427,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-10-31,2023-11-07,STRONG BUY,2.66,1.515,7,-0.4304511278195489,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-11-01,2023-11-08,STRONG BUY,2.38,1.675,7,-0.29621848739495793,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-11-02,2023-11-09,STRONG BUY,2.175,1.6,7,-0.2643678160919539,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-11-10,2023-11-17,STRONG BUY,1.94,2.065,7,0.06443298969072166,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-11-14,2023-11-21,STRONG BUY,2.48,2.415,7,-0.02620967741935482,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-11-16,2023-11-23,STRONG BUY,2.245,2.445,7,0.08908685968819587,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2023-11-18,2023-11-25,STRONG BUY,2.525,2.445,7,-0.03168316831683171,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2023-12-06,2023-12-13,STRONG BUY,3.995,2.21,7,-0.4468085106382979,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-01-13,2024-01-20,STRONG BUY,16.99,12.42,7,-0.2689817539729252,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-01-17,2024-01-24,STRONG BUY,23.975,2.15,7,-0.9103232533889469,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-02-14,2024-02-21,STRONG BUY,2.25,1.63,7,-0.2755555555555556,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (NY),2024-03-07,2024-03-14,STRONG BUY,1.6,1.13,7,-0.2937500000000001,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (NY),2024-03-26,2024-04-02,STRONG BUY,1.58,1.735,7,0.09810126582278482,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-04-01,2024-04-08,STRONG BUY,1.515,1.555,7,0.026402640264026427,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-04-02,2024-04-09,STRONG BUY,1.735,1.365,7,-0.21325648414985596,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-04-03,2024-04-10,STRONG BUY,1.825,1.55,7,-0.15068493150684928,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-04-04,2024-04-11,STRONG BUY,1.8,1.42,7,-0.21111111111111117,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-04-05,2024-04-12,STRONG BUY,1.715,1.45,7,-0.15451895043731784,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-04-25,2024-05-02,STRONG BUY,1.555,1.39,7,-0.10610932475884247,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-05-01,2024-05-08,STRONG BUY,1.47,1.675,7,0.1394557823129252,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-05-08,2024-05-15,STRONG BUY,1.675,1.515,7,-0.09552238805970158,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-05-09,2024-05-15,STRONG BUY,1.635,1.515,6,-0.0733944954128441,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-05-10,2024-05-17,STRONG BUY,1.61,1.64,7,0.018633540372670686,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-05-17,2024-05-24,STRONG BUY,1.64,1.88,7,0.14634146341463414,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-05-21,2024-05-28,STRONG BUY,1.86,1.44,7,-0.2258064516129033,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-06-13,2024-06-20,STRONG BUY,1.79,2.17,7,0.21229050279329603,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-06-14,2024-06-21,STRONG BUY,1.755,2.235,7,0.27350427350427353,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-06-18,2024-06-25,STRONG BUY,2.235,2.195,7,-0.017897091722595095,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-07-16,2024-07-23,STRONG BUY,2.13,1.52,7,-0.28638497652582157,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-08-01,2024-08-08,STRONG BUY,1.795,1.385,7,-0.22841225626740944,0,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (NY),2024-08-16,2024-08-23,STRONG BUY,1.735,1.24,7,-0.2853025936599424,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (NY),2024-09-05,2024-09-12,STRONG BUY,1.585,1.675,7,0.056782334384858094,0,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
