Date,loc_name,Scheduled Quantity,Operationally Available
09/14/2015,Sea Robin - HH,32.0,249968.0
09/15/2015,Sea Robin - HH,32.0,249968.0
09/16/2015,Sea Robin - HH,2116.0,249998.0
09/17/2015,Sea Robin - HH,32.0,249968.0
09/18/2015,Sea Robin - HH,32.0,249968.0
09/19/2015,Sea Robin - HH,32.0,249968.0
09/20/2015,Sea Robin - HH,32.0,249968.0
09/21/2015,Sea Robin - HH,32.0,249968.0
09/22/2015,Sea Robin - HH,32.0,249968.0
09/23/2015,Sea Robin - HH,32.0,249968.0
09/24/2015,Sea Robin - HH,32.0,249968.0
09/25/2015,Sea Robin - HH,32.0,249968.0
09/26/2015,Sea Robin - HH,32.0,249968.0
09/27/2015,Sea Robin - HH,32.0,249968.0
09/28/2015,Sea Robin - HH,32.0,249968.0
09/29/2015,Sea Robin - HH,20878.0,229122.0
09/30/2015,Sea Robin - HH,14604.0,235396.0
10/01/2015,Sea Robin - HH,15.0,249984.0
10/02/2015,Sea Robin - HH,15.0,249984.0
10/03/2015,Sea Robin - HH,15.0,249984.0
10/04/2015,Sea Robin - HH,15.0,249984.0
10/05/2015,Sea Robin - HH,15.0,249984.0
10/06/2015,Sea Robin - HH,15.0,249984.0
10/07/2015,Sea Robin - HH,15.0,249984.0
10/08/2015,Sea Robin - HH,15.0,249984.0
10/09/2015,Sea Robin - HH,15.0,249984.0
10/10/2015,Sea Robin - HH,9436.0,240562.0
10/11/2015,Sea Robin - HH,9436.0,240562.0
10/12/2015,Sea Robin - HH,9436.0,240562.0
10/13/2015,Sea Robin - HH,15.0,249984.0
10/14/2015,Sea Robin - HH,6229.0,243770.0
10/15/2015,Sea Robin - HH,15.0,249984.0
10/16/2015,Sea Robin - HH,15.0,249984.0
10/17/2015,Sea Robin - HH,15.0,249984.0
10/18/2015,Sea Robin - HH,15.0,249984.0
10/19/2015,Sea Robin - HH,15.0,249984.0
10/20/2015,Sea Robin - HH,4425.0,245574.0
10/21/2015,Sea Robin - HH,5026.0,244972.0
10/22/2015,Sea Robin - HH,15.0,249984.0
10/23/2015,Sea Robin - HH,15.0,249984.0
10/24/2015,Sea Robin - HH,15.0,249984.0
10/25/2015,Sea Robin - HH,15.0,249984.0
10/26/2015,Sea Robin - HH,15.0,249984.0
10/27/2015,Sea Robin - HH,15.0,249984.0
10/28/2015,Sea Robin - HH,13044.0,236954.0
10/29/2015,Sea Robin - HH,882.0,249118.0
10/30/2015,Sea Robin - HH,15.0,249984.0
10/31/2015,Sea Robin - HH,15.0,249984.0
11/01/2015,Sea Robin - HH,0.0,250000.0
11/02/2015,Sea Robin - HH,0.0,250000.0
11/03/2015,Sea Robin - HH,0.0,250000.0
11/04/2015,Sea Robin - HH,62.0,249938.0
11/05/2015,Sea Robin - HH,62.0,249938.0
11/06/2015,Sea Robin - HH,62.0,249938.0
11/07/2015,Sea Robin - HH,62.0,249938.0
11/08/2015,Sea Robin - HH,62.0,249938.0
11/09/2015,Sea Robin - HH,62.0,249938.0
11/10/2015,Sea Robin - HH,62.0,249938.0
11/11/2015,Sea Robin - HH,62.0,249938.0
11/12/2015,Sea Robin - HH,20106.0,229894.0
11/13/2015,Sea Robin - HH,62.0,249938.0
11/14/2015,Sea Robin - HH,62.0,249938.0
11/15/2015,Sea Robin - HH,62.0,249938.0
11/16/2015,Sea Robin - HH,62.0,249938.0
11/17/2015,Sea Robin - HH,62.0,249938.0
11/18/2015,Sea Robin - HH,22010.0,206042.0
11/19/2015,Sea Robin - HH,62.0,249938.0
11/20/2015,Sea Robin - HH,62.0,249938.0
11/21/2015,Sea Robin - HH,62.0,249938.0
11/22/2015,Sea Robin - HH,62.0,249938.0
11/23/2015,Sea Robin - HH,62.0,249938.0
11/24/2015,Sea Robin - HH,62.0,249938.0
11/25/2015,Sea Robin - HH,13983.0,233120.0
11/26/2015,Sea Robin - HH,11086.0,238914.0
11/27/2015,Sea Robin - HH,11086.0,238914.0
11/28/2015,Sea Robin - HH,11086.0,238914.0
11/29/2015,Sea Robin - HH,11086.0,238914.0
11/30/2015,Sea Robin - HH,11096.0,238894.0
12/01/2015,Sea Robin - HH,6.0,249994.0
12/02/2015,Sea Robin - HH,13135.0,236864.0
12/03/2015,Sea Robin - HH,6320.0,243678.0
12/04/2015,Sea Robin - HH,6320.0,243678.0
12/05/2015,Sea Robin - HH,15540.0,234458.0
12/06/2015,Sea Robin - HH,15540.0,234458.0
12/07/2015,Sea Robin - HH,15540.0,234458.0
12/08/2015,Sea Robin - HH,6.0,249994.0
12/09/2015,Sea Robin - HH,8684.0,241284.0
12/10/2015,Sea Robin - HH,15039.0,234960.0
12/11/2015,Sea Robin - HH,6.0,249994.0
12/12/2015,Sea Robin - HH,15039.0,234960.0
12/13/2015,Sea Robin - HH,15039.0,234960.0
12/14/2015,Sea Robin - HH,5017.0,249994.0
12/15/2015,Sea Robin - HH,0.0,250000.0
12/16/2015,Sea Robin - HH,0.0,250000.0
12/17/2015,Sea Robin - HH,0.0,250000.0
12/18/2015,Sea Robin - HH,0.0,250000.0
12/19/2015,Sea Robin - HH,0.0,250000.0
12/20/2015,Sea Robin - HH,0.0,250000.0
12/21/2015,Sea Robin - HH,0.0,250000.0
12/22/2015,Sea Robin - HH,0.0,250000.0
12/23/2015,Sea Robin - HH,0.0,250000.0
12/24/2015,Sea Robin - HH,10022.0,239978.0
12/25/2015,Sea Robin - HH,5011.0,244988.0
12/26/2015,Sea Robin - HH,5011.0,244988.0
12/27/2015,Sea Robin - HH,5011.0,244988.0
12/28/2015,Sea Robin - HH,5011.0,244988.0
12/29/2015,Sea Robin - HH,9321.0,240678.0
12/30/2015,Sea Robin - HH,0.0,250000.0
12/31/2015,Sea Robin - HH,0.0,250000.0
01/01/2016,Sea Robin - HH,0.0,250000.0
01/02/2016,Sea Robin - HH,0.0,250000.0
01/03/2016,Sea Robin - HH,0.0,250000.0
01/04/2016,Sea Robin - HH,0.0,250000.0
01/05/2016,Sea Robin - HH,0.0,250000.0
01/06/2016,Sea Robin - HH,5011.0,244988.0
01/07/2016,Sea Robin - HH,10022.0,239978.0
01/08/2016,Sea Robin - HH,10022.0,239978.0
01/09/2016,Sea Robin - HH,10022.0,239978.0
01/10/2016,Sea Robin - HH,10022.0,239978.0
01/11/2016,Sea Robin - HH,10022.0,239978.0
01/12/2016,Sea Robin - HH,0.0,250000.0
01/13/2016,Sea Robin - HH,0.0,250000.0
01/14/2016,Sea Robin - HH,0.0,250000.0
01/15/2016,Sea Robin - HH,0.0,250000.0
01/16/2016,Sea Robin - HH,0.0,250000.0
01/17/2016,Sea Robin - HH,0.0,250000.0
01/18/2016,Sea Robin - HH,0.0,250000.0
01/19/2016,Sea Robin - HH,0.0,250000.0
01/20/2016,Sea Robin - HH,5011.0,244988.0
01/21/2016,Sea Robin - HH,8351.0,249998.0
01/22/2016,Sea Robin - HH,0.0,250000.0
01/23/2016,Sea Robin - HH,0.0,250000.0
01/24/2016,Sea Robin - HH,0.0,250000.0
01/25/2016,Sea Robin - HH,0.0,250000.0
01/26/2016,Sea Robin - HH,0.0,250000.0
01/27/2016,Sea Robin - HH,10022.0,239978.0
01/28/2016,Sea Robin - HH,0.0,250000.0
01/29/2016,Sea Robin - HH,4200.0,243700.0
01/30/2016,Sea Robin - HH,4200.0,245800.0
01/31/2016,Sea Robin - HH,4200.0,245800.0
02/01/2016,Sea Robin - HH,0.0,250000.0
02/02/2016,Sea Robin - HH,0.0,250000.0
02/03/2016,Sea Robin - HH,0.0,250000.0
02/04/2016,Sea Robin - HH,0.0,250000.0
02/05/2016,Sea Robin - HH,0.0,250000.0
02/06/2016,Sea Robin - HH,0.0,250000.0
02/07/2016,Sea Robin - HH,0.0,250000.0
02/08/2016,Sea Robin - HH,0.0,250000.0
02/09/2016,Sea Robin - HH,0.0,250000.0
02/10/2016,Sea Robin - HH,8719.0,236922.0
02/11/2016,Sea Robin - HH,0.0,250000.0
02/12/2016,Sea Robin - HH,0.0,250000.0
02/13/2016,Sea Robin - HH,0.0,250000.0
02/14/2016,Sea Robin - HH,0.0,250000.0
02/15/2016,Sea Robin - HH,0.0,250000.0
02/16/2016,Sea Robin - HH,0.0,250000.0
02/17/2016,Sea Robin - HH,0.0,250000.0
02/18/2016,Sea Robin - HH,0.0,250000.0
02/19/2016,Sea Robin - HH,0.0,250000.0
02/20/2016,Sea Robin - HH,0.0,250000.0
02/21/2016,Sea Robin - HH,0.0,250000.0
02/22/2016,Sea Robin - HH,0.0,250000.0
02/23/2016,Sea Robin - HH,0.0,250000.0
02/24/2016,Sea Robin - HH,16035.0,233964.0
02/25/2016,Sea Robin - HH,0.0,250000.0
02/26/2016,Sea Robin - HH,0.0,250000.0
02/27/2016,Sea Robin - HH,0.0,250000.0
02/28/2016,Sea Robin - HH,0.0,250000.0
02/29/2016,Sea Robin - HH,0.0,250000.0
03/01/2016,Sea Robin - HH,0.0,250000.0
03/02/2016,Sea Robin - HH,0.0,250000.0
03/03/2016,Sea Robin - HH,56.0,249916.0
03/04/2016,Sea Robin - HH,0.0,250000.0
03/05/2016,Sea Robin - HH,0.0,250000.0
03/06/2016,Sea Robin - HH,0.0,250000.0
03/07/2016,Sea Robin - HH,0.0,250000.0
03/08/2016,Sea Robin - HH,0.0,250000.0
03/09/2016,Sea Robin - HH,0.0,250000.0
03/10/2016,Sea Robin - HH,0.0,250000.0
03/11/2016,Sea Robin - HH,0.0,250000.0
03/12/2016,Sea Robin - HH,0.0,250000.0
03/13/2016,Sea Robin - HH,0.0,250000.0
03/14/2016,Sea Robin - HH,0.0,250000.0
03/15/2016,Sea Robin - HH,10022.0,239976.0
03/16/2016,Sea Robin - HH,0.0,250000.0
03/17/2016,Sea Robin - HH,0.0,250000.0
03/18/2016,Sea Robin - HH,0.0,250000.0
03/19/2016,Sea Robin - HH,0.0,250000.0
03/20/2016,Sea Robin - HH,0.0,250000.0
03/21/2016,Sea Robin - HH,0.0,250000.0
03/22/2016,Sea Robin - HH,0.0,250000.0
03/23/2016,Sea Robin - HH,11500.0,238498.0
03/24/2016,Sea Robin - HH,1503.0,248496.0
03/25/2016,Sea Robin - HH,15611.0,234386.0
03/26/2016,Sea Robin - HH,16474.0,232662.0
03/27/2016,Sea Robin - HH,16313.0,233684.0
03/28/2016,Sea Robin - HH,16313.0,233684.0
03/29/2016,Sea Robin - HH,10600.0,239398.0
03/30/2016,Sea Robin - HH,10000.0,239998.0
03/31/2016,Sea Robin - HH,10033.0,241971.0
04/01/2016,Sea Robin - HH,0.0,250000.0
04/02/2016,Sea Robin - HH,0.0,250000.0
04/03/2016,Sea Robin - HH,0.0,250000.0
04/04/2016,Sea Robin - HH,0.0,250000.0
04/05/2016,Sea Robin - HH,10120.0,239881.0
04/06/2016,Sea Robin - HH,4453.0,245547.0
04/07/2016,Sea Robin - HH,0.0,250000.0
04/08/2016,Sea Robin - HH,0.0,250000.0
04/09/2016,Sea Robin - HH,0.0,250000.0
04/10/2016,Sea Robin - HH,0.0,250000.0
04/11/2016,Sea Robin - HH,0.0,250000.0
04/12/2016,Sea Robin - HH,0.0,250000.0
04/13/2016,Sea Robin - HH,0.0,250000.0
04/14/2016,Sea Robin - HH,10120.0,239881.0
04/15/2016,Sea Robin - HH,10120.0,239881.0
04/16/2016,Sea Robin - HH,25605.0,224394.0
04/17/2016,Sea Robin - HH,25605.0,224394.0
04/18/2016,Sea Robin - HH,25605.0,224394.0
04/19/2016,Sea Robin - HH,27932.0,222068.0
04/20/2016,Sea Robin - HH,32082.0,217919.0
04/21/2016,Sea Robin - HH,35725.0,214275.0
04/22/2016,Sea Robin - HH,37648.0,212353.0
04/23/2016,Sea Robin - HH,30766.0,219234.0
04/24/2016,Sea Robin - HH,30766.0,219234.0
04/25/2016,Sea Robin - HH,30766.0,219234.0
04/26/2016,Sea Robin - HH,2935.0,247065.0
04/27/2016,Sea Robin - HH,15181.0,234819.0
04/28/2016,Sea Robin - HH,0.0,250000.0
04/29/2016,Sea Robin - HH,0.0,250000.0
04/30/2016,Sea Robin - HH,0.0,250000.0
05/01/2016,Sea Robin - HH,18217.0,231784.0
05/02/2016,Sea Robin - HH,20241.0,229759.0
05/03/2016,Sea Robin - HH,0.0,250000.0
05/04/2016,Sea Robin - HH,30361.0,219640.0
05/05/2016,Sea Robin - HH,26253.0,231071.0
05/06/2016,Sea Robin - HH,0.0,250000.0
05/07/2016,Sea Robin - HH,0.0,250000.0
05/08/2016,Sea Robin - HH,0.0,250000.0
05/09/2016,Sea Robin - HH,0.0,250000.0
05/10/2016,Sea Robin - HH,0.0,250000.0
05/11/2016,Sea Robin - HH,0.0,250000.0
05/12/2016,Sea Robin - HH,0.0,250000.0
05/13/2016,Sea Robin - HH,0.0,250000.0
05/14/2016,Sea Robin - HH,0.0,250000.0
05/15/2016,Sea Robin - HH,0.0,250000.0
05/16/2016,Sea Robin - HH,0.0,250000.0
05/17/2016,Sea Robin - HH,0.0,250000.0
05/18/2016,Sea Robin - HH,0.0,250000.0
05/19/2016,Sea Robin - HH,0.0,250000.0
05/20/2016,Sea Robin - HH,0.0,250000.0
05/21/2016,Sea Robin - HH,0.0,250000.0
05/22/2016,Sea Robin - HH,0.0,250000.0
05/23/2016,Sea Robin - HH,0.0,250000.0
05/24/2016,Sea Robin - HH,0.0,250000.0
05/25/2016,Sea Robin - HH,0.0,250000.0
05/26/2016,Sea Robin - HH,0.0,250000.0
05/27/2016,Sea Robin - HH,0.0,250000.0
05/28/2016,Sea Robin - HH,0.0,250000.0
05/29/2016,Sea Robin - HH,0.0,250000.0
05/30/2016,Sea Robin - HH,0.0,250000.0
05/31/2016,Sea Robin - HH,0.0,250000.0
06/01/2016,Sea Robin - HH,0.0,250000.0
06/02/2016,Sea Robin - HH,0.0,250000.0
06/03/2016,Sea Robin - HH,0.0,250000.0
06/04/2016,Sea Robin - HH,0.0,250000.0
06/05/2016,Sea Robin - HH,0.0,250000.0
06/06/2016,Sea Robin - HH,0.0,250000.0
06/07/2016,Sea Robin - HH,0.0,250000.0
06/08/2016,Sea Robin - HH,0.0,250000.0
06/09/2016,Sea Robin - HH,0.0,250000.0
06/10/2016,Sea Robin - HH,0.0,250000.0
06/11/2016,Sea Robin - HH,0.0,250000.0
06/12/2016,Sea Robin - HH,0.0,250000.0
06/13/2016,Sea Robin - HH,0.0,250000.0
06/14/2016,Sea Robin - HH,0.0,250000.0
06/15/2016,Sea Robin - HH,0.0,250000.0
06/16/2016,Sea Robin - HH,0.0,250000.0
06/17/2016,Sea Robin - HH,0.0,250000.0
06/18/2016,Sea Robin - HH,0.0,250000.0
06/19/2016,Sea Robin - HH,0.0,250000.0
06/20/2016,Sea Robin - HH,0.0,250000.0
06/21/2016,Sea Robin - HH,0.0,250000.0
06/22/2016,Sea Robin - HH,0.0,250000.0
06/23/2016,Sea Robin - HH,0.0,250000.0
06/24/2016,Sea Robin - HH,0.0,250000.0
06/25/2016,Sea Robin - HH,0.0,250000.0
06/26/2016,Sea Robin - HH,0.0,250000.0
06/27/2016,Sea Robin - HH,0.0,250000.0
06/28/2016,Sea Robin - HH,0.0,250000.0
06/29/2016,Sea Robin - HH,0.0,250000.0
06/30/2016,Sea Robin - HH,0.0,250000.0
07/01/2016,Sea Robin - HH,0.0,250000.0
07/02/2016,Sea Robin - HH,0.0,250000.0
07/03/2016,Sea Robin - HH,0.0,250000.0
07/04/2016,Sea Robin - HH,0.0,250000.0
07/05/2016,Sea Robin - HH,0.0,250000.0
07/06/2016,Sea Robin - HH,0.0,250000.0
07/07/2016,Sea Robin - HH,0.0,250000.0
07/08/2016,Sea Robin - HH,0.0,250000.0
07/09/2016,Sea Robin - HH,0.0,250000.0
07/10/2016,Sea Robin - HH,0.0,250000.0
07/11/2016,Sea Robin - HH,0.0,250000.0
07/12/2016,Sea Robin - HH,0.0,250000.0
07/13/2016,Sea Robin - HH,0.0,250000.0
07/14/2016,Sea Robin - HH,0.0,250000.0
07/15/2016,Sea Robin - HH,0.0,250000.0
07/16/2016,Sea Robin - HH,0.0,250000.0
07/17/2016,Sea Robin - HH,0.0,250000.0
07/18/2016,Sea Robin - HH,0.0,250000.0
07/19/2016,Sea Robin - HH,0.0,250000.0
07/20/2016,Sea Robin - HH,0.0,250000.0
07/21/2016,Sea Robin - HH,0.0,250000.0
07/22/2016,Sea Robin - HH,0.0,250000.0
07/23/2016,Sea Robin - HH,0.0,250000.0
07/24/2016,Sea Robin - HH,0.0,250000.0
07/25/2016,Sea Robin - HH,0.0,250000.0
07/26/2016,Sea Robin - HH,0.0,250000.0
07/27/2016,Sea Robin - HH,0.0,250000.0
07/28/2016,Sea Robin - HH,0.0,250000.0
07/29/2016,Sea Robin - HH,0.0,250000.0
07/30/2016,Sea Robin - HH,0.0,250000.0
07/31/2016,Sea Robin - HH,0.0,250000.0
08/01/2016,Sea Robin - HH,0.0,250000.0
08/02/2016,Sea Robin - HH,0.0,250000.0
08/03/2016,Sea Robin - HH,0.0,250000.0
08/04/2016,Sea Robin - HH,0.0,250000.0
08/05/2016,Sea Robin - HH,0.0,250000.0
08/06/2016,Sea Robin - HH,0.0,250000.0
08/07/2016,Sea Robin - HH,0.0,250000.0
08/08/2016,Sea Robin - HH,0.0,250000.0
08/09/2016,Sea Robin - HH,0.0,250000.0
08/10/2016,Sea Robin - HH,0.0,250000.0
08/11/2016,Sea Robin - HH,0.0,250000.0
08/12/2016,Sea Robin - HH,0.0,250000.0
08/13/2016,Sea Robin - HH,0.0,250000.0
08/14/2016,Sea Robin - HH,0.0,250000.0
08/15/2016,Sea Robin - HH,0.0,250000.0
08/16/2016,Sea Robin - HH,0.0,250000.0
08/17/2016,Sea Robin - HH,0.0,250000.0
08/18/2016,Sea Robin - HH,0.0,250000.0
08/19/2016,Sea Robin - HH,0.0,250000.0
08/20/2016,Sea Robin - HH,0.0,250000.0
08/21/2016,Sea Robin - HH,0.0,250000.0
08/22/2016,Sea Robin - HH,0.0,250000.0
08/23/2016,Sea Robin - HH,0.0,250000.0
08/24/2016,Sea Robin - HH,0.0,250000.0
08/25/2016,Sea Robin - HH,0.0,0.0
08/26/2016,Sea Robin - HH,0.0,0.0
08/27/2016,Sea Robin - HH,0.0,0.0
08/28/2016,Sea Robin - HH,0.0,0.0
08/29/2016,Sea Robin - HH,0.0,0.0
08/30/2016,Sea Robin - HH,0.0,0.0
08/31/2016,Sea Robin - HH,0.0,0.0
09/01/2016,Sea Robin - HH,0.0,0.0
09/02/2016,Sea Robin - HH,0.0,0.0
09/03/2016,Sea Robin - HH,0.0,0.0
09/04/2016,Sea Robin - HH,0.0,0.0
09/05/2016,Sea Robin - HH,0.0,0.0
09/06/2016,Sea Robin - HH,0.0,0.0
09/07/2016,Sea Robin - HH,0.0,0.0
09/08/2016,Sea Robin - HH,0.0,0.0
09/09/2016,Sea Robin - HH,0.0,0.0
09/10/2016,Sea Robin - HH,0.0,0.0
09/11/2016,Sea Robin - HH,0.0,0.0
09/12/2016,Sea Robin - HH,0.0,0.0
09/13/2016,Sea Robin - HH,0.0,0.0
09/14/2016,Sea Robin - HH,0.0,0.0
09/15/2016,Sea Robin - HH,0.0,0.0
09/16/2016,Sea Robin - HH,0.0,0.0
09/17/2016,Sea Robin - HH,0.0,0.0
09/18/2016,Sea Robin - HH,0.0,0.0
09/19/2016,Sea Robin - HH,0.0,0.0
09/20/2016,Sea Robin - HH,0.0,0.0
09/21/2016,Sea Robin - HH,0.0,0.0
09/22/2016,Sea Robin - HH,0.0,0.0
09/23/2016,Sea Robin - HH,0.0,0.0
09/24/2016,Sea Robin - HH,0.0,0.0
09/25/2016,Sea Robin - HH,0.0,0.0
09/26/2016,Sea Robin - HH,0.0,0.0
09/27/2016,Sea Robin - HH,0.0,0.0
09/28/2016,Sea Robin - HH,0.0,0.0
09/29/2016,Sea Robin - HH,0.0,0.0
09/30/2016,Sea Robin - HH,0.0,0.0
10/01/2016,Sea Robin - HH,0.0,0.0
10/02/2016,Sea Robin - HH,0.0,0.0
10/03/2016,Sea Robin - HH,0.0,0.0
10/04/2016,Sea Robin - HH,0.0,0.0
10/05/2016,Sea Robin - HH,0.0,0.0
10/06/2016,Sea Robin - HH,0.0,0.0
10/07/2016,Sea Robin - HH,0.0,0.0
10/08/2016,Sea Robin - HH,0.0,0.0
10/09/2016,Sea Robin - HH,0.0,0.0
10/10/2016,Sea Robin - HH,0.0,0.0
10/11/2016,Sea Robin - HH,0.0,0.0
10/12/2016,Sea Robin - HH,0.0,0.0
10/13/2016,Sea Robin - HH,0.0,0.0
10/14/2016,Sea Robin - HH,0.0,0.0
10/15/2016,Sea Robin - HH,0.0,0.0
10/16/2016,Sea Robin - HH,0.0,0.0
10/17/2016,Sea Robin - HH,0.0,0.0
10/18/2016,Sea Robin - HH,0.0,0.0
10/19/2016,Sea Robin - HH,0.0,0.0
10/20/2016,Sea Robin - HH,0.0,0.0
10/21/2016,Sea Robin - HH,0.0,0.0
10/22/2016,Sea Robin - HH,0.0,0.0
10/23/2016,Sea Robin - HH,0.0,0.0
10/24/2016,Sea Robin - HH,0.0,0.0
10/25/2016,Sea Robin - HH,0.0,0.0
10/26/2016,Sea Robin - HH,0.0,0.0
10/27/2016,Sea Robin - HH,0.0,0.0
10/28/2016,Sea Robin - HH,0.0,0.0
10/29/2016,Sea Robin - HH,0.0,0.0
10/30/2016,Sea Robin - HH,0.0,0.0
10/31/2016,Sea Robin - HH,0.0,0.0
11/01/2016,Sea Robin - HH,0.0,0.0
11/02/2016,Sea Robin - HH,0.0,0.0
11/03/2016,Sea Robin - HH,0.0,0.0
11/04/2016,Sea Robin - HH,0.0,0.0
11/05/2016,Sea Robin - HH,0.0,0.0
11/06/2016,Sea Robin - HH,0.0,0.0
11/07/2016,Sea Robin - HH,0.0,0.0
11/08/2016,Sea Robin - HH,0.0,0.0
11/09/2016,Sea Robin - HH,0.0,0.0
11/10/2016,Sea Robin - HH,0.0,0.0
11/11/2016,Sea Robin - HH,0.0,0.0
11/12/2016,Sea Robin - HH,0.0,0.0
11/13/2016,Sea Robin - HH,0.0,0.0
11/14/2016,Sea Robin - HH,0.0,0.0
11/15/2016,Sea Robin - HH,0.0,0.0
11/16/2016,Sea Robin - HH,0.0,0.0
11/17/2016,Sea Robin - HH,0.0,0.0
11/18/2016,Sea Robin - HH,0.0,0.0
11/19/2016,Sea Robin - HH,0.0,0.0
11/20/2016,Sea Robin - HH,0.0,0.0
11/21/2016,Sea Robin - HH,0.0,0.0
11/22/2016,Sea Robin - HH,0.0,0.0
11/23/2016,Sea Robin - HH,0.0,0.0
11/24/2016,Sea Robin - HH,0.0,0.0
11/25/2016,Sea Robin - HH,0.0,0.0
11/26/2016,Sea Robin - HH,0.0,0.0
11/27/2016,Sea Robin - HH,0.0,0.0
11/28/2016,Sea Robin - HH,0.0,0.0
11/29/2016,Sea Robin - HH,0.0,0.0
11/30/2016,Sea Robin - HH,0.0,0.0
12/01/2016,Sea Robin - HH,0.0,0.0
12/02/2016,Sea Robin - HH,0.0,0.0
12/03/2016,Sea Robin - HH,0.0,0.0
12/04/2016,Sea Robin - HH,0.0,0.0
12/05/2016,Sea Robin - HH,0.0,0.0
12/06/2016,Sea Robin - HH,0.0,0.0
12/07/2016,Sea Robin - HH,0.0,0.0
12/08/2016,Sea Robin - HH,0.0,0.0
12/09/2016,Sea Robin - HH,0.0,0.0
12/10/2016,Sea Robin - HH,0.0,0.0
12/11/2016,Sea Robin - HH,0.0,0.0
12/12/2016,Sea Robin - HH,0.0,0.0
12/13/2016,Sea Robin - HH,0.0,0.0
12/14/2016,Sea Robin - HH,0.0,0.0
12/15/2016,Sea Robin - HH,0.0,0.0
12/16/2016,Sea Robin - HH,0.0,0.0
12/17/2016,Sea Robin - HH,0.0,0.0
12/18/2016,Sea Robin - HH,0.0,0.0
12/19/2016,Sea Robin - HH,0.0,0.0
12/20/2016,Sea Robin - HH,0.0,0.0
12/21/2016,Sea Robin - HH,0.0,0.0
12/22/2016,Sea Robin - HH,0.0,0.0
12/23/2016,Sea Robin - HH,0.0,0.0
12/24/2016,Sea Robin - HH,0.0,0.0
12/25/2016,Sea Robin - HH,0.0,0.0
12/26/2016,Sea Robin - HH,0.0,0.0
12/27/2016,Sea Robin - HH,0.0,0.0
12/28/2016,Sea Robin - HH,0.0,0.0
12/29/2016,Sea Robin - HH,0.0,0.0
12/30/2016,Sea Robin - HH,0.0,0.0
12/31/2016,Sea Robin - HH,0.0,0.0
01/01/2017,Sea Robin - HH,0.0,0.0
01/02/2017,Sea Robin - HH,0.0,0.0
01/03/2017,Sea Robin - HH,0.0,0.0
01/04/2017,Sea Robin - HH,0.0,0.0
01/05/2017,Sea Robin - HH,0.0,0.0
01/06/2017,Sea Robin - HH,0.0,0.0
01/07/2017,Sea Robin - HH,0.0,0.0
01/08/2017,Sea Robin - HH,0.0,0.0
01/09/2017,Sea Robin - HH,0.0,0.0
01/10/2017,Sea Robin - HH,0.0,0.0
01/11/2017,Sea Robin - HH,0.0,0.0
01/12/2017,Sea Robin - HH,0.0,0.0
01/13/2017,Sea Robin - HH,0.0,0.0
01/14/2017,Sea Robin - HH,0.0,0.0
01/15/2017,Sea Robin - HH,0.0,0.0
01/16/2017,Sea Robin - HH,0.0,0.0
01/17/2017,Sea Robin - HH,0.0,0.0
01/18/2017,Sea Robin - HH,0.0,0.0
01/19/2017,Sea Robin - HH,0.0,0.0
01/20/2017,Sea Robin - HH,0.0,0.0
01/21/2017,Sea Robin - HH,0.0,0.0
01/22/2017,Sea Robin - HH,0.0,0.0
01/23/2017,Sea Robin - HH,0.0,0.0
01/24/2017,Sea Robin - HH,0.0,0.0
01/25/2017,Sea Robin - HH,0.0,0.0
01/26/2017,Sea Robin - HH,0.0,0.0
01/27/2017,Sea Robin - HH,0.0,0.0
01/28/2017,Sea Robin - HH,0.0,0.0
01/29/2017,Sea Robin - HH,0.0,0.0
01/30/2017,Sea Robin - HH,0.0,0.0
01/31/2017,Sea Robin - HH,0.0,0.0
02/01/2017,Sea Robin - HH,0.0,0.0
02/02/2017,Sea Robin - HH,0.0,0.0
02/03/2017,Sea Robin - HH,0.0,0.0
02/04/2017,Sea Robin - HH,0.0,0.0
02/05/2017,Sea Robin - HH,0.0,0.0
02/06/2017,Sea Robin - HH,0.0,0.0
02/07/2017,Sea Robin - HH,0.0,0.0
02/08/2017,Sea Robin - HH,0.0,0.0
02/09/2017,Sea Robin - HH,0.0,0.0
02/10/2017,Sea Robin - HH,0.0,0.0
02/11/2017,Sea Robin - HH,0.0,0.0
02/12/2017,Sea Robin - HH,0.0,0.0
02/13/2017,Sea Robin - HH,0.0,0.0
02/14/2017,Sea Robin - HH,0.0,0.0
02/15/2017,Sea Robin - HH,0.0,0.0
02/16/2017,Sea Robin - HH,0.0,0.0
02/17/2017,Sea Robin - HH,0.0,0.0
02/18/2017,Sea Robin - HH,0.0,0.0
02/19/2017,Sea Robin - HH,0.0,0.0
02/20/2017,Sea Robin - HH,0.0,0.0
02/21/2017,Sea Robin - HH,0.0,0.0
02/22/2017,Sea Robin - HH,0.0,0.0
02/23/2017,Sea Robin - HH,0.0,0.0
02/24/2017,Sea Robin - HH,0.0,0.0
02/25/2017,Sea Robin - HH,0.0,0.0
02/26/2017,Sea Robin - HH,0.0,0.0
02/27/2017,Sea Robin - HH,0.0,0.0
02/28/2017,Sea Robin - HH,0.0,0.0
03/01/2017,Sea Robin - HH,0.0,0.0
03/02/2017,Sea Robin - HH,0.0,0.0
03/03/2017,Sea Robin - HH,0.0,0.0
03/04/2017,Sea Robin - HH,0.0,0.0
03/05/2017,Sea Robin - HH,0.0,0.0
03/06/2017,Sea Robin - HH,0.0,0.0
03/07/2017,Sea Robin - HH,0.0,0.0
03/08/2017,Sea Robin - HH,0.0,0.0
