Date,Max LMP ($/MWh),Location
2020-12-12,65.0933,DLAP_SCE
2020-12-13,61.24619,DLAP_SCE
2020-12-14,69.53,DLAP_SCE
2020-12-15,74.74318,DLAP_SCE
2020-12-16,84.53141,DLAP_SCE
2020-12-17,82.15571,DLAP_SCE
2020-12-18,68.35718,DLAP_SCE
2020-12-19,73.75072,DLAP_SCE
2020-12-20,67.84392,DLAP_SCE
2020-12-21,67.73912,DLAP_SCE
2020-12-22,70.43412,DLAP_SCE
2020-12-23,61.70789,DLAP_SCE
2020-12-24,63.76208,DLAP_SCE
2020-12-25,61.48051,DLAP_SCE
2020-12-26,64.5,DLAP_SCE
2020-12-27,61.64844,DLAP_SCE
2020-12-28,76.11588,DLAP_SCE
2020-12-29,71.07,DLAP_SCE
2020-12-30,66.42649,DLAP_SCE
2020-12-31,62.75894,DLAP_SCE
2021-01-01,60.13318,DLAP_SCE
2021-01-02,58.2205,DLAP_SCE
2021-01-03,54.75401,DLAP_SCE
2021-01-04,60.29904,DLAP_SCE
2021-01-05,64.35473,DLAP_SCE
2021-01-06,67.85519,DLAP_SCE
2021-01-07,61.29684,DLAP_SCE
2021-01-08,58.63336,DLAP_SCE
2021-01-09,47.97471,DLAP_SCE
2021-01-10,52.64296,DLAP_SCE
2021-01-11,49.81873,DLAP_SCE
2021-01-12,58.14393,DLAP_SCE
2021-01-13,62.76432,DLAP_SCE
2021-01-14,59.99958,DLAP_SCE
2021-01-15,57.96711,DLAP_SCE
2021-01-16,50.9749,DLAP_SCE
2021-01-17,47.24653,DLAP_SCE
2021-01-18,48.98918,DLAP_SCE
2021-01-19,48.71391,DLAP_SCE
2021-01-20,46.73004,DLAP_SCE
2021-01-21,49.12677,DLAP_SCE
2021-01-22,45.83403,DLAP_SCE
2021-01-23,43.48166,DLAP_SCE
2021-01-24,46.13354,DLAP_SCE
2021-01-25,47.08841,DLAP_SCE
2021-01-26,50.81183,DLAP_SCE
2021-01-27,56.26091,DLAP_SCE
2021-01-28,57.06488,DLAP_SCE
2021-01-29,55.27797,DLAP_SCE
2021-01-30,45.91585,DLAP_SCE
2021-01-31,48.21451,DLAP_SCE
2021-02-01,51.45,DLAP_SCE
2021-02-02,57.36393,DLAP_SCE
2021-02-03,49.61296,DLAP_SCE
2021-02-04,52.25313,DLAP_SCE
2021-02-05,54.85593,DLAP_SCE
2021-02-06,44.64,DLAP_SCE
2021-02-07,49.94009,DLAP_SCE
2021-02-08,50.52373,DLAP_SCE
2021-02-09,56.02655,DLAP_SCE
2021-02-10,57.19473,DLAP_SCE
2021-02-11,66.44147,DLAP_SCE
2021-02-12,108.5397,DLAP_SCE
2021-02-13,115.62932,DLAP_SCE
2021-02-14,263.7452,DLAP_SCE
2021-02-15,292.44434,DLAP_SCE
2021-02-16,500.0,DLAP_SCE
2021-02-17,1000.0,DLAP_SCE
2021-02-18,1000.0,DLAP_SCE
2021-02-19,348.84656,DLAP_SCE
2021-02-20,95.27777,DLAP_SCE
2021-02-21,69.57986,DLAP_SCE
2021-02-22,69.01373,DLAP_SCE
2021-02-23,78.32385,DLAP_SCE
2021-02-24,68.69869,DLAP_SCE
2021-02-25,51.54286,DLAP_SCE
2021-02-26,57.14969,DLAP_SCE
2021-02-27,49.04837,DLAP_SCE
2021-02-28,50.31971,DLAP_SCE
2021-03-01,56.47376,DLAP_SCE
2021-03-02,65.48997,DLAP_SCE
2021-03-03,61.5044,DLAP_SCE
2021-03-04,58.89439,DLAP_SCE
2021-03-05,63.92319,DLAP_SCE
2021-03-06,61.92498,DLAP_SCE
2021-03-07,54.76456,DLAP_SCE
2021-03-08,56.88804,DLAP_SCE
2021-03-09,66.24904,DLAP_SCE
2021-03-10,62.73688,DLAP_SCE
2021-03-11,63.28407,DLAP_SCE
2021-03-12,60.68355,DLAP_SCE
2021-03-13,58.43032,DLAP_SCE
2021-03-14,47.0399,DLAP_SCE
2021-03-15,54.47856,DLAP_SCE
2021-03-16,64.2,DLAP_SCE
2021-03-17,71.79679,DLAP_SCE
2021-03-18,67.88,DLAP_SCE
2021-03-19,59.8349,DLAP_SCE
2021-03-20,50.0,DLAP_SCE
2021-03-21,48.2514,DLAP_SCE
2021-03-22,48.00551,DLAP_SCE
2021-03-23,50.52896,DLAP_SCE
2021-03-24,57.34413,DLAP_SCE
2021-03-25,51.49168,DLAP_SCE
2021-03-26,45.37655,DLAP_SCE
2021-03-27,57.63296,DLAP_SCE
2021-03-28,54.35556,DLAP_SCE
2021-03-29,61.85006,DLAP_SCE
2021-03-30,53.17235,DLAP_SCE
2021-03-31,73.05098,DLAP_SCE
2021-04-01,87.00836,DLAP_SCE
2021-04-02,87.48602,DLAP_SCE
2021-04-03,62.63589,DLAP_SCE
2021-04-04,56.02,DLAP_SCE
2021-04-05,50.64,DLAP_SCE
2021-04-06,60.29699,DLAP_SCE
2021-04-07,57.9026,DLAP_SCE
2021-04-08,55.74768,DLAP_SCE
2021-04-09,57.76148,DLAP_SCE
2021-04-10,55.61241,DLAP_SCE
2021-04-11,52.65395,DLAP_SCE
2021-04-12,63.19001,DLAP_SCE
2021-04-13,74.69679,DLAP_SCE
2021-04-14,70.42839,DLAP_SCE
2021-04-15,63.68629,DLAP_SCE
2021-04-16,63.75339,DLAP_SCE
2021-04-17,62.81592,DLAP_SCE
2021-04-18,65.68147,DLAP_SCE
2021-04-19,64.87356,DLAP_SCE
2021-04-20,69.61781,DLAP_SCE
2021-04-21,60.94069,DLAP_SCE
2021-04-22,59.75041,DLAP_SCE
2021-04-23,57.34635,DLAP_SCE
2021-04-24,53.4917,DLAP_SCE
2021-04-25,46.87385,DLAP_SCE
2021-04-26,47.55079,DLAP_SCE
2021-04-27,60.19682,DLAP_SCE
2021-04-28,54.28161,DLAP_SCE
2021-04-29,54.74185,DLAP_SCE
2021-04-30,71.03205,DLAP_SCE
2021-05-01,65.0,DLAP_SCE
2021-05-02,46.16894,DLAP_SCE
2021-05-03,47.9246,DLAP_SCE
2021-05-04,62.73231,DLAP_SCE
2021-05-05,88.28817,DLAP_SCE
2021-05-06,110.18062,DLAP_SCE
2021-05-07,81.10343,DLAP_SCE
2021-05-08,60.65012,DLAP_SCE
2021-05-09,49.60405,DLAP_SCE
2021-05-10,54.12955,DLAP_SCE
2021-05-11,67.16432,DLAP_SCE
2021-05-12,88.35491,DLAP_SCE
2021-05-13,87.34934,DLAP_SCE
2021-05-14,67.23152,DLAP_SCE
2021-05-15,57.55363,DLAP_SCE
2021-05-16,53.48011,DLAP_SCE
2021-05-17,45.98994,DLAP_SCE
2021-05-18,59.02,DLAP_SCE
2021-05-19,57.38085,DLAP_SCE
2021-05-20,54.29779,DLAP_SCE
2021-05-21,51.30873,DLAP_SCE
2021-05-22,50.88392,DLAP_SCE
2021-05-23,45.54331,DLAP_SCE
2021-05-24,47.9398,DLAP_SCE
2021-05-25,62.74637,DLAP_SCE
2021-05-26,57.91207,DLAP_SCE
2021-05-27,61.87485,DLAP_SCE
2021-05-28,60.13963,DLAP_SCE
2021-05-29,59.13204,DLAP_SCE
2021-05-30,61.40837,DLAP_SCE
2021-05-31,65.94722,DLAP_SCE
2021-06-01,85.57409,DLAP_SCE
2021-06-02,164.60333,DLAP_SCE
2021-06-03,150.0,DLAP_SCE
2021-06-04,93.98659,DLAP_SCE
2021-06-05,70.02337,DLAP_SCE
2021-06-06,57.07262,DLAP_SCE
2021-06-07,57.24627,DLAP_SCE
2021-06-08,58.72126,DLAP_SCE
2021-06-09,62.25999,DLAP_SCE
2021-06-10,49.83471,DLAP_SCE
2021-06-11,54.70301,DLAP_SCE
2021-06-12,58.18061,DLAP_SCE
2021-06-13,63.73693,DLAP_SCE
2021-06-14,89.28935,DLAP_SCE
2021-06-15,150.0,DLAP_SCE
2021-06-16,329.6462,DLAP_SCE
2021-06-17,311.19876,DLAP_SCE
2021-06-18,500.0,DLAP_SCE
2021-06-19,253.91064,DLAP_SCE
2021-06-20,99.04702,DLAP_SCE
2021-06-21,88.77736,DLAP_SCE
2021-06-22,136.1087,DLAP_SCE
2021-06-23,85.55398,DLAP_SCE
2021-06-24,78.87565,DLAP_SCE
2021-06-25,68.88597,DLAP_SCE
2021-06-26,80.84728,DLAP_SCE
2021-06-27,114.83,DLAP_SCE
2021-06-28,117.5027,DLAP_SCE
2021-06-29,168.45682,DLAP_SCE
2021-06-30,150.0,DLAP_SCE
2021-07-01,101.12648,DLAP_SCE
2021-07-02,85.0,DLAP_SCE
2021-07-03,82.32649,DLAP_SCE
2021-07-04,73.35,DLAP_SCE
2021-07-05,66.22052,DLAP_SCE
2021-07-06,74.96257,DLAP_SCE
2021-07-07,98.84395,DLAP_SCE
2021-07-08,125.63894,DLAP_SCE
2021-07-09,150.0,DLAP_SCE
2021-07-10,289.75952,DLAP_SCE
2021-07-11,229.72797,DLAP_SCE
2021-07-12,302.5117,DLAP_SCE
2021-07-13,516.9176,DLAP_SCE
2021-07-14,332.6795,DLAP_SCE
2021-07-15,166.46957,DLAP_SCE
2021-07-16,105.37132,DLAP_SCE
2021-07-17,107.59367,DLAP_SCE
2021-07-18,101.47727,DLAP_SCE
2021-07-19,104.09343,DLAP_SCE
2021-07-20,288.67435,DLAP_SCE
2021-07-21,171.08968,DLAP_SCE
2021-07-22,150.0,DLAP_SCE
2021-07-23,150.0,DLAP_SCE
2021-07-24,129.08942,DLAP_SCE
2021-07-25,103.4018,DLAP_SCE
2021-07-26,108.00097,DLAP_SCE
2021-07-27,141.77141,DLAP_SCE
2021-07-28,150.0,DLAP_SCE
2021-07-29,297.24707,DLAP_SCE
2021-07-30,397.72516,DLAP_SCE
2021-07-31,299.47202,DLAP_SCE
2021-08-01,150.0,DLAP_SCE
2021-08-02,112.76708,DLAP_SCE
2021-08-03,152.9,DLAP_SCE
2021-08-04,194.39111,DLAP_SCE
2021-08-05,226.31735,DLAP_SCE
2021-08-06,135.20097,DLAP_SCE
2021-08-07,111.14863,DLAP_SCE
2021-08-08,80.65404,DLAP_SCE
2021-08-09,75.40848,DLAP_SCE
2021-08-10,103.12402,DLAP_SCE
2021-08-11,136.17484,DLAP_SCE
2021-08-12,209.87125,DLAP_SCE
2021-08-13,163.54968,DLAP_SCE
2021-08-14,141.05849,DLAP_SCE
2021-08-15,89.82023,DLAP_SCE
2021-08-16,100.29634,DLAP_SCE
2021-08-17,114.59387,DLAP_SCE
2021-08-18,104.29012,DLAP_SCE
2021-08-19,73.59834,DLAP_SCE
2021-08-20,69.10293,DLAP_SCE
2021-08-21,66.82878,DLAP_SCE
2021-08-22,57.30223,DLAP_SCE
2021-08-23,60.42503,DLAP_SCE
2021-08-24,73.94279,DLAP_SCE
2021-08-25,72.83763,DLAP_SCE
2021-08-26,80.78107,DLAP_SCE
2021-08-27,113.82176,DLAP_SCE
2021-08-28,150.0,DLAP_SCE
2021-08-29,140.03069,DLAP_SCE
2021-08-30,140.56206,DLAP_SCE
2021-08-31,125.06509,DLAP_SCE
2021-09-01,93.27733,DLAP_SCE
2021-09-02,84.8845,DLAP_SCE
2021-09-03,77.64,DLAP_SCE
2021-09-04,85.95618,DLAP_SCE
2021-09-05,102.58125,DLAP_SCE
2021-09-06,123.96256,DLAP_SCE
2021-09-07,138.20512,DLAP_SCE
2021-09-08,160.13248,DLAP_SCE
2021-09-09,283.91507,DLAP_SCE
2021-09-10,717.01794,DLAP_SCE
2021-09-11,199.0738,DLAP_SCE
2021-09-12,118.9911,DLAP_SCE
2021-09-13,114.19134,DLAP_SCE
2021-09-14,152.08691,DLAP_SCE
2021-09-15,119.72655,DLAP_SCE
2021-09-16,109.9493,DLAP_SCE
2021-09-17,101.02946,DLAP_SCE
2021-09-18,100.32934,DLAP_SCE
2021-09-19,84.91638,DLAP_SCE
2021-09-20,81.52255,DLAP_SCE
2021-09-21,125.22145,DLAP_SCE
2021-09-22,180.72887,DLAP_SCE
2021-09-23,137.39284,DLAP_SCE
2021-09-24,122.2688,DLAP_SCE
2021-09-25,107.37596,DLAP_SCE
2021-09-26,85.49425,DLAP_SCE
2021-09-27,74.29986,DLAP_SCE
2021-09-28,83.48484,DLAP_SCE
2021-09-29,86.89766,DLAP_SCE
2021-09-30,92.8699,DLAP_SCE
2021-10-01,113.2358,DLAP_SCE
2021-10-02,109.65043,DLAP_SCE
2021-10-03,97.36041,DLAP_SCE
2021-10-04,118.09288,DLAP_SCE
2021-10-05,131.25226,DLAP_SCE
2021-10-06,95.73207,DLAP_SCE
2021-10-07,93.86758,DLAP_SCE
2021-10-08,89.96,DLAP_SCE
2021-10-09,78.0265,DLAP_SCE
2021-10-10,73.91767,DLAP_SCE
2021-10-11,76.11545,DLAP_SCE
2021-10-12,81.49,DLAP_SCE
2021-10-13,87.76164,DLAP_SCE
2021-10-14,89.14673,DLAP_SCE
2021-10-15,96.21071,DLAP_SCE
2021-10-16,107.94715,DLAP_SCE
2021-10-17,102.85,DLAP_SCE
2021-10-18,83.14,DLAP_SCE
2021-10-19,93.45643,DLAP_SCE
2021-10-20,107.96977,DLAP_SCE
2021-10-21,99.40148,DLAP_SCE
2021-10-22,106.26,DLAP_SCE
2021-10-23,85.29808,DLAP_SCE
2021-10-24,78.70995,DLAP_SCE
2021-10-25,83.41789,DLAP_SCE
2021-10-26,87.80555,DLAP_SCE
2021-10-27,96.61742,DLAP_SCE
2021-10-28,116.56011,DLAP_SCE
2021-10-29,148.52962,DLAP_SCE
2021-10-30,121.13954,DLAP_SCE
2021-10-31,91.95559,DLAP_SCE
2021-11-01,93.8643,DLAP_SCE
2021-11-02,107.8787,DLAP_SCE
2021-11-03,114.41312,DLAP_SCE
2021-11-04,122.70061,DLAP_SCE
2021-11-05,94.79166,DLAP_SCE
2021-11-06,112.45331,DLAP_SCE
2021-11-07,87.78069,DLAP_SCE
2021-11-08,89.02369,DLAP_SCE
2021-11-09,118.513,DLAP_SCE
2021-11-10,117.77233,DLAP_SCE
2021-11-11,134.70543,DLAP_SCE
2021-11-12,148.71672,DLAP_SCE
2021-11-13,173.08798,DLAP_SCE
2021-11-14,87.13752,DLAP_SCE
2021-11-15,92.64173,DLAP_SCE
2021-11-16,106.36978,DLAP_SCE
2021-11-17,96.08345,DLAP_SCE
2021-11-18,95.79063,DLAP_SCE
2021-11-19,102.21676,DLAP_SCE
2021-11-20,93.2724,DLAP_SCE
2021-11-21,82.21,DLAP_SCE
2021-11-22,83.05117,DLAP_SCE
2021-11-23,106.01612,DLAP_SCE
2021-11-24,85.15382,DLAP_SCE
2021-11-25,84.42355,DLAP_SCE
2021-11-26,75.67755,DLAP_SCE
2021-11-27,78.47691,DLAP_SCE
2021-11-28,73.10493,DLAP_SCE
2021-11-29,82.4536,DLAP_SCE
2021-11-30,93.22575,DLAP_SCE
2021-12-01,84.70138,DLAP_SCE
2021-12-02,85.45653,DLAP_SCE
2021-12-03,76.83119,DLAP_SCE
2021-12-04,82.54454,DLAP_SCE
2021-12-05,72.72475,DLAP_SCE
2021-12-06,75.71215,DLAP_SCE
2021-12-07,90.08243,DLAP_SCE
2021-12-08,96.59185,DLAP_SCE
2021-12-09,95.00916,DLAP_SCE
2021-12-10,89.55294,DLAP_SCE
2021-12-11,100.87949,DLAP_SCE
2021-12-12,95.16389,DLAP_SCE
2021-12-13,93.53377,DLAP_SCE
2021-12-14,128.4961,DLAP_SCE
2021-12-15,107.35556,DLAP_SCE
2021-12-16,109.74487,DLAP_SCE
2021-12-17,99.3046,DLAP_SCE
2021-12-18,102.3961,DLAP_SCE
2021-12-19,99.41447,DLAP_SCE
2021-12-20,100.18493,DLAP_SCE
2021-12-21,113.27945,DLAP_SCE
2021-12-22,109.68217,DLAP_SCE
2021-12-23,103.24169,DLAP_SCE
2021-12-24,100.5588,DLAP_SCE
2021-12-25,89.20863,DLAP_SCE
2021-12-26,86.41231,DLAP_SCE
2021-12-27,99.12401,DLAP_SCE
2021-12-28,112.91791,DLAP_SCE
2021-12-29,117.45615,DLAP_SCE
2021-12-30,119.87998,DLAP_SCE
2021-12-31,100.201,DLAP_SCE
2022-01-01,90.47367,DLAP_SCE
2022-01-02,92.28589,DLAP_SCE
2022-01-03,104.47788,DLAP_SCE
2022-01-04,121.79703,DLAP_SCE
2022-01-05,94.84263,DLAP_SCE
2022-01-06,92.86797,DLAP_SCE
2022-01-07,85.57769,DLAP_SCE
2022-01-08,71.26856,DLAP_SCE
2022-01-09,75.38538,DLAP_SCE
2022-01-10,82.31735,DLAP_SCE
2022-01-11,91.00986,DLAP_SCE
2022-01-12,85.0097,DLAP_SCE
2022-01-13,82.25492,DLAP_SCE
2022-01-14,80.80107,DLAP_SCE
2022-01-15,74.04622,DLAP_SCE
2022-01-16,72.63731,DLAP_SCE
2022-01-17,73.04052,DLAP_SCE
2022-01-18,77.88686,DLAP_SCE
2022-01-19,76.23338,DLAP_SCE
2022-01-20,83.03473,DLAP_SCE
2022-01-21,78.84731,DLAP_SCE
2022-01-22,68.30743,DLAP_SCE
2022-01-23,65.90862,DLAP_SCE
2022-01-24,70.0942,DLAP_SCE
2022-01-25,81.56797,DLAP_SCE
2022-01-26,74.78837,DLAP_SCE
2022-01-27,75.64,DLAP_SCE
2022-01-28,74.53808,DLAP_SCE
2022-01-29,67.84521,DLAP_SCE
2022-01-30,74.08562,DLAP_SCE
2022-01-31,76.9565,DLAP_SCE
2022-02-01,79.49059,DLAP_SCE
2022-02-02,89.07739,DLAP_SCE
2022-02-03,107.77499,DLAP_SCE
2022-02-04,113.8596,DLAP_SCE
2022-02-05,90.56433,DLAP_SCE
2022-02-06,77.52123,DLAP_SCE
2022-02-07,80.85105,DLAP_SCE
2022-02-08,82.48804,DLAP_SCE
2022-02-09,71.17,DLAP_SCE
2022-02-10,70.66808,DLAP_SCE
2022-02-11,68.26279,DLAP_SCE
2022-02-12,67.58261,DLAP_SCE
2022-02-13,62.64,DLAP_SCE
2022-02-14,58.61313,DLAP_SCE
2022-02-15,57.85948,DLAP_SCE
2022-02-16,64.92138,DLAP_SCE
2022-02-17,65.22235,DLAP_SCE
2022-02-18,69.38904,DLAP_SCE
2022-02-19,68.24311,DLAP_SCE
2022-02-20,68.98,DLAP_SCE
2022-02-21,61.83122,DLAP_SCE
2022-02-22,73.98202,DLAP_SCE
2022-02-23,90.53521,DLAP_SCE
2022-02-24,104.83,DLAP_SCE
2022-02-25,99.18996,DLAP_SCE
2022-02-26,88.11499,DLAP_SCE
2022-02-27,76.54055,DLAP_SCE
2022-02-28,73.62711,DLAP_SCE
2022-03-01,81.54352,DLAP_SCE
2022-03-02,84.10857,DLAP_SCE
2022-03-03,86.53614,DLAP_SCE
2022-03-04,77.15433,DLAP_SCE
2022-03-05,67.42669,DLAP_SCE
2022-03-06,68.3923,DLAP_SCE
2022-03-07,81.15153,DLAP_SCE
2022-03-08,85.54551,DLAP_SCE
2022-03-09,85.05634,DLAP_SCE
2022-03-10,73.46179,DLAP_SCE
2022-03-11,82.8294,DLAP_SCE
2022-03-12,84.32795,DLAP_SCE
2022-03-13,71.36435,DLAP_SCE
2022-03-14,81.16546,DLAP_SCE
2022-03-15,88.48735,DLAP_SCE
2022-03-16,69.7562,DLAP_SCE
2022-03-17,69.17374,DLAP_SCE
2022-03-18,71.68114,DLAP_SCE
2022-03-19,80.93417,DLAP_SCE
2022-03-20,79.12063,DLAP_SCE
2022-03-21,76.69554,DLAP_SCE
2022-03-22,86.165,DLAP_SCE
2022-03-23,107.80259,DLAP_SCE
2022-03-24,96.99841,DLAP_SCE
2022-03-25,95.33729,DLAP_SCE
2022-03-26,102.28436,DLAP_SCE
2022-03-27,101.67966,DLAP_SCE
2022-03-28,89.65832,DLAP_SCE
2022-03-29,95.87226,DLAP_SCE
2022-03-30,84.67153,DLAP_SCE
2022-03-31,83.97594,DLAP_SCE
2022-04-01,84.38894,DLAP_SCE
2022-04-02,99.25415,DLAP_SCE
2022-04-03,80.90952,DLAP_SCE
2022-04-04,68.75372,DLAP_SCE
2022-04-05,82.80394,DLAP_SCE
2022-04-06,97.42,DLAP_SCE
2022-04-07,153.12492,DLAP_SCE
2022-04-08,213.42685,DLAP_SCE
2022-04-09,143.18794,DLAP_SCE
2022-04-10,92.43318,DLAP_SCE
2022-04-11,103.56207,DLAP_SCE
2022-04-12,106.93574,DLAP_SCE
2022-04-13,122.97037,DLAP_SCE
2022-04-14,124.84423,DLAP_SCE
2022-04-15,114.53311,DLAP_SCE
2022-04-16,121.35569,DLAP_SCE
2022-04-17,97.97569,DLAP_SCE
2022-04-18,108.03002,DLAP_SCE
2022-04-19,132.75677,DLAP_SCE
2022-04-20,129.28821,DLAP_SCE
2022-04-21,127.55321,DLAP_SCE
2022-04-22,119.60928,DLAP_SCE
2022-04-23,97.75977,DLAP_SCE
2022-04-24,95.03467,DLAP_SCE
2022-04-25,120.80216,DLAP_SCE
2022-04-26,145.57619,DLAP_SCE
2022-04-27,121.04461,DLAP_SCE
2022-04-28,117.36697,DLAP_SCE
2022-04-29,106.49516,DLAP_SCE
2022-04-30,118.12395,DLAP_SCE
2022-05-01,100.78635,DLAP_SCE
2022-05-02,98.77996,DLAP_SCE
2022-05-03,104.79952,DLAP_SCE
2022-05-04,114.97043,DLAP_SCE
2022-05-05,154.00111,DLAP_SCE
2022-05-06,136.55591,DLAP_SCE
2022-05-07,121.7246,DLAP_SCE
2022-05-08,115.81892,DLAP_SCE
2022-05-09,103.93343,DLAP_SCE
2022-05-10,119.4307,DLAP_SCE
2022-05-11,113.77513,DLAP_SCE
2022-05-12,107.60422,DLAP_SCE
2022-05-13,114.81787,DLAP_SCE
2022-05-14,114.86862,DLAP_SCE
2022-05-15,123.86,DLAP_SCE
2022-05-16,113.48918,DLAP_SCE
2022-05-17,116.95648,DLAP_SCE
2022-05-18,126.76778,DLAP_SCE
2022-05-19,139.66486,DLAP_SCE
2022-05-20,132.51118,DLAP_SCE
2022-05-21,121.86784,DLAP_SCE
2022-05-22,122.46769,DLAP_SCE
2022-05-23,116.30553,DLAP_SCE
2022-05-24,129.70619,DLAP_SCE
2022-05-25,149.40375,DLAP_SCE
2022-05-26,161.60457,DLAP_SCE
2022-05-27,144.95953,DLAP_SCE
2022-05-28,124.23032,DLAP_SCE
2022-05-29,104.28662,DLAP_SCE
2022-05-30,93.7026,DLAP_SCE
2022-05-31,97.38583,DLAP_SCE
2022-06-01,135.4793,DLAP_SCE
2022-06-02,136.37112,DLAP_SCE
2022-06-03,130.0,DLAP_SCE
2022-06-04,115.0667,DLAP_SCE
2022-06-05,110.20818,DLAP_SCE
2022-06-06,117.28971,DLAP_SCE
2022-06-07,129.17847,DLAP_SCE
2022-06-08,138.90688,DLAP_SCE
2022-06-09,162.83836,DLAP_SCE
2022-06-10,183.23465,DLAP_SCE
2022-06-11,266.659,DLAP_SCE
2022-06-12,153.09969,DLAP_SCE
2022-06-13,114.59976,DLAP_SCE
2022-06-14,119.78928,DLAP_SCE
2022-06-15,130.00807,DLAP_SCE
2022-06-16,141.30032,DLAP_SCE
2022-06-17,119.0,DLAP_SCE
2022-06-18,101.98431,DLAP_SCE
2022-06-19,95.0474,DLAP_SCE
2022-06-20,100.31257,DLAP_SCE
2022-06-21,139.76729,DLAP_SCE
2022-06-22,134.2073,DLAP_SCE
2022-06-23,146.26266,DLAP_SCE
2022-06-24,161.63927,DLAP_SCE
2022-06-25,142.10077,DLAP_SCE
2022-06-26,128.33662,DLAP_SCE
2022-06-27,148.04456,DLAP_SCE
2022-06-28,171.26215,DLAP_SCE
2022-06-29,147.07521,DLAP_SCE
2022-06-30,115.38011,DLAP_SCE
2022-07-01,104.75385,DLAP_SCE
2022-07-02,100.0,DLAP_SCE
2022-07-03,90.64371,DLAP_SCE
2022-07-04,89.8414,DLAP_SCE
2022-07-05,85.527,DLAP_SCE
2022-07-06,99.899,DLAP_SCE
2022-07-07,91.45711,DLAP_SCE
2022-07-08,95.05521,DLAP_SCE
2022-07-09,105.94349,DLAP_SCE
2022-07-10,104.13639,DLAP_SCE
2022-07-11,115.53206,DLAP_SCE
2022-07-12,201.81516,DLAP_SCE
2022-07-13,145.21394,DLAP_SCE
2022-07-14,135.0,DLAP_SCE
2022-07-15,174.30235,DLAP_SCE
2022-07-16,187.87483,DLAP_SCE
2022-07-17,170.68636,DLAP_SCE
2022-07-18,167.23053,DLAP_SCE
2022-07-19,187.53957,DLAP_SCE
2022-07-20,206.40636,DLAP_SCE
2022-07-21,182.36037,DLAP_SCE
2022-07-22,206.05795,DLAP_SCE
2022-07-23,182.93997,DLAP_SCE
2022-07-24,135.78082,DLAP_SCE
2022-07-25,130.78279,DLAP_SCE
2022-07-26,158.48514,DLAP_SCE
2022-07-27,151.751,DLAP_SCE
2022-07-28,164.66,DLAP_SCE
2022-07-29,165.18509,DLAP_SCE
2022-07-30,164.74474,DLAP_SCE
2022-07-31,141.73,DLAP_SCE
2022-08-01,140.97774,DLAP_SCE
2022-08-02,156.93015,DLAP_SCE
2022-08-03,142.48691,DLAP_SCE
2022-08-04,151.7108,DLAP_SCE
2022-08-05,165.77982,DLAP_SCE
2022-08-06,162.22893,DLAP_SCE
2022-08-07,159.38007,DLAP_SCE
2022-08-08,200.4909,DLAP_SCE
2022-08-09,205.42523,DLAP_SCE
2022-08-10,224.43262,DLAP_SCE
2022-08-11,258.22827,DLAP_SCE
2022-08-12,232.85828,DLAP_SCE
2022-08-13,235.90195,DLAP_SCE
2022-08-14,188.95,DLAP_SCE
2022-08-15,192.6811,DLAP_SCE
2022-08-16,248.11298,DLAP_SCE
2022-08-17,334.3662,DLAP_SCE
2022-08-18,314.93698,DLAP_SCE
2022-08-19,250.0,DLAP_SCE
2022-08-20,168.37933,DLAP_SCE
2022-08-21,134.16464,DLAP_SCE
2022-08-22,129.10748,DLAP_SCE
2022-08-23,150.13524,DLAP_SCE
2022-08-24,186.52325,DLAP_SCE
2022-08-25,181.79353,DLAP_SCE
2022-08-26,180.32805,DLAP_SCE
2022-08-27,145.19038,DLAP_SCE
2022-08-28,130.14426,DLAP_SCE
2022-08-29,129.16524,DLAP_SCE
2022-08-30,176.9062,DLAP_SCE
2022-08-31,313.68765,DLAP_SCE
2022-09-01,450.2,DLAP_SCE
2022-09-02,841.08954,DLAP_SCE
2022-09-03,514.8277,DLAP_SCE
2022-09-04,517.5,DLAP_SCE
2022-09-05,459.36624,DLAP_SCE
2022-09-06,876.0361,DLAP_SCE
2022-09-07,1236.0299,DLAP_SCE
2022-09-08,1344.2065,DLAP_SCE
2022-09-09,1032.5339,DLAP_SCE
2022-09-10,355.02,DLAP_SCE
2022-09-11,129.90375,DLAP_SCE
2022-09-12,151.16348,DLAP_SCE
2022-09-13,131.92496,DLAP_SCE
2022-09-14,118.83029,DLAP_SCE
2022-09-15,114.18569,DLAP_SCE
2022-09-16,107.1783,DLAP_SCE
2022-09-17,99.50122,DLAP_SCE
2022-09-18,87.17609,DLAP_SCE
2022-09-19,95.32389,DLAP_SCE
2022-09-20,101.11703,DLAP_SCE
2022-09-21,98.91467,DLAP_SCE
2022-09-22,102.29863,DLAP_SCE
2022-09-23,117.64077,DLAP_SCE
2022-09-24,127.84028,DLAP_SCE
2022-09-25,127.2621,DLAP_SCE
2022-09-26,129.55453,DLAP_SCE
2022-09-27,240.09485,DLAP_SCE
2022-09-28,267.87726,DLAP_SCE
2022-09-29,242.5598,DLAP_SCE
2022-09-30,113.60967,DLAP_SCE
2022-10-01,88.19893,DLAP_SCE
2022-10-02,78.52413,DLAP_SCE
2022-10-03,83.394,DLAP_SCE
2022-10-04,99.34627,DLAP_SCE
2022-10-05,129.00533,DLAP_SCE
2022-10-06,143.7545,DLAP_SCE
2022-10-07,142.67812,DLAP_SCE
2022-10-08,125.40044,DLAP_SCE
2022-10-09,105.68687,DLAP_SCE
2022-10-10,106.02344,DLAP_SCE
