GasDate,DryGasProduction,LNG Sendout,Net Imports from Canada,TotalSupply,PowerBurn,Industrial,ResComm,PipeLoss,USDemand,NetExports to Mexico,Total Demand,NetImportExport,Balance,ImpliedStorageChange,LNG Feedgas
2019-07-12,88655.0,123.0,5585.0,94363.0,41864.0,20918.0,11023.0,2159.0,75963.0,5326.0,86959.0,382.0,-1483.0,5920.0,5670.0
2019-07-13,89009.0,144.0,5183.0,94336.0,39695.0,20958.0,10432.0,2075.0,73160.0,5340.0,84718.0,-13.0,-1425.0,8193.0,6218.0
2019-07-14,89039.0,152.0,4757.0,93948.0,39451.0,20868.0,10463.0,2064.0,72846.0,5380.0,84619.0,-471.0,-1405.0,7924.0,6393.0
2019-07-15,89263.0,139.0,4839.0,94241.0,42349.0,20874.0,10827.0,2163.0,76213.0,5329.0,87101.0,-351.0,-1494.0,5645.0,5559.0
2019-07-16,88666.0,144.0,5024.0,93834.0,43974.0,20857.0,11216.0,2226.0,78273.0,5355.0,89544.0,-187.0,-1476.0,2814.0,5916.0
2019-07-17,89099.0,153.0,5003.0,94255.0,45002.0,20910.0,11049.0,2250.0,79210.0,5322.0,90201.0,-166.0,-1519.0,2535.0,5669.0
2019-07-18,89666.0,118.0,5160.0,94944.0,44998.0,20956.0,10963.0,2249.0,79166.0,5230.0,90411.0,48.0,-1584.0,2949.0,6015.0
2019-07-19,90377.0,140.0,5346.0,95863.0,45364.0,20986.0,10933.0,2253.0,79536.0,5184.0,91128.0,302.0,45.0,4779.0,6408.0
2019-07-20,90567.0,158.0,5088.0,95813.0,42739.0,20940.0,10989.0,2170.0,76837.0,5083.0,88295.0,163.0,210.0,7728.0,6375.0
2019-07-21,90677.0,167.0,5041.0,95885.0,41455.0,20908.0,11226.0,2143.0,75732.0,5084.0,86721.0,124.0,249.0,9412.0,5905.0
2019-07-22,90293.0,126.0,4823.0,95242.0,40459.0,20982.0,11821.0,2136.0,75398.0,5151.0,86678.0,-202.0,246.0,8809.0,6129.0
2019-07-23,90345.0,105.0,4543.0,94993.0,37474.0,21036.0,12120.0,2062.0,72693.0,5313.0,83717.0,-665.0,287.0,11564.0,5711.0
2019-07-24,90354.0,115.0,4568.0,95037.0,37509.0,21044.0,11774.0,2051.0,72379.0,5290.0,83387.0,-607.0,245.0,11895.0,5718.0
2019-07-25,90595.0,118.0,4578.0,95291.0,38224.0,21129.0,11738.0,2068.0,73160.0,5515.0,84741.0,-819.0,241.0,10792.0,6066.0
2019-07-26,91062.0,122.0,4856.0,96040.0,37942.0,21040.0,11270.0,2042.0,72294.0,5340.0,83498.0,-362.0,-1161.0,11380.0,5864.0
2019-07-27,91227.0,126.0,4782.0,96135.0,38317.0,21079.0,10739.0,2040.0,72176.0,5159.0,83334.0,-251.0,-1113.0,11688.0,5999.0
2019-07-28,91351.0,150.0,4867.0,96368.0,40205.0,21052.0,10846.0,2101.0,74204.0,5061.0,85267.0,-44.0,-1178.0,9923.0,6002.0
2019-07-29,91623.0,157.0,5117.0,96897.0,43615.0,20955.0,11523.0,2220.0,78313.0,5359.0,89564.0,-85.0,-1231.0,6101.0,5892.0
2019-07-30,91382.0,146.0,4956.0,96484.0,44042.0,21128.0,12124.0,2258.0,79552.0,5257.0,90798.0,-155.0,-1314.0,4372.0,5989.0
2019-07-31,91402.0,151.0,4963.0,96516.0,43618.0,21231.0,12072.0,2255.0,79176.0,5194.0,90368.0,-80.0,-1397.0,4750.0,5998.0
2019-08-01,91361.0,160.0,4669.0,96190.0,41666.0,21171.0,11772.0,2182.0,76791.0,5226.0,88040.0,-397.0,-1348.0,6802.0,6023.0
2019-08-02,91966.0,188.0,4347.0,96501.0,41095.0,21251.0,11249.0,2149.0,75744.0,5375.0,86775.0,-840.0,-2480.0,7245.0,5656.0
2019-08-03,92101.0,124.0,4218.0,96443.0,40289.0,21085.0,10740.0,2103.0,74217.0,5154.0,83894.0,-812.0,-2411.0,10137.0,4523.0
2019-08-04,92121.0,137.0,4238.0,96496.0,41177.0,21062.0,10725.0,2128.0,75092.0,5155.0,84331.0,-780.0,-2402.0,9764.0,4084.0
2019-08-05,92116.0,108.0,4303.0,96527.0,43740.0,21169.0,11210.0,2219.0,78338.0,5409.0,88101.0,-998.0,-2560.0,5865.0,4354.0
2019-08-06,91653.0,119.0,4639.0,96411.0,45397.0,21173.0,11448.0,2283.0,80302.0,5433.0,89844.0,-675.0,-2652.0,3915.0,4109.0
2019-08-07,91734.0,139.0,4646.0,96519.0,44445.0,21255.0,11405.0,2264.0,79368.0,5435.0,88787.0,-650.0,-2559.0,5172.0,3984.0
2019-08-08,91975.0,149.0,4585.0,96709.0,42595.0,21292.0,11672.0,2221.0,77780.0,5529.0,87098.0,-795.0,-2471.0,7140.0,3789.0
2019-08-09,92512.0,138.0,4358.0,97008.0,41146.0,21258.0,11613.0,2183.0,76201.0,5408.0,85688.0,-912.0,-2094.0,9227.0,4079.0
2019-08-10,92545.0,135.0,3966.0,96646.0,38697.0,21183.0,11197.0,2104.0,73181.0,5273.0,82542.0,-1172.0,-2056.0,12048.0,4088.0
2019-08-11,92582.0,134.0,3960.0,96676.0,39300.0,21220.0,11183.0,2119.0,73822.0,5206.0,83193.0,-1112.0,-2048.0,11435.0,4165.0
2019-08-12,92661.0,146.0,4248.0,97055.0,44044.0,21215.0,11378.0,2257.0,78893.0,5365.0,88374.0,-971.0,-2259.0,6422.0,4116.0
2019-08-13,91886.0,139.0,4363.0,96388.0,43690.0,21329.0,11449.0,2249.0,78718.0,5296.0,88059.0,-794.0,-2187.0,6142.0,4045.0
2019-08-14,92039.0,128.0,4279.0,96446.0,42977.0,21225.0,11715.0,2227.0,78144.0,5521.0,87833.0,-1114.0,-2182.0,6432.0,4168.0
2019-08-15,92271.0,132.0,4226.0,96629.0,41970.0,21287.0,11923.0,2202.0,77383.0,5427.0,86960.0,-1069.0,-2135.0,7533.0,4150.0
2019-08-16,92776.0,117.0,4301.0,97194.0,41343.0,21272.0,11514.0,2171.0,76300.0,5461.0,85986.0,-1043.0,-1165.0,10042.0,4225.0
2019-08-17,92471.0,123.0,4352.0,96946.0,40275.0,21308.0,10608.0,2116.0,74307.0,5447.0,84036.0,-972.0,-1095.0,11815.0,4282.0
2019-08-18,92544.0,129.0,4641.0,97314.0,41589.0,21224.0,10775.0,2156.0,75743.0,5382.0,85516.0,-612.0,-1120.0,10678.0,4391.0
2019-08-19,93081.0,164.0,4906.0,98151.0,44740.0,21215.0,11082.0,2254.0,79292.0,5482.0,89678.0,-412.0,-1311.0,7162.0,4904.0
2019-08-20,92150.0,138.0,4884.0,97172.0,44082.0,21200.0,11279.0,2239.0,78800.0,5407.0,89955.0,-385.0,-1353.0,5864.0,5748.0
2019-08-21,92603.0,144.0,5290.0,98037.0,43297.0,21283.0,11540.0,2230.0,78351.0,5513.0,89916.0,-79.0,-1366.0,6755.0,6052.0
2019-08-22,92586.0,177.0,4637.0,97400.0,41407.0,21398.0,11792.0,2187.0,76784.0,5415.0,88184.0,-601.0,-1294.0,7922.0,5985.0
2019-08-23,92773.0,146.0,3844.0,96763.0,38130.0,21479.0,12001.0,2101.0,73711.0,5379.0,85598.0,-1389.0,680.0,11844.0,6508.0
2019-08-24,92750.0,124.0,3774.0,96648.0,35241.0,21579.0,11992.0,2017.0,70830.0,5302.0,82797.0,-1404.0,651.0,14501.0,6665.0
2019-08-25,92723.0,118.0,3866.0,96707.0,35778.0,21644.0,11907.0,2031.0,71361.0,5321.0,83434.0,-1337.0,663.0,13936.0,6752.0
2019-08-26,92917.0,117.0,3818.0,96852.0,37854.0,21704.0,12455.0,2107.0,74120.0,5362.0,86031.0,-1427.0,749.0,11570.0,6549.0
2019-08-27,92206.0,131.0,4013.0,96350.0,37841.0,21468.0,12242.0,2090.0,73641.0,5376.0,85044.0,-1232.0,665.0,11970.0,6027.0
2019-08-28,91670.0,147.0,3872.0,95689.0,38057.0,21470.0,12384.0,2103.0,74014.0,5482.0,86203.0,-1463.0,663.0,10148.0,6707.0
2019-08-29,91949.0,175.0,4168.0,96292.0,38898.0,21549.0,12053.0,2129.0,74628.0,5584.0,86582.0,-1241.0,558.0,10268.0,6370.0
2019-08-30,92757.0,169.0,4110.0,97036.0,37500.0,21614.0,11812.0,2075.0,73002.0,5600.0,85284.0,-1321.0,-956.0,10796.0,6682.0
2019-08-31,92613.0,164.0,4047.0,96824.0,36552.0,21633.0,11711.0,2045.0,71942.0,5469.0,84130.0,-1258.0,-955.0,11740.0,6719.0
2019-09-01,93823.0,144.0,3820.0,97787.0,36709.0,21448.0,11332.0,2036.0,71525.0,5255.0,83527.0,-1291.0,-1001.0,13258.0,6747.0
2019-09-02,94002.0,152.0,4363.0,98517.0,38030.0,21311.0,11027.0,2058.0,72426.0,5465.0,83987.0,-950.0,-898.0,13631.0,6096.0
2019-09-03,93872.0,154.0,4545.0,98571.0,40509.0,21371.0,11680.0,2157.0,75718.0,5290.0,86848.0,-591.0,-1041.0,10682.0,5840.0
2019-09-04,93156.0,130.0,4897.0,98183.0,41854.0,21441.0,12543.0,2224.0,78061.0,5444.0,88923.0,-417.0,-1075.0,8186.0,5418.0
2019-09-05,93010.0,102.0,4885.0,97997.0,40406.0,21474.0,12724.0,2195.0,76798.0,5374.0,87556.0,-387.0,-1173.0,9269.0,5384.0
2019-09-06,93219.0,98.0,4246.0,97563.0,38643.0,21450.0,12660.0,2145.0,74898.0,5531.0,86108.0,-1187.0,-449.0,11006.0,5679.0
2019-09-07,93715.0,120.0,4367.0,98202.0,36266.0,21397.0,12001.0,2056.0,71720.0,5387.0,82706.0,-900.0,-385.0,15110.0,5599.0
2019-09-08,93797.0,130.0,4344.0,98271.0,36190.0,21340.0,12413.0,2061.0,72005.0,5333.0,83222.0,-859.0,-370.0,14680.0,5884.0
2019-09-09,93612.0,126.0,4502.0,98240.0,37940.0,21178.0,12210.0,2099.0,73427.0,5304.0,84575.0,-676.0,-380.0,13285.0,5844.0
2019-09-10,92495.0,132.0,4698.0,97325.0,40676.0,21110.0,11403.0,2149.0,75337.0,5291.0,86380.0,-461.0,-347.0,10598.0,5752.0
2019-09-11,92564.0,159.0,5003.0,97726.0,41583.0,21029.0,11756.0,2175.0,76543.0,5313.0,87982.0,-151.0,-301.0,9442.0,6126.0
2019-09-12,92264.0,123.0,4830.0,97217.0,40406.0,21180.0,12235.0,2160.0,75981.0,5356.0,87758.0,-403.0,-290.0,9170.0,6421.0
2019-09-13,93276.0,112.0,4804.0,98192.0,38009.0,21318.0,12435.0,2106.0,73867.0,5394.0,85639.0,-478.0,331.0,12884.0,6378.0
2019-09-14,93208.0,122.0,4661.0,97991.0,35512.0,21367.0,11714.0,2010.0,70603.0,5230.0,82336.0,-447.0,391.0,16045.0,6503.0
2019-09-15,93504.0,145.0,4501.0,98150.0,36405.0,21200.0,11107.0,2020.0,70732.0,5085.0,82262.0,-439.0,344.0,16233.0,6445.0
2019-09-16,93790.0,127.0,4785.0,98702.0,39192.0,21096.0,11488.0,2111.0,73887.0,4978.0,85559.0,-66.0,240.0,13383.0,6694.0
2019-09-17,93001.0,118.0,4696.0,97815.0,37691.0,20936.0,12265.0,2087.0,72979.0,5653.0,85093.0,-839.0,253.0,12976.0,6461.0
2019-09-18,93017.0,110.0,4502.0,97629.0,36169.0,21201.0,12877.0,2065.0,72312.0,5676.0,84455.0,-1064.0,303.0,13477.0,6467.0
2019-09-19,93474.0,109.0,4338.0,97921.0,33553.0,21278.0,13331.0,1993.0,70154.0,5507.0,81985.0,-1060.0,357.0,16294.0,6324.0
2019-09-20,93406.0,79.0,4210.0,97695.0,32311.0,21311.0,12221.0,1925.0,67768.0,5502.0,78994.0,-1213.0,-381.0,18320.0,5724.0
2019-09-21,93693.0,102.0,4131.0,97926.0,32529.0,21202.0,11641.0,1915.0,67288.0,5218.0,78328.0,-985.0,-339.0,19259.0,5822.0
2019-09-22,93645.0,108.0,4300.0,98053.0,34013.0,20954.0,11782.0,1955.0,68704.0,5234.0,80028.0,-826.0,-354.0,17671.0,6090.0
2019-09-23,93736.0,130.0,4411.0,98277.0,36128.0,20892.0,12345.0,2027.0,71392.0,5133.0,82701.0,-592.0,-412.0,15163.0,6176.0
2019-09-24,93358.0,88.0,4546.0,97992.0,35770.0,21016.0,12747.0,2036.0,71569.0,5539.0,83293.0,-905.0,-462.0,14237.0,6185.0
2019-09-25,93346.0,75.0,4825.0,98246.0,36640.0,21019.0,12993.0,2070.0,72722.0,5713.0,84867.0,-813.0,-479.0,12899.0,6432.0
2019-09-26,93824.0,88.0,4675.0,98587.0,35598.0,21068.0,13527.0,2059.0,72252.0,5713.0,84304.0,-950.0,-540.0,13742.0,6339.0
2019-09-27,94254.0,74.0,4547.0,98875.0,33762.0,21110.0,13583.0,2010.0,70465.0,5663.0,82636.0,-1042.0,-89.0,16148.0,6508.0
2019-09-28,94570.0,87.0,4625.0,99282.0,32464.0,21185.0,13255.0,1962.0,68866.0,5297.0,80655.0,-585.0,3.0,18629.0,6492.0
2019-09-29,94802.0,75.0,4540.0,99417.0,33952.0,21205.0,13675.0,2019.0,70851.0,5349.0,82442.0,-734.0,-78.0,16897.0,6242.0
2019-09-30,94797.0,61.0,4159.0,99017.0,36626.0,21104.0,13491.0,2086.0,73307.0,5483.0,85235.0,-1263.0,-70.0,13713.0,6445.0
2019-10-01,92473.0,71.0,4904.0,97448.0,38039.0,21008.0,13718.0,2131.0,74896.0,5375.0,86400.0,-400.0,33.0,11082.0,6129.0
2019-10-02,92780.0,74.0,5145.0,97999.0,38663.0,21024.0,14409.0,2166.0,76262.0,5166.0,87516.0,53.0,26.0,10508.0,6088.0
2019-10-03,92898.0,63.0,4922.0,97883.0,36248.0,21374.0,15888.0,2150.0,75661.0,5675.0,87139.0,-690.0,-21.0,10722.0,5803.0
2019-10-04,93276.0,63.0,4854.0,98193.0,33504.0,21738.0,17748.0,2123.0,75114.0,5858.0,87016.0,-941.0,1661.0,12839.0,6044.0
2019-10-05,91988.0,61.0,4837.0,96886.0,31000.0,22025.0,17306.0,2038.0,72369.0,5752.0,84204.0,-854.0,1842.0,14523.0,6083.0
2019-10-06,92115.0,62.0,4615.0,96792.0,31107.0,21802.0,15189.0,1980.0,70078.0,5563.0,81702.0,-886.0,1687.0,16777.0,6061.0
2019-10-07,92538.0,87.0,4711.0,97336.0,32118.0,21836.0,15372.0,2013.0,71339.0,5773.0,83240.0,-975.0,1567.0,15662.0,6128.0
2019-10-08,92885.0,75.0,4067.0,97027.0,30234.0,21930.0,16863.0,1996.0,71023.0,5870.0,83248.0,-1728.0,1596.0,15375.0,6355.0
2019-10-09,93189.0,71.0,3798.0,97058.0,29851.0,21905.0,17867.0,2009.0,71632.0,5778.0,83560.0,-1909.0,1717.0,15215.0,6150.0
2019-10-10,92915.0,72.0,3907.0,96894.0,29917.0,21976.0,19188.0,2047.0,73128.0,5755.0,84836.0,-1776.0,1793.0,13850.0,5953.0
2019-10-11,93246.0,71.0,3980.0,97297.0,27731.0,22520.0,21273.0,2058.0,73582.0,5671.0,85814.0,-1620.0,1050.0,12534.0,6561.0
2019-10-12,93500.0,71.0,4366.0,97937.0,26529.0,22830.0,21881.0,2040.0,73280.0,5440.0,85479.0,-1003.0,951.0,13409.0,6759.0
2019-10-13,93422.0,77.0,4394.0,97893.0,27323.0,22380.0,20120.0,2002.0,71825.0,5344.0,83870.0,-873.0,833.0,14856.0,6701.0
2019-10-14,93656.0,113.0,4408.0,98177.0,29940.0,22172.0,19863.0,2065.0,74040.0,5537.0,86546.0,-1016.0,634.0,12265.0,6969.0
2019-10-15,93340.0,111.0,4450.0,97901.0,30745.0,22022.0,19854.0,2092.0,74712.0,5447.0,86790.0,-886.0,725.0,11836.0,6631.0
2019-10-16,93556.0,137.0,4191.0,97884.0,30791.0,22285.0,20964.0,2136.0,76177.0,5727.0,88341.0,-1399.0,762.0,10305.0,6437.0
2019-10-17,94018.0,120.0,4362.0,98500.0,29245.0,22576.0,21925.0,2115.0,75861.0,5229.0,87256.0,-747.0,794.0,12037.0,6166.0
2019-10-18,94258.0,123.0,4357.0,98738.0,27602.0,22521.0,22421.0,2073.0,74618.0,5387.0,87159.0,-907.0,1724.0,13303.0,7154.0
2019-10-19,94083.0,116.0,3947.0,98146.0,27785.0,22297.0,21391.0,2052.0,73525.0,5309.0,85901.0,-1246.0,1897.0,14143.0,7067.0
2019-10-20,94057.0,117.0,4091.0,98265.0,28708.0,22107.0,20257.0,2045.0,73117.0,5136.0,85008.0,-928.0,1905.0,15161.0,6755.0
2019-10-21,94145.0,118.0,4026.0,98289.0,30246.0,22197.0,19521.0,2083.0,74048.0,5396.0,86612.0,-1252.0,1850.0,13528.0,7168.0
2019-10-22,93928.0,116.0,4707.0,98751.0,30620.0,22449.0,21482.0,2151.0,76702.0,5529.0,89360.0,-706.0,1671.0,11062.0,7129.0
2019-10-23,94467.0,125.0,4150.0,98742.0,29593.0,22479.0,21921.0,2123.0,76115.0,5466.0,88413.0,-1191.0,1586.0,11914.0,6832.0
2019-10-24,94596.0,113.0,4339.0,99048.0,30199.0,22874.0,23358.0,2190.0,78621.0,5499.0,90746.0,-1047.0,1828.0,10130.0,6626.0
2019-10-25,94472.0,118.0,4572.0,99162.0,28711.0,23334.0,23992.0,2183.0,78220.0,5188.0,90051.0,-498.0,-188.0,8922.0,6643.0
2019-10-26,94646.0,105.0,4301.0,99052.0,26764.0,22942.0,21983.0,2054.0,73743.0,4956.0,86229.0,-550.0,-49.0,12774.0,7530.0
2019-10-27,94719.0,104.0,4250.0,99073.0,27624.0,22960.0,22896.0,2100.0,75579.0,4925.0,87827.0,-571.0,161.0,11406.0,7323.0
2019-10-28,94913.0,104.0,4185.0,99202.0,29596.0,23274.0,26414.0,2260.0,81544.0,5340.0,94223.0,-1051.0,362.0,5342.0,7339.0
2019-10-29,93762.0,114.0,4250.0,98126.0,29877.0,23552.0,29301.0,2362.0,85092.0,5360.0,97602.0,-996.0,541.0,1065.0,7150.0
2019-10-30,93473.0,117.0,4312.0,97902.0,30730.0,24091.0,30445.0,2444.0,87710.0,5317.0,100463.0,-888.0,602.0,-1959.0,7436.0
2019-10-31,93394.0,128.0,4449.0,97971.0,31233.0,24162.0,31031.0,2496.0,88921.0,5199.0,101603.0,-622.0,323.0,-3309.0,7483.0
2019-11-01,95248.0,102.0,4090.0,99440.0,26647.0,24269.0,33845.0,2409.0,87171.0,4902.0,99704.0,-710.0,-1276.0,-1540.0,7631.0
2019-11-02,95482.0,107.0,4213.0,99802.0,24604.0,24112.0,33647.0,2332.0,84695.0,5100.0,97458.0,-780.0,-1183.0,1161.0,7663.0
2019-11-03,95305.0,102.0,4284.0,99691.0,24907.0,23780.0,31855.0,2280.0,82822.0,5118.0,95525.0,-732.0,-1249.0,2917.0,7585.0
2019-11-04,95298.0,113.0,4445.0,99856.0,26703.0,23368.0,29895.0,2271.0,82236.0,5199.0,94670.0,-641.0,-1430.0,3756.0,7235.0
2019-11-05,94835.0,143.0,5042.0,100020.0,27578.0,23445.0,31000.0,2325.0,84348.0,5407.0,96599.0,-222.0,-1426.0,1994.0,6844.0
2019-11-06,94757.0,131.0,4642.0,99530.0,27028.0,23308.0,31657.0,2311.0,84304.0,5373.0,96493.0,-600.0,-1449.0,1588.0,6816.0
2019-11-07,94692.0,132.0,4817.0,99641.0,28464.0,24163.0,37699.0,2547.0,92873.0,5323.0,105316.0,-374.0,-1183.0,-6859.0,7120.0
2019-11-08,94795.0,197.0,5097.0,100089.0,27728.0,24984.0,44329.0,2734.0,99775.0,5215.0,112212.0,79.0,-820.0,-12942.0,7222.0
2019-11-09,95277.0,139.0,5150.0,100566.0,24719.0,24367.0,37530.0,2433.0,89049.0,5034.0,101173.0,255.0,-892.0,-1499.0,7090.0
2019-11-10,94912.0,107.0,5170.0,100189.0,24378.0,23818.0,32783.0,2287.0,83266.0,4984.0,95563.0,293.0,-887.0,3739.0,7313.0
2019-11-11,94523.0,100.0,5234.0,99857.0,27964.0,24756.0,39805.0,2611.0,95135.0,5198.0,107397.0,136.0,-613.0,-8154.0,7064.0
2019-11-12,94208.0,483.0,6163.0,100854.0,33476.0,26562.0,53797.0,3233.0,117068.0,5350.0,129485.0,1296.0,-555.0,-29187.0,7067.0
2019-11-13,94554.0,1037.0,5363.0,100954.0,31669.0,26347.0,54402.0,3153.0,115571.0,5679.0,128233.0,721.0,-664.0,-27944.0,6983.0
2019-11-14,94408.0,240.0,4656.0,99304.0,30108.0,25144.0,45720.0,2847.0,103819.0,5543.0,116417.0,-647.0,-883.0,-17995.0,7055.0
2019-11-15,94747.0,123.0,4417.0,99287.0,27433.0,24680.0,40504.0,2631.0,95248.0,5447.0,107783.0,-907.0,-2211.0,-10706.0,7088.0
2019-11-16,95414.0,133.0,4601.0,100148.0,25398.0,24523.0,39731.0,2527.0,92179.0,5236.0,104507.0,-502.0,-2091.0,-6449.0,7092.0
2019-11-17,95357.0,130.0,4482.0,99969.0,25691.0,24460.0,38137.0,2480.0,90768.0,5006.0,103119.0,-394.0,-2008.0,-5157.0,7345.0
2019-11-18,95359.0,133.0,4613.0,100105.0,27583.0,24022.0,34866.0,2440.0,88911.0,5174.0,101380.0,-428.0,-2112.0,-3386.0,7295.0
2019-11-19,95023.0,146.0,4178.0,99347.0,26617.0,23740.0,33568.0,2360.0,86286.0,5394.0,99088.0,-1070.0,-2224.0,-1965.0,7408.0
2019-11-20,95675.0,145.0,3662.0,99482.0,25754.0,23519.0,33165.0,2315.0,84753.0,5345.0,97138.0,-1538.0,-2313.0,31.0,7040.0
2019-11-21,95665.0,119.0,3216.0,99000.0,25574.0,23618.0,32805.0,2301.0,84299.0,5259.0,96961.0,-1924.0,-2389.0,-351.0,7403.0
2019-11-22,95545.0,147.0,3021.0,98713.0,26263.0,24381.0,37319.0,2471.0,90434.0,5044.0,103009.0,-1876.0,-259.0,-4555.0,7531.0
2019-11-23,96071.0,185.0,3062.0,99318.0,25347.0,24633.0,38489.0,2487.0,90956.0,4729.0,103234.0,-1482.0,-399.0,-4316.0,7549.0
2019-11-24,96091.0,178.0,3102.0,99371.0,25245.0,24120.0,34605.0,2370.0,86340.0,4634.0,98387.0,-1354.0,-748.0,236.0,7413.0
2019-11-25,96127.0,171.0,3080.0,99378.0,26361.0,23791.0,33631.0,2365.0,86148.0,5025.0,97985.0,-1774.0,-871.0,523.0,6812.0
2019-11-26,95797.0,177.0,2716.0,98690.0,26545.0,23804.0,33824.0,2362.0,86535.0,5188.0,98573.0,-2295.0,-765.0,-647.0,6850.0
2019-11-27,95928.0,156.0,3322.0,99406.0,26873.0,24054.0,35377.0,2433.0,88738.0,5230.0,101254.0,-1752.0,-469.0,-2318.0,7286.0
2019-11-28,96101.0,163.0,2988.0,99252.0,25976.0,24667.0,40372.0,2539.0,93554.0,5339.0,106829.0,-2188.0,-326.0,-7904.0,7936.0
2019-11-29,96274.0,186.0,3197.0,99657.0,25384.0,24373.0,41465.0,2520.0,93741.0,5179.0,106697.0,-1796.0,-618.0,-7658.0,7777.0
2019-11-30,96355.0,213.0,3278.0,99846.0,25323.0,24124.0,39991.0,2467.0,91905.0,5088.0,104455.0,-1597.0,-548.0,-5157.0,7462.0
2019-12-01,95452.0,517.0,3736.0,99705.0,27897.0,24622.0,42502.0,2661.0,97682.0,4980.0,110178.0,-727.0,-642.0,-11116.0,7516.0
2019-12-02,95817.0,534.0,3941.0,100292.0,30505.0,25017.0,44946.0,2829.0,103297.0,5157.0,116248.0,-682.0,-979.0,-16935.0,7794.0
2019-12-03,95647.0,563.0,4363.0,100573.0,30318.0,24669.0,42846.0,2751.0,100584.0,5290.0,113532.0,-364.0,-1002.0,-13961.0,7658.0
2019-12-04,95925.0,368.0,3806.0,100099.0,29683.0,24441.0,40342.0,2653.0,97119.0,5356.0,109551.0,-1182.0,-1023.0,-10475.0,7076.0
2019-12-05,95992.0,374.0,3833.0,100199.0,28776.0,24205.0,39326.0,2581.0,94888.0,5386.0,108048.0,-1179.0,-946.0,-8795.0,7774.0
2019-12-06,95629.0,320.0,3556.0,99505.0,28075.0,24304.0,41026.0,2615.0,96019.0,5545.0,109451.0,-1669.0,-2291.0,-12236.0,7887.0
2019-12-07,95975.0,228.0,3978.0,100181.0,25756.0,24660.0,42568.0,2589.0,95574.0,5150.0,108625.0,-944.0,-2083.0,-10527.0,7901.0
2019-12-08,95869.0,291.0,3719.0,99879.0,26028.0,24115.0,38561.0,2472.0,91176.0,4931.0,104372.0,-921.0,-2209.0,-6702.0,8265.0
2019-12-09,95916.0,201.0,3482.0,99599.0,28642.0,23820.0,35506.0,2480.0,90448.0,5239.0,103788.0,-1556.0,-2223.0,-6411.0,8101.0
2019-12-10,94904.0,195.0,3850.0,98949.0,32705.0,25096.0,44166.0,2877.0,104844.0,5431.0,118396.0,-1386.0,-2189.0,-21637.0,8121.0
2019-12-11,94699.0,1036.0,4426.0,100161.0,32947.0,25764.0,51761.0,3081.0,113553.0,5670.0,127106.0,-208.0,-2444.0,-29390.0,7883.0
2019-12-12,95145.0,1047.0,4371.0,100563.0,31444.0,25213.0,46469.0,2888.0,106013.0,5567.0,119765.0,-149.0,-2438.0,-21639.0,8185.0
2019-12-13,95223.0,221.0,3977.0,99421.0,30425.0,24610.0,40676.0,2699.0,98410.0,5458.0,111768.0,-1260.0,-2490.0,-14837.0,7900.0
2019-12-14,95069.0,168.0,4031.0,99268.0,27995.0,24722.0,39489.0,2600.0,94806.0,5008.0,107716.0,-809.0,-2240.0,-10688.0,7902.0
2019-12-15,95444.0,162.0,4285.0,99891.0,28532.0,24950.0,45117.0,2744.0,101342.0,4910.0,114281.0,-463.0,-2300.0,-16691.0,8029.0
2019-12-16,95479.0,208.0,4535.0,100222.0,31381.0,25439.0,47533.0,2911.0,107264.0,5259.0,120554.0,-516.0,-2206.0,-22537.0,8031.0
2019-12-17,94479.0,214.0,4896.0,99589.0,33798.0,25816.0,51589.0,3127.0,114330.0,5312.0,127552.0,-202.0,-2563.0,-30526.0,7910.0
2019-12-18,94208.0,1626.0,5233.0,101067.0,33255.0,26271.0,56450.0,3224.0,119200.0,5392.0,133105.0,1467.0,-2660.0,-34698.0,8513.0
2019-12-19,94380.0,1910.0,5232.0,101522.0,32094.0,26089.0,56061.0,3158.0,117401.0,5461.0,131368.0,1681.0,-2721.0,-32567.0,8506.0
2019-12-20,94758.0,1239.0,5077.0,101074.0,30231.0,25474.0,48714.0,2909.0,107328.0,5377.0,121403.0,939.0,535.0,-19793.0,8698.0
2019-12-21,94605.0,314.0,4431.0,99350.0,29023.0,25122.0,43925.0,2747.0,100818.0,5105.0,114205.0,-360.0,537.0,-14318.0,8282.0
2019-12-22,94825.0,340.0,4173.0,99338.0,28619.0,24816.0,40326.0,2641.0,96402.0,4965.0,109140.0,-452.0,369.0,-9432.0,7773.0
2019-12-23,94736.0,278.0,4045.0,99059.0,29083.0,24343.0,37254.0,2553.0,93233.0,5087.0,105776.0,-764.0,88.0,-6630.0,7456.0
2019-12-24,95174.0,237.0,3860.0,99271.0,26573.0,24223.0,37528.0,2460.0,90783.0,4373.0,102995.0,-276.0,43.0,-3682.0,7839.0
2019-12-25,94957.0,201.0,3475.0,98633.0,25551.0,24076.0,36603.0,2401.0,88632.0,3838.0,100679.0,-162.0,63.0,-1983.0,8209.0
2019-12-26,95047.0,186.0,3547.0,98780.0,27140.0,23982.0,36640.0,2452.0,90214.0,4027.0,102416.0,-294.0,-70.0,-3706.0,8175.0
2019-12-27,95113.0,221.0,3214.0,98548.0,26236.0,23929.0,36427.0,2415.0,89007.0,4156.0,101295.0,-721.0,-916.0,-3663.0,8132.0
