Date,Item,Value,state_name
06/28/2023,Cove Point LNG Feed Gas,799.922,Maryland
06/29/2023,Cove Point LNG Feed Gas,800.9,Maryland
06/30/2023,Cove Point LNG Feed Gas,800.925,Maryland
07/01/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/02/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/03/2023,Cove Point LNG Feed Gas,789.356,Maryland
07/04/2023,Cove Point LNG Feed Gas,789.356,Maryland
07/05/2023,Cove Point LNG Feed Gas,787.587,Maryland
07/06/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/07/2023,Cove Point LNG Feed Gas,789.349,Maryland
07/08/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/09/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/10/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/11/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/12/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/13/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/14/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/15/2023,Cove Point LNG Feed Gas,789.349,Maryland
07/16/2023,Cove Point LNG Feed Gas,789.349,Maryland
07/17/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/18/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/19/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/20/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/21/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/22/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/23/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/24/2023,Cove Point LNG Feed Gas,789.441,Maryland
07/25/2023,Cove Point LNG Feed Gas,487.78,Maryland
07/26/2023,Cove Point LNG Feed Gas,643.174,Maryland
07/27/2023,Cove Point LNG Feed Gas,629.38,Maryland
07/28/2023,Cove Point LNG Feed Gas,789.46,Maryland
07/29/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/30/2023,Cove Point LNG Feed Gas,789.448,Maryland
07/31/2023,Cove Point LNG Feed Gas,789.915,Maryland
08/01/2023,Cove Point LNG Feed Gas,714.422,Maryland
08/02/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/03/2023,Cove Point LNG Feed Gas,756.226,Maryland
08/04/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/05/2023,Cove Point LNG Feed Gas,760.068,Maryland
08/06/2023,Cove Point LNG Feed Gas,755.28,Maryland
08/07/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/08/2023,Cove Point LNG Feed Gas,760.71,Maryland
08/09/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/10/2023,Cove Point LNG Feed Gas,751.48,Maryland
08/11/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/12/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/13/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/14/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/15/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/16/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/17/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/18/2023,Cove Point LNG Feed Gas,760.8,Maryland
08/19/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/20/2023,Cove Point LNG Feed Gas,775.471,Maryland
08/21/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/22/2023,Cove Point LNG Feed Gas,774.893,Maryland
08/23/2023,Cove Point LNG Feed Gas,775.791,Maryland
08/24/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/25/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/26/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/27/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/28/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/29/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/30/2023,Cove Point LNG Feed Gas,775.8,Maryland
08/31/2023,Cove Point LNG Feed Gas,775.8,Maryland
09/01/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/02/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/03/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/04/2023,Cove Point LNG Feed Gas,742.693,Maryland
09/05/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/06/2023,Cove Point LNG Feed Gas,733.71,Maryland
09/07/2023,Cove Point LNG Feed Gas,728.177,Maryland
09/08/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/09/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/10/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/11/2023,Cove Point LNG Feed Gas,731.016,Maryland
09/12/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/13/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/14/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/15/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/16/2023,Cove Point LNG Feed Gas,748.301,Maryland
09/17/2023,Cove Point LNG Feed Gas,748.301,Maryland
09/18/2023,Cove Point LNG Feed Gas,748.4,Maryland
09/19/2023,Cove Point LNG Feed Gas,753.725,Maryland
09/20/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/21/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/22/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/23/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/24/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/25/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/26/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/27/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/28/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/29/2023,Cove Point LNG Feed Gas,15.0,Maryland
09/30/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/01/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/02/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/03/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/04/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/05/2023,Cove Point LNG Feed Gas,9.189,Maryland
10/06/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/07/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/08/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/09/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/10/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/11/2023,Cove Point LNG Feed Gas,15.0,Maryland
10/12/2023,Cove Point LNG Feed Gas,745.99,Maryland
10/13/2023,Cove Point LNG Feed Gas,750.86,Maryland
10/14/2023,Cove Point LNG Feed Gas,748.49,Maryland
10/15/2023,Cove Point LNG Feed Gas,750.852,Maryland
10/16/2023,Cove Point LNG Feed Gas,750.825,Maryland
10/17/2023,Cove Point LNG Feed Gas,750.86,Maryland
10/18/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/19/2023,Cove Point LNG Feed Gas,749.874,Maryland
10/20/2023,Cove Point LNG Feed Gas,749.874,Maryland
10/21/2023,Cove Point LNG Feed Gas,746.699,Maryland
10/22/2023,Cove Point LNG Feed Gas,746.709,Maryland
10/23/2023,Cove Point LNG Feed Gas,746.709,Maryland
10/24/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/25/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/26/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/27/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/28/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/29/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/30/2023,Cove Point LNG Feed Gas,747.5,Maryland
10/31/2023,Cove Point LNG Feed Gas,747.552,Maryland
11/01/2023,Cove Point LNG Feed Gas,806.765,Maryland
11/02/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/03/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/04/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/05/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/06/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/07/2023,Cove Point LNG Feed Gas,806.74,Maryland
11/08/2023,Cove Point LNG Feed Gas,806.79,Maryland
11/09/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/10/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/11/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/12/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/13/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/14/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/15/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/16/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/17/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/18/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/19/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/20/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/21/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/22/2023,Cove Point LNG Feed Gas,807.651,Maryland
11/23/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/24/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/25/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/26/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/27/2023,Cove Point LNG Feed Gas,806.8,Maryland
11/28/2023,Cove Point LNG Feed Gas,803.84,Maryland
11/29/2023,Cove Point LNG Feed Gas,806.74,Maryland
11/30/2023,Cove Point LNG Feed Gas,808.968,Maryland
12/01/2023,Cove Point LNG Feed Gas,900.102,Maryland
12/02/2023,Cove Point LNG Feed Gas,899.884,Maryland
12/03/2023,Cove Point LNG Feed Gas,900.291,Maryland
12/04/2023,Cove Point LNG Feed Gas,900.322,Maryland
12/05/2023,Cove Point LNG Feed Gas,900.172,Maryland
12/06/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/07/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/08/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/09/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/10/2023,Cove Point LNG Feed Gas,881.302,Maryland
12/11/2023,Cove Point LNG Feed Gas,897.114,Maryland
12/12/2023,Cove Point LNG Feed Gas,907.537,Maryland
12/13/2023,Cove Point LNG Feed Gas,900.232,Maryland
12/14/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/15/2023,Cove Point LNG Feed Gas,900.218,Maryland
12/16/2023,Cove Point LNG Feed Gas,905.339,Maryland
12/17/2023,Cove Point LNG Feed Gas,905.339,Maryland
12/18/2023,Cove Point LNG Feed Gas,905.339,Maryland
12/19/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/20/2023,Cove Point LNG Feed Gas,900.331,Maryland
12/21/2023,Cove Point LNG Feed Gas,900.089,Maryland
12/22/2023,Cove Point LNG Feed Gas,899.816,Maryland
12/23/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/24/2023,Cove Point LNG Feed Gas,899.311,Maryland
12/25/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/26/2023,Cove Point LNG Feed Gas,900.332,Maryland
12/27/2023,Cove Point LNG Feed Gas,900.304,Maryland
12/28/2023,Cove Point LNG Feed Gas,900.803,Maryland
12/29/2023,Cove Point LNG Feed Gas,841.115,Maryland
12/30/2023,Cove Point LNG Feed Gas,841.115,Maryland
12/31/2023,Cove Point LNG Feed Gas,841.115,Maryland
01/01/2024,Cove Point LNG Feed Gas,718.753,Maryland
01/02/2024,Cove Point LNG Feed Gas,722.3,Maryland
01/03/2024,Cove Point LNG Feed Gas,822.3,Maryland
01/04/2024,Cove Point LNG Feed Gas,822.3,Maryland
01/05/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/06/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/07/2024,Cove Point LNG Feed Gas,811.165,Maryland
01/08/2024,Cove Point LNG Feed Gas,811.597,Maryland
01/09/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/10/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/11/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/12/2024,Cove Point LNG Feed Gas,811.598,Maryland
01/13/2024,Cove Point LNG Feed Gas,772.038,Maryland
01/14/2024,Cove Point LNG Feed Gas,769.917,Maryland
01/15/2024,Cove Point LNG Feed Gas,771.233,Maryland
01/16/2024,Cove Point LNG Feed Gas,767.711,Maryland
01/17/2024,Cove Point LNG Feed Gas,767.556,Maryland
01/18/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/19/2024,Cove Point LNG Feed Gas,807.262,Maryland
01/20/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/21/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/22/2024,Cove Point LNG Feed Gas,807.159,Maryland
01/23/2024,Cove Point LNG Feed Gas,807.169,Maryland
01/24/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/25/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/26/2024,Cove Point LNG Feed Gas,807.294,Maryland
01/27/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/28/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/29/2024,Cove Point LNG Feed Gas,805.938,Maryland
01/30/2024,Cove Point LNG Feed Gas,807.3,Maryland
01/31/2024,Cove Point LNG Feed Gas,807.3,Maryland
02/01/2024,Cove Point LNG Feed Gas,755.6,Maryland
02/02/2024,Cove Point LNG Feed Gas,755.6,Maryland
02/03/2024,Cove Point LNG Feed Gas,755.6,Maryland
02/04/2024,Cove Point LNG Feed Gas,755.6,Maryland
02/05/2024,Cove Point LNG Feed Gas,755.6,Maryland
02/06/2024,Cove Point LNG Feed Gas,810.68,Maryland
02/07/2024,Cove Point LNG Feed Gas,810.68,Maryland
02/08/2024,Cove Point LNG Feed Gas,812.526,Maryland
02/09/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/10/2024,Cove Point LNG Feed Gas,820.96,Maryland
02/11/2024,Cove Point LNG Feed Gas,820.96,Maryland
02/12/2024,Cove Point LNG Feed Gas,820.96,Maryland
02/13/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/14/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/15/2024,Cove Point LNG Feed Gas,815.371,Maryland
02/16/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/17/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/18/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/19/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/20/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/21/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/22/2024,Cove Point LNG Feed Gas,815.6,Maryland
02/23/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/24/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/25/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/26/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/27/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/28/2024,Cove Point LNG Feed Gas,863.6,Maryland
02/29/2024,Cove Point LNG Feed Gas,863.6,Maryland
03/01/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/02/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/03/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/04/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/05/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/06/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/07/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/08/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/09/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/10/2024,Cove Point LNG Feed Gas,879.961,Maryland
03/11/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/12/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/13/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/14/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/15/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/16/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/17/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/18/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/19/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/20/2024,Cove Point LNG Feed Gas,876.152,Maryland
03/21/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/22/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/23/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/24/2024,Cove Point LNG Feed Gas,877.435,Maryland
03/25/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/26/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/27/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/28/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/29/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/30/2024,Cove Point LNG Feed Gas,880.0,Maryland
03/31/2024,Cove Point LNG Feed Gas,880.0,Maryland
04/01/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/02/2024,Cove Point LNG Feed Gas,871.463,Maryland
04/03/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/04/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/05/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/06/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/07/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/08/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/09/2024,Cove Point LNG Feed Gas,859.888,Maryland
04/10/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/11/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/12/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/13/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/14/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/15/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/16/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/17/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/18/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/19/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/20/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/21/2024,Cove Point LNG Feed Gas,858.226,Maryland
04/22/2024,Cove Point LNG Feed Gas,870.582,Maryland
04/23/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/24/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/25/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/26/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/27/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/28/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/29/2024,Cove Point LNG Feed Gas,871.5,Maryland
04/30/2024,Cove Point LNG Feed Gas,871.429,Maryland
05/01/2024,Cove Point LNG Feed Gas,858.524,Maryland
05/02/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/03/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/04/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/05/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/06/2024,Cove Point LNG Feed Gas,858.103,Maryland
05/07/2024,Cove Point LNG Feed Gas,857.046,Maryland
05/08/2024,Cove Point LNG Feed Gas,852.565,Maryland
05/09/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/10/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/11/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/12/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/13/2024,Cove Point LNG Feed Gas,851.878,Maryland
05/14/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/15/2024,Cove Point LNG Feed Gas,855.382,Maryland
05/16/2024,Cove Point LNG Feed Gas,857.004,Maryland
05/17/2024,Cove Point LNG Feed Gas,854.246,Maryland
05/18/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/19/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/20/2024,Cove Point LNG Feed Gas,855.565,Maryland
05/21/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/22/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/23/2024,Cove Point LNG Feed Gas,858.305,Maryland
05/24/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/25/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/26/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/27/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/28/2024,Cove Point LNG Feed Gas,858.526,Maryland
05/29/2024,Cove Point LNG Feed Gas,853.657,Maryland
05/30/2024,Cove Point LNG Feed Gas,853.84,Maryland
05/31/2024,Cove Point LNG Feed Gas,853.653,Maryland
06/01/2024,Cove Point LNG Feed Gas,787.527,Maryland
06/02/2024,Cove Point LNG Feed Gas,787.527,Maryland
06/03/2024,Cove Point LNG Feed Gas,787.527,Maryland
06/04/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/05/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/06/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/07/2024,Cove Point LNG Feed Gas,787.456,Maryland
06/08/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/09/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/10/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/11/2024,Cove Point LNG Feed Gas,784.236,Maryland
06/12/2024,Cove Point LNG Feed Gas,784.46,Maryland
06/13/2024,Cove Point LNG Feed Gas,786.327,Maryland
06/14/2024,Cove Point LNG Feed Gas,787.557,Maryland
06/15/2024,Cove Point LNG Feed Gas,787.584,Maryland
06/16/2024,Cove Point LNG Feed Gas,787.495,Maryland
06/17/2024,Cove Point LNG Feed Gas,719.248,Maryland
06/18/2024,Cove Point LNG Feed Gas,735.311,Maryland
06/19/2024,Cove Point LNG Feed Gas,734.411,Maryland
06/20/2024,Cove Point LNG Feed Gas,785.891,Maryland
06/21/2024,Cove Point LNG Feed Gas,786.267,Maryland
06/22/2024,Cove Point LNG Feed Gas,786.916,Maryland
06/23/2024,Cove Point LNG Feed Gas,786.254,Maryland
06/24/2024,Cove Point LNG Feed Gas,787.007,Maryland
06/25/2024,Cove Point LNG Feed Gas,787.007,Maryland
06/26/2024,Cove Point LNG Feed Gas,788.297,Maryland
06/27/2024,Cove Point LNG Feed Gas,787.007,Maryland
06/28/2024,Cove Point LNG Feed Gas,787.007,Maryland
06/29/2024,Cove Point LNG Feed Gas,786.996,Maryland
06/30/2024,Cove Point LNG Feed Gas,787.031,Maryland
07/01/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/02/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/03/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/04/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/05/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/06/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/07/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/08/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/09/2024,Cove Point LNG Feed Gas,770.699,Maryland
07/10/2024,Cove Point LNG Feed Gas,765.389,Maryland
07/11/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/12/2024,Cove Point LNG Feed Gas,773.294,Maryland
07/13/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/14/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/15/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/16/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/17/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/18/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/19/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/20/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/21/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/22/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/23/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/24/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/25/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/26/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/27/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/28/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/29/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/30/2024,Cove Point LNG Feed Gas,773.3,Maryland
07/31/2024,Cove Point LNG Feed Gas,773.291,Maryland
08/01/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/02/2024,Cove Point LNG Feed Gas,700.799,Maryland
08/03/2024,Cove Point LNG Feed Gas,700.799,Maryland
08/04/2024,Cove Point LNG Feed Gas,700.799,Maryland
08/05/2024,Cove Point LNG Feed Gas,700.799,Maryland
08/06/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/07/2024,Cove Point LNG Feed Gas,700.791,Maryland
08/08/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/09/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/10/2024,Cove Point LNG Feed Gas,698.664,Maryland
08/11/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/12/2024,Cove Point LNG Feed Gas,700.662,Maryland
08/13/2024,Cove Point LNG Feed Gas,700.777,Maryland
08/14/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/15/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/16/2024,Cove Point LNG Feed Gas,700.792,Maryland
08/17/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/18/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/19/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/20/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/21/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/22/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/23/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/24/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/25/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/26/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/27/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/28/2024,Cove Point LNG Feed Gas,700.565,Maryland
08/29/2024,Cove Point LNG Feed Gas,700.8,Maryland
08/30/2024,Cove Point LNG Feed Gas,700.607,Maryland
08/31/2024,Cove Point LNG Feed Gas,700.602,Maryland
09/01/2024,Cove Point LNG Feed Gas,725.54,Maryland
09/02/2024,Cove Point LNG Feed Gas,716.952,Maryland
09/03/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/04/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/05/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/06/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/07/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/08/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/09/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/10/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/11/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/12/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/13/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/14/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/15/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/16/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/17/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/18/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/19/2024,Cove Point LNG Feed Gas,725.587,Maryland
09/20/2024,Cove Point LNG Feed Gas,15.0,Maryland
