date,max_lmp,location
2015-12-31,31.9447,SPPNORTH_HUB
2016-01-01,25.1824,SPPNORTH_HUB
2016-01-02,25.9851,SPPNORTH_HUB
2016-01-03,27.9357,SPPNORTH_HUB
2016-01-04,29.5413,SPPNORTH_HUB
2016-01-05,19.5325,SPPNORTH_HUB
2016-01-06,21.9337,SPPNORTH_HUB
2016-01-07,24.3345,SPPNORTH_HUB
2016-01-08,24.2859,SPPNORTH_HUB
2016-01-09,26.4394,SPPNORTH_HUB
2016-01-10,31.3477,SPPNORTH_HUB
2016-01-11,30.4172,SPPNORTH_HUB
2016-01-12,27.424,SPPNORTH_HUB
2016-01-13,26.3614,SPPNORTH_HUB
2016-01-14,20.3124,SPPNORTH_HUB
2016-01-15,20.8293,SPPNORTH_HUB
2016-01-16,23.1888,SPPNORTH_HUB
2016-01-17,27.2545,SPPNORTH_HUB
2016-01-18,31.9613,SPPNORTH_HUB
2016-01-19,24.7825,SPPNORTH_HUB
2016-01-20,27.5012,SPPNORTH_HUB
2016-01-21,21.4242,SPPNORTH_HUB
2016-01-22,25.3647,SPPNORTH_HUB
2016-01-23,24.0324,SPPNORTH_HUB
2016-01-24,17.8747,SPPNORTH_HUB
2016-01-25,19.5649,SPPNORTH_HUB
2016-01-26,20.6381,SPPNORTH_HUB
2016-01-27,23.6657,SPPNORTH_HUB
2016-01-28,23.4676,SPPNORTH_HUB
2016-01-29,22.4787,SPPNORTH_HUB
2016-01-30,18.5019,SPPNORTH_HUB
2016-01-31,24.4841,SPPNORTH_HUB
2016-02-01,26.1774,SPPNORTH_HUB
2016-02-02,21.2341,SPPNORTH_HUB
2016-02-03,27.5682,SPPNORTH_HUB
2016-02-04,32.2185,SPPNORTH_HUB
2016-02-05,25.1392,SPPNORTH_HUB
2016-02-06,21.6481,SPPNORTH_HUB
2016-02-07,16.7674,SPPNORTH_HUB
2016-02-08,20.0096,SPPNORTH_HUB
2016-02-09,24.0375,SPPNORTH_HUB
2016-02-10,26.4898,SPPNORTH_HUB
2016-02-11,26.7683,SPPNORTH_HUB
2016-02-12,27.6073,SPPNORTH_HUB
2016-02-13,23.7981,SPPNORTH_HUB
2016-02-14,22.6394,SPPNORTH_HUB
2016-02-15,28.6275,SPPNORTH_HUB
2016-02-16,24.0608,SPPNORTH_HUB
2016-02-17,24.6372,SPPNORTH_HUB
2016-02-18,16.5138,SPPNORTH_HUB
2016-02-19,18.1046,SPPNORTH_HUB
2016-02-20,17.8162,SPPNORTH_HUB
2016-02-21,19.2729,SPPNORTH_HUB
2016-02-22,23.7534,SPPNORTH_HUB
2016-02-23,20.6781,SPPNORTH_HUB
2016-02-24,17.6749,SPPNORTH_HUB
2016-02-25,19.3452,SPPNORTH_HUB
2016-02-26,22.4086,SPPNORTH_HUB
2016-02-27,18.0199,SPPNORTH_HUB
2016-02-28,16.2961,SPPNORTH_HUB
2016-02-29,19.1152,SPPNORTH_HUB
2016-03-01,17.1813,SPPNORTH_HUB
2016-03-02,21.2203,SPPNORTH_HUB
2016-03-03,17.8106,SPPNORTH_HUB
2016-03-04,20.444,SPPNORTH_HUB
2016-03-05,17.0866,SPPNORTH_HUB
2016-03-06,12.9221,SPPNORTH_HUB
2016-03-07,10.8425,SPPNORTH_HUB
2016-03-08,15.2818,SPPNORTH_HUB
2016-03-09,19.8229,SPPNORTH_HUB
2016-03-10,21.8763,SPPNORTH_HUB
2016-03-11,21.45,SPPNORTH_HUB
2016-03-12,18.1313,SPPNORTH_HUB
2016-03-13,18.2797,SPPNORTH_HUB
2016-03-14,20.2766,SPPNORTH_HUB
2016-03-15,17.195,SPPNORTH_HUB
2016-03-16,17.9457,SPPNORTH_HUB
2016-03-17,23.7191,SPPNORTH_HUB
2016-03-18,19.5663,SPPNORTH_HUB
2016-03-19,25.7436,SPPNORTH_HUB
2016-03-20,25.5661,SPPNORTH_HUB
2016-03-21,23.6346,SPPNORTH_HUB
2016-03-22,20.0924,SPPNORTH_HUB
2016-03-23,15.7573,SPPNORTH_HUB
2016-03-24,22.1832,SPPNORTH_HUB
2016-03-25,27.2777,SPPNORTH_HUB
2016-03-26,16.5467,SPPNORTH_HUB
2016-03-27,20.2027,SPPNORTH_HUB
2016-03-28,21.8601,SPPNORTH_HUB
2016-03-29,18.5901,SPPNORTH_HUB
2016-03-30,15.5458,SPPNORTH_HUB
2016-03-31,16.4355,SPPNORTH_HUB
2016-04-01,17.6852,SPPNORTH_HUB
2016-04-02,18.7246,SPPNORTH_HUB
2016-04-03,24.2463,SPPNORTH_HUB
2016-04-04,22.7709,SPPNORTH_HUB
2016-04-05,18.1132,SPPNORTH_HUB
2016-04-06,17.9013,SPPNORTH_HUB
2016-04-07,30.264,SPPNORTH_HUB
2016-04-08,24.9992,SPPNORTH_HUB
2016-04-09,20.0771,SPPNORTH_HUB
2016-04-10,20.1475,SPPNORTH_HUB
2016-04-11,27.0529,SPPNORTH_HUB
2016-04-12,30.5133,SPPNORTH_HUB
2016-04-13,30.2158,SPPNORTH_HUB
2016-04-14,24.6561,SPPNORTH_HUB
2016-04-15,15.4585,SPPNORTH_HUB
2016-04-16,15.6718,SPPNORTH_HUB
2016-04-17,19.0953,SPPNORTH_HUB
2016-04-18,25.0566,SPPNORTH_HUB
2016-04-19,30.0158,SPPNORTH_HUB
2016-04-20,28.63,SPPNORTH_HUB
2016-04-21,27.3677,SPPNORTH_HUB
2016-04-22,29.1578,SPPNORTH_HUB
2016-04-23,18.2694,SPPNORTH_HUB
2016-04-24,17.1152,SPPNORTH_HUB
2016-04-25,32.153,SPPNORTH_HUB
2016-04-26,27.0187,SPPNORTH_HUB
2016-04-27,23.2501,SPPNORTH_HUB
2016-04-28,32.808,SPPNORTH_HUB
2016-04-29,24.1111,SPPNORTH_HUB
2016-04-30,19.1827,SPPNORTH_HUB
2016-05-01,21.9276,SPPNORTH_HUB
2016-05-02,36.9865,SPPNORTH_HUB
2016-05-03,34.2289,SPPNORTH_HUB
2016-05-04,25.6158,SPPNORTH_HUB
2016-05-05,30.7365,SPPNORTH_HUB
2016-05-06,23.5207,SPPNORTH_HUB
2016-05-07,20.3613,SPPNORTH_HUB
2016-05-08,19.3536,SPPNORTH_HUB
2016-05-09,21.4054,SPPNORTH_HUB
2016-05-10,31.8771,SPPNORTH_HUB
2016-05-11,23.5333,SPPNORTH_HUB
2016-05-12,21.4546,SPPNORTH_HUB
2016-05-13,21.8324,SPPNORTH_HUB
2016-05-14,18.038,SPPNORTH_HUB
