date,location,max_lmp
2021-07-03,PJM,29.94
2021-07-04,PJM,34.59
2021-07-05,PJM,49.16
2021-07-06,PJM,95.81
2021-07-07,PJM,88.41
2021-07-08,PJM,52.53
2021-07-09,PJM,50.7
2021-07-10,PJM,48.19
2021-07-11,PJM,49.39
2021-07-12,PJM,56.38
2021-07-13,PJM,59.63
2021-07-14,PJM,53.33
2021-07-15,PJM,70.0
2021-07-16,PJM,71.9
2021-07-17,PJM,48.11
2021-07-18,PJM,45.47
2021-07-19,PJM,55.11
2021-07-20,PJM,73.54
2021-07-21,PJM,52.21
2021-07-22,PJM,47.27
2021-07-23,PJM,49.98
2021-07-24,PJM,45.03
2021-07-25,PJM,61.8
2021-07-26,PJM,92.04
2021-07-27,PJM,86.8
2021-07-28,PJM,66.19
2021-07-29,PJM,49.39
2021-07-30,PJM,41.52
2021-07-31,PJM,33.94
2021-08-01,PJM,37.92
2021-08-02,PJM,46.3
2021-08-03,PJM,49.37
2021-08-04,PJM,51.57
2021-08-05,PJM,56.54
2021-08-06,PJM,67.44
2021-08-07,PJM,65.26
2021-08-08,PJM,66.68
2021-08-09,PJM,78.34
2021-08-10,PJM,85.35
2021-08-11,PJM,80.28
2021-08-12,PJM,101.6
2021-08-13,PJM,96.26
2021-08-14,PJM,50.48
2021-08-15,PJM,42.28
2021-08-16,PJM,54.57
2021-08-17,PJM,54.93
2021-08-18,PJM,60.87
2021-08-19,PJM,64.79
2021-08-20,PJM,69.56
2021-08-21,PJM,62.92
2021-08-22,PJM,59.28
2021-08-23,PJM,67.42
2021-08-24,PJM,86.89
2021-08-25,PJM,96.78
2021-08-26,PJM,125.98
2021-08-27,PJM,91.96
2021-08-28,PJM,59.36
2021-08-29,PJM,57.2
2021-08-30,PJM,75.42
2021-08-31,PJM,65.33
2021-09-01,PJM,49.03
2021-09-02,PJM,41.17
2021-09-03,PJM,42.04
2021-09-04,PJM,41.69
2021-09-05,PJM,43.56
2021-09-06,PJM,44.49
2021-09-07,PJM,57.1
2021-09-08,PJM,57.99
2021-09-09,PJM,53.59
2021-09-10,PJM,49.6
2021-09-11,PJM,42.1
2021-09-12,PJM,60.64
2021-09-13,PJM,67.41
2021-09-14,PJM,68.73
2021-09-15,PJM,88.38
2021-09-16,PJM,79.14
2021-09-17,PJM,73.54
2021-09-18,PJM,67.03
2021-09-19,PJM,60.84
2021-09-20,PJM,71.7
2021-09-21,PJM,60.17
2021-09-22,PJM,57.76
2021-09-23,PJM,52.88
2021-09-24,PJM,48.03
2021-09-25,PJM,44.51
2021-09-26,PJM,40.81
2021-09-27,PJM,51.89
2021-09-28,PJM,50.44
2021-09-29,PJM,53.83
2021-09-30,PJM,58.45
2021-10-01,PJM,52.02
2021-10-02,PJM,49.57
2021-10-03,PJM,58.46
2021-10-04,PJM,68.55
2021-10-05,PJM,67.95
2021-10-06,PJM,68.29
2021-10-07,PJM,80.15
2021-10-08,PJM,73.64
2021-10-09,PJM,63.8
2021-10-10,PJM,59.44
2021-10-11,PJM,76.79
2021-10-12,PJM,76.67
2021-10-13,PJM,69.32
2021-10-14,PJM,72.31
2021-10-15,PJM,69.87
2021-10-16,PJM,62.53
2021-10-17,PJM,54.27
2021-10-18,PJM,65.63
2021-10-19,PJM,60.31
2021-10-20,PJM,65.06
2021-10-21,PJM,58.75
2021-10-22,PJM,59.42
2021-10-23,PJM,55.84
2021-10-24,PJM,59.25
2021-10-25,PJM,62.76
2021-10-26,PJM,65.92
2021-10-27,PJM,70.51
2021-10-28,PJM,65.25
2021-10-29,PJM,58.57
2021-10-30,PJM,60.83
2021-10-31,PJM,52.78
2021-11-01,PJM,59.55
2021-11-02,PJM,68.88
2021-11-03,PJM,76.83
2021-11-04,PJM,76.53
2021-11-05,PJM,74.08
2021-11-06,PJM,67.45
2021-11-07,PJM,68.25
2021-11-08,PJM,77.8
2021-11-09,PJM,83.96
2021-11-10,PJM,78.22
2021-11-11,PJM,69.35
2021-11-12,PJM,59.64
2021-11-13,PJM,54.6
2021-11-14,PJM,68.6
2021-11-15,PJM,71.17
2021-11-16,PJM,83.73
2021-11-17,PJM,64.0
2021-11-18,PJM,65.81
2021-11-19,PJM,69.24
2021-11-20,PJM,63.77
2021-11-21,PJM,60.55
2021-11-22,PJM,70.24
2021-11-23,PJM,83.86
2021-11-24,PJM,76.88
2021-11-25,PJM,62.85
2021-11-26,PJM,64.81
2021-11-27,PJM,72.06
2021-11-28,PJM,73.6
2021-11-29,PJM,89.41
2021-11-30,PJM,86.04
2021-12-01,PJM,74.49
2021-12-02,PJM,65.8
2021-12-03,PJM,63.05
2021-12-04,PJM,59.39
2021-12-05,PJM,55.64
2021-12-06,PJM,57.2
2021-12-07,PJM,69.53
2021-12-08,PJM,70.81
2021-12-09,PJM,79.32
2021-12-10,PJM,55.82
2021-12-11,PJM,43.89
2021-12-12,PJM,39.77
2021-12-13,PJM,45.92
2021-12-14,PJM,53.01
2021-12-15,PJM,44.36
2021-12-16,PJM,36.1
2021-12-17,PJM,43.99
2021-12-18,PJM,65.42
2021-12-19,PJM,78.85
2021-12-20,PJM,74.53
2021-12-21,PJM,78.23
2021-12-22,PJM,63.45
2021-12-23,PJM,59.51
2021-12-24,PJM,54.07
2021-12-25,PJM,44.5
2021-12-26,PJM,47.82
2021-12-27,PJM,57.43
2021-12-28,PJM,56.31
2021-12-29,PJM,48.7
2021-12-30,PJM,44.18
2021-12-31,PJM,38.1
2022-01-01,PJM,38.8
2022-01-02,PJM,44.17
2022-01-03,PJM,71.26
2022-01-04,PJM,66.65
2022-01-05,PJM,69.93
2022-01-06,PJM,74.75
2022-01-07,PJM,94.92
2022-01-08,PJM,93.22
2022-01-09,PJM,78.52
2022-01-10,PJM,162.26
2022-01-11,PJM,222.84
2022-01-12,PJM,161.48
2022-01-13,PJM,99.5
2022-01-14,PJM,119.64
2022-01-15,PJM,146.0
2022-01-16,PJM,171.0
2022-01-17,PJM,133.87
2022-01-18,PJM,186.63
2022-01-19,PJM,164.16
2022-01-20,PJM,187.2
2022-01-21,PJM,242.26
2022-01-22,PJM,207.37
2022-01-23,PJM,164.61
2022-01-24,PJM,199.22
2022-01-25,PJM,161.31
2022-01-26,PJM,229.5
2022-01-27,PJM,203.08
2022-01-28,PJM,127.3
2022-01-29,PJM,180.24
2022-01-30,PJM,193.66
2022-01-31,PJM,200.85
2022-02-01,PJM,214.86
2022-02-02,PJM,117.79
2022-02-03,PJM,100.38
2022-02-04,PJM,142.81
2022-02-05,PJM,135.2
2022-02-06,PJM,135.89
2022-02-07,PJM,108.25
2022-02-08,PJM,108.6
2022-02-09,PJM,89.0
2022-02-10,PJM,67.03
2022-02-11,PJM,58.69
2022-02-12,PJM,57.29
2022-02-13,PJM,72.9
2022-02-14,PJM,106.0
2022-02-15,PJM,121.98
2022-02-16,PJM,79.8
2022-02-17,PJM,52.25
2022-02-18,PJM,56.1
2022-02-19,PJM,62.8
2022-02-20,PJM,62.35
2022-02-21,PJM,59.4
2022-02-22,PJM,53.4
2022-02-23,PJM,58.41
2022-02-24,PJM,78.5
2022-02-25,PJM,71.91
2022-02-26,PJM,70.5
2022-02-27,PJM,65.5
2022-02-28,PJM,91.16
2022-03-01,PJM,82.25
2022-03-02,PJM,56.14
2022-03-03,PJM,67.29
2022-03-04,PJM,98.6
2022-03-05,PJM,76.45
2022-03-06,PJM,47.0
2022-03-07,PJM,59.07
2022-03-08,PJM,60.8
2022-03-09,PJM,66.6
2022-03-10,PJM,62.93
2022-03-11,PJM,60.3
2022-03-12,PJM,66.01
2022-03-13,PJM,77.07
2022-03-14,PJM,77.01
2022-03-15,PJM,56.32
2022-03-16,PJM,52.92
2022-03-17,PJM,47.57
2022-03-18,PJM,46.76
2022-03-19,PJM,46.88
2022-03-20,PJM,45.51
2022-03-21,PJM,51.1
2022-03-22,PJM,59.8
2022-03-23,PJM,55.84
2022-03-24,PJM,50.82
2022-03-25,PJM,54.12
2022-03-26,PJM,53.74
2022-03-27,PJM,74.92
2022-03-28,PJM,92.5
2022-03-29,PJM,113.32
2022-03-30,PJM,92.07
2022-03-31,PJM,55.94
2022-04-01,PJM,49.47
2022-04-02,PJM,56.49
2022-04-03,PJM,64.17
2022-04-04,PJM,71.17
2022-04-05,PJM,77.69
2022-04-06,PJM,67.41
2022-04-07,PJM,75.18
2022-04-08,PJM,80.03
2022-04-09,PJM,69.87
2022-04-10,PJM,71.41
2022-04-11,PJM,74.87
2022-04-12,PJM,72.8
2022-04-13,PJM,66.58
2022-04-14,PJM,65.42
2022-04-15,PJM,59.25
2022-04-16,PJM,57.65
2022-04-17,PJM,62.77
2022-04-18,PJM,70.3
2022-04-19,PJM,71.76
2022-04-20,PJM,73.65
2022-04-21,PJM,74.87
2022-04-22,PJM,69.85
2022-04-23,PJM,67.85
2022-04-24,PJM,53.83
2022-04-25,PJM,58.47
2022-04-26,PJM,55.75
2022-04-27,PJM,56.88
2022-04-28,PJM,91.79
2022-04-29,PJM,98.13
2022-04-30,PJM,74.02
2022-05-01,PJM,55.6
2022-05-02,PJM,62.39
2022-05-03,PJM,65.95
2022-05-04,PJM,66.1
2022-05-05,PJM,71.32
2022-05-06,PJM,73.01
2022-05-07,PJM,62.74
2022-05-08,PJM,60.05
2022-05-09,PJM,72.17
2022-05-10,PJM,73.67
2022-05-11,PJM,70.57
2022-05-12,PJM,77.94
2022-05-13,PJM,76.24
2022-05-14,PJM,67.83
2022-05-15,PJM,70.2
2022-05-16,PJM,76.1
2022-05-17,PJM,70.42
2022-05-18,PJM,68.8
2022-05-19,PJM,92.18
2022-05-20,PJM,115.6
2022-05-21,PJM,126.01
2022-05-22,PJM,119.63
2022-05-23,PJM,79.27
2022-05-24,PJM,74.5
2022-05-25,PJM,70.13
2022-05-26,PJM,67.3
2022-05-27,PJM,91.17
2022-05-28,PJM,88.47
2022-05-29,PJM,83.62
2022-05-30,PJM,106.47
2022-05-31,PJM,163.7
2022-06-01,PJM,111.64
2022-06-02,PJM,88.49
2022-06-03,PJM,76.62
2022-06-04,PJM,69.24
2022-06-05,PJM,75.36
2022-06-06,PJM,96.51
2022-06-07,PJM,84.42
2022-06-08,PJM,99.08
2022-06-09,PJM,96.47
2022-06-10,PJM,89.37
2022-06-11,PJM,87.38
2022-06-12,PJM,86.61
2022-06-13,PJM,118.93
2022-06-14,PJM,117.09
2022-06-15,PJM,155.62
2022-06-16,PJM,135.73
2022-06-17,PJM,133.95
2022-06-18,PJM,85.11
2022-06-19,PJM,66.1
2022-06-20,PJM,87.5
2022-06-21,PJM,93.81
2022-06-22,PJM,100.49
2022-06-23,PJM,83.34
2022-06-24,PJM,87.49
2022-06-25,PJM,115.0
2022-06-26,PJM,124.47
2022-06-27,PJM,85.63
2022-06-28,PJM,78.35
2022-06-29,PJM,89.91
2022-06-30,PJM,115.26
2022-07-01,PJM,152.68
2022-07-02,PJM,108.68
2022-07-03,PJM,93.18
2022-07-04,PJM,98.1
2022-07-05,PJM,113.74
2022-07-06,PJM,120.8
2022-07-07,PJM,97.04
2022-07-08,PJM,99.35
2022-07-09,PJM,72.34
2022-07-10,PJM,74.5
2022-07-11,PJM,102.98
2022-07-12,PJM,134.7
2022-07-13,PJM,112.55
2022-07-14,PJM,113.63
2022-07-15,PJM,113.18
2022-07-16,PJM,104.61
2022-07-17,PJM,106.96
2022-07-18,PJM,122.85
2022-07-19,PJM,141.42
2022-07-20,PJM,215.87
2022-07-21,PJM,183.72
2022-07-22,PJM,201.26
2022-07-23,PJM,184.67
2022-07-24,PJM,154.62
2022-07-25,PJM,174.07
2022-07-26,PJM,141.47
2022-07-27,PJM,151.73
2022-07-28,PJM,162.74
2022-07-29,PJM,128.73
2022-07-30,PJM,113.88
2022-07-31,PJM,128.98
2022-08-01,PJM,130.41
2022-08-02,PJM,150.98
2022-08-03,PJM,155.41
2022-08-04,PJM,196.31
2022-08-05,PJM,160.51
2022-08-06,PJM,152.97
2022-08-07,PJM,161.93
2022-08-08,PJM,199.43
2022-08-09,PJM,179.29
2022-08-10,PJM,150.06
2022-08-11,PJM,134.9
2022-08-12,PJM,105.79
2022-08-13,PJM,97.86
2022-08-14,PJM,94.49
2022-08-15,PJM,105.33
2022-08-16,PJM,114.43
2022-08-17,PJM,112.25
2022-08-18,PJM,129.12
2022-08-19,PJM,159.76
2022-08-20,PJM,147.81
2022-08-21,PJM,122.7
2022-08-22,PJM,117.6
2022-08-23,PJM,140.73
2022-08-24,PJM,166.56
2022-08-25,PJM,168.52
2022-08-26,PJM,162.99
2022-08-27,PJM,127.46
2022-08-28,PJM,123.17
2022-08-29,PJM,187.05
2022-08-30,PJM,191.1
2022-08-31,PJM,150.19
2022-09-01,PJM,109.58
2022-09-02,PJM,112.77
2022-09-03,PJM,118.48
2022-09-04,PJM,123.24
2022-09-05,PJM,106.9
2022-09-06,PJM,113.12
2022-09-07,PJM,109.3
2022-09-08,PJM,115.89
2022-09-09,PJM,127.82
2022-09-10,PJM,118.74
2022-09-11,PJM,96.47
2022-09-12,PJM,128.14
2022-09-13,PJM,128.98
2022-09-14,PJM,117.42
2022-09-15,PJM,93.72
2022-09-16,PJM,95.89
2022-09-17,PJM,96.64
2022-09-18,PJM,111.78
2022-09-19,PJM,131.87
2022-09-20,PJM,118.38
2022-09-21,PJM,114.6
2022-09-22,PJM,84.24
2022-09-23,PJM,69.7
2022-09-24,PJM,64.49
2022-09-25,PJM,59.76
2022-09-26,PJM,63.72
2022-09-27,PJM,62.1
2022-09-28,PJM,61.63
2022-09-29,PJM,70.7
2022-09-30,PJM,64.31
2022-10-01,PJM,60.2
2022-10-02,PJM,57.85
2022-10-03,PJM,66.36
2022-10-04,PJM,68.91
2022-10-05,PJM,69.8
2022-10-06,PJM,71.27
2022-10-07,PJM,77.08
2022-10-08,PJM,66.5
2022-10-09,PJM,69.52
2022-10-10,PJM,81.35
2022-10-11,PJM,76.68
2022-10-12,PJM,68.57
2022-10-13,PJM,75.1
2022-10-14,PJM,65.56
2022-10-15,PJM,62.09
2022-10-16,PJM,66.89
2022-10-17,PJM,81.76
2022-10-18,PJM,85.73
2022-10-19,PJM,75.66
2022-10-20,PJM,71.95
2022-10-21,PJM,71.88
2022-10-22,PJM,54.35
2022-10-23,PJM,61.86
2022-10-24,PJM,59.61
2022-10-25,PJM,61.81
2022-10-26,PJM,60.73
2022-10-27,PJM,64.09
2022-10-28,PJM,67.86
2022-10-29,PJM,57.37
2022-10-30,PJM,59.12
2022-10-31,PJM,67.84
2022-11-01,PJM,67.83
2022-11-02,PJM,63.9
2022-11-03,PJM,53.68
2022-11-04,PJM,40.6
2022-11-05,PJM,33.24
2022-11-06,PJM,35.22
2022-11-07,PJM,35.97
2022-11-08,PJM,56.92
2022-11-09,PJM,56.76
2022-11-10,PJM,45.29
2022-11-11,PJM,49.49
2022-11-12,PJM,40.06
2022-11-13,PJM,50.83
2022-11-14,PJM,84.06
2022-11-15,PJM,88.56
2022-11-16,PJM,89.44
2022-11-17,PJM,77.67
2022-11-18,PJM,78.94
2022-11-19,PJM,70.13
2022-11-20,PJM,92.34
2022-11-21,PJM,100.71
2022-11-22,PJM,116.92
2022-11-23,PJM,80.72
2022-11-24,PJM,64.6
2022-11-25,PJM,47.7
2022-11-26,PJM,48.24
2022-11-27,PJM,59.69
2022-11-28,PJM,77.26
2022-11-29,PJM,88.85
2022-11-30,PJM,62.15
2022-12-01,PJM,78.22
2022-12-02,PJM,74.1
2022-12-03,PJM,61.01
2022-12-04,PJM,63.73
2022-12-05,PJM,82.33
2022-12-06,PJM,74.57
2022-12-07,PJM,60.52
2022-12-08,PJM,63.12
2022-12-09,PJM,71.08
2022-12-10,PJM,71.64
2022-12-11,PJM,84.84
2022-12-12,PJM,95.43
2022-12-13,PJM,104.0
2022-12-14,PJM,115.17
2022-12-15,PJM,116.19
2022-12-16,PJM,106.93
2022-12-17,PJM,111.41
2022-12-18,PJM,124.63
2022-12-19,PJM,153.85
2022-12-20,PJM,156.44
2022-12-21,PJM,135.53
2022-12-22,PJM,107.43
2022-12-23,PJM,178.22
2022-12-24,PJM,233.03
2022-12-25,PJM,290.06
2022-12-26,PJM,369.83
2022-12-27,PJM,339.0
2022-12-28,PJM,244.25
2022-12-29,PJM,146.67
2022-12-30,PJM,68.31
2022-12-31,PJM,50.01
2023-01-01,PJM,42.17
2023-01-02,PJM,44.87
2023-01-03,PJM,45.56
2023-01-04,PJM,52.04
2023-01-05,PJM,49.27
2023-01-06,PJM,61.63
2023-01-07,PJM,55.69
2023-01-08,PJM,59.33
2023-01-09,PJM,63.93
2023-01-10,PJM,62.36
2023-01-11,PJM,64.23
2023-01-12,PJM,50.65
2023-01-13,PJM,49.66
2023-01-14,PJM,68.55
2023-01-15,PJM,75.11
2023-01-16,PJM,68.55
2023-01-17,PJM,56.4
2023-01-18,PJM,52.12
2023-01-19,PJM,50.28
2023-01-20,PJM,48.48
2023-01-21,PJM,48.3
2023-01-22,PJM,48.12
2023-01-23,PJM,50.32
2023-01-24,PJM,50.32
2023-01-25,PJM,49.93
2023-01-26,PJM,46.61
2023-01-27,PJM,44.68
2023-01-28,PJM,38.64
2023-01-29,PJM,34.82
2023-01-30,PJM,50.31
2023-01-31,PJM,66.1
2023-02-01,PJM,66.9
2023-02-02,PJM,67.0
2023-02-03,PJM,139.36
2023-02-04,PJM,302.83
2023-02-05,PJM,176.95
2023-02-06,PJM,47.65
2023-02-07,PJM,47.3
2023-02-08,PJM,34.94
2023-02-09,PJM,31.68
2023-02-10,PJM,32.97
2023-02-11,PJM,33.46
2023-02-12,PJM,34.75
2023-02-13,PJM,35.97
2023-02-14,PJM,35.66
2023-02-15,PJM,30.65
2023-02-16,PJM,31.42
2023-02-17,PJM,33.67
2023-02-18,PJM,31.76
2023-02-19,PJM,28.98
2023-02-20,PJM,32.93
2023-02-21,PJM,34.49
2023-02-22,PJM,36.35
2023-02-23,PJM,43.5
2023-02-24,PJM,43.73
2023-02-25,PJM,54.05
2023-02-26,PJM,50.95
2023-02-27,PJM,48.9
2023-02-28,PJM,44.64
2023-03-01,PJM,39.81
2023-03-02,PJM,37.3
2023-03-03,PJM,34.96
2023-03-04,PJM,37.37
2023-03-05,PJM,39.1
2023-03-06,PJM,39.96
2023-03-07,PJM,46.35
2023-03-08,PJM,47.52
2023-03-09,PJM,42.45
2023-03-10,PJM,40.56
2023-03-11,PJM,42.34
2023-03-12,PJM,40.09
2023-03-13,PJM,39.7
2023-03-14,PJM,39.89
2023-03-15,PJM,43.18
2023-03-16,PJM,39.67
2023-03-17,PJM,32.56
2023-03-18,PJM,32.31
2023-03-19,PJM,39.42
2023-03-20,PJM,43.13
2023-03-21,PJM,44.95
2023-03-22,PJM,38.94
2023-03-23,PJM,26.6
2023-03-24,PJM,30.1
2023-03-25,PJM,27.94
2023-03-26,PJM,26.99
2023-03-27,PJM,34.81
2023-03-28,PJM,39.92
2023-03-29,PJM,37.52
2023-03-30,PJM,38.27
2023-03-31,PJM,37.5
2023-04-01,PJM,25.59
2023-04-02,PJM,34.2
2023-04-03,PJM,36.09
2023-04-04,PJM,34.63
2023-04-05,PJM,34.84
2023-04-06,PJM,31.94
2023-04-07,PJM,32.15
2023-04-08,PJM,32.54
2023-04-09,PJM,33.6
2023-04-10,PJM,38.95
2023-04-11,PJM,38.74
2023-04-12,PJM,37.06
2023-04-13,PJM,44.15
2023-04-14,PJM,54.17
2023-04-15,PJM,46.34
2023-04-16,PJM,32.36
2023-04-17,PJM,36.01
2023-04-18,PJM,37.32
2023-04-19,PJM,39.78
2023-04-20,PJM,41.57
2023-04-21,PJM,39.5
2023-04-22,PJM,39.06
2023-04-23,PJM,32.42
2023-04-24,PJM,37.53
2023-04-25,PJM,41.27
2023-04-26,PJM,43.8
2023-04-27,PJM,39.99
2023-04-28,PJM,36.63
2023-04-29,PJM,30.76
2023-04-30,PJM,31.26
2023-05-01,PJM,33.04
2023-05-02,PJM,41.24
2023-05-03,PJM,36.27
2023-05-04,PJM,33.92
2023-05-05,PJM,32.25
2023-05-06,PJM,30.93
2023-05-07,PJM,27.91
2023-05-08,PJM,33.92
2023-05-09,PJM,32.5
2023-05-10,PJM,29.86
2023-05-11,PJM,37.3
2023-05-12,PJM,40.31
2023-05-13,PJM,35.9
2023-05-14,PJM,26.24
2023-05-15,PJM,26.73
2023-05-16,PJM,31.78
2023-05-17,PJM,28.52
2023-05-18,PJM,29.92
2023-05-19,PJM,29.56
2023-05-20,PJM,24.79
2023-05-21,PJM,26.67
2023-05-22,PJM,30.9
2023-05-23,PJM,33.75
2023-05-24,PJM,32.21
2023-05-25,PJM,28.22
2023-05-26,PJM,28.74
2023-05-27,PJM,29.15
2023-05-28,PJM,29.94
2023-05-29,PJM,31.71
2023-05-30,PJM,39.72
2023-05-31,PJM,45.08
2023-06-01,PJM,57.6
2023-06-02,PJM,57.86
2023-06-03,PJM,36.23
2023-06-04,PJM,25.84
2023-06-05,PJM,36.15
2023-06-06,PJM,33.12
2023-06-07,PJM,30.01
2023-06-08,PJM,28.51
2023-06-09,PJM,26.85
2023-06-10,PJM,28.25
2023-06-11,PJM,34.72
2023-06-12,PJM,31.6
2023-06-13,PJM,32.62
2023-06-14,PJM,29.65
2023-06-15,PJM,35.05
2023-06-16,PJM,30.24
2023-06-17,PJM,25.53
2023-06-18,PJM,31.41
2023-06-19,PJM,41.16
2023-06-20,PJM,40.18
2023-06-21,PJM,34.51
2023-06-22,PJM,30.79
2023-06-23,PJM,37.16
2023-06-24,PJM,33.85
2023-06-25,PJM,44.5
2023-06-26,PJM,45.89
2023-06-27,PJM,37.41
2023-06-28,PJM,43.48
2023-06-29,PJM,57.09
2023-06-30,PJM,59.3
2023-07-01,PJM,44.73
2023-07-02,PJM,34.6
2023-07-03,PJM,47.8
2023-07-04,PJM,54.35
2023-07-05,PJM,86.05
2023-07-06,PJM,79.94
2023-07-07,PJM,67.03
2023-07-08,PJM,49.93
2023-07-09,PJM,44.95
2023-07-10,PJM,49.71
2023-07-11,PJM,63.41
2023-07-12,PJM,67.55
2023-07-13,PJM,65.22
2023-07-14,PJM,50.76
2023-07-15,PJM,51.53
2023-07-16,PJM,46.26
2023-07-17,PJM,64.32
2023-07-18,PJM,53.15
2023-07-19,PJM,61.12
2023-07-20,PJM,51.76
2023-07-21,PJM,39.5
2023-07-22,PJM,35.47
2023-07-23,PJM,44.17
2023-07-24,PJM,54.62
2023-07-25,PJM,66.69
2023-07-26,PJM,95.24
2023-07-27,PJM,96.85
2023-07-28,PJM,227.86
2023-07-29,PJM,123.28
2023-07-30,PJM,45.86
2023-07-31,PJM,43.8
2023-08-01,PJM,35.77
2023-08-02,PJM,37.61
2023-08-03,PJM,44.94
2023-08-04,PJM,40.64
2023-08-05,PJM,37.59
2023-08-06,PJM,40.93
2023-08-07,PJM,40.74
2023-08-08,PJM,37.13
2023-08-09,PJM,40.4
2023-08-10,PJM,34.19
2023-08-11,PJM,37.34
2023-08-12,PJM,35.06
2023-08-13,PJM,39.85
2023-08-14,PJM,42.87
2023-08-15,PJM,40.23
2023-08-16,PJM,50.3
2023-08-17,PJM,44.11
2023-08-18,PJM,32.99
2023-08-19,PJM,26.57
2023-08-20,PJM,40.29
2023-08-21,PJM,56.72
2023-08-22,PJM,36.0
2023-08-23,PJM,30.72
2023-08-24,PJM,31.74
2023-08-25,PJM,39.42
2023-08-26,PJM,33.64
2023-08-27,PJM,29.65
2023-08-28,PJM,34.12
2023-08-29,PJM,35.63
2023-08-30,PJM,33.13
2023-08-31,PJM,30.04
2023-09-01,PJM,29.37
2023-09-02,PJM,29.2
2023-09-03,PJM,45.8
2023-09-04,PJM,69.81
2023-09-05,PJM,95.81
2023-09-06,PJM,114.41
2023-09-07,PJM,107.44
2023-09-08,PJM,95.65
2023-09-09,PJM,57.06
2023-09-10,PJM,39.12
2023-09-11,PJM,44.18
2023-09-12,PJM,43.33
2023-09-13,PJM,33.81
2023-09-14,PJM,33.64
2023-09-15,PJM,29.84
2023-09-16,PJM,26.65
2023-09-17,PJM,31.68
2023-09-18,PJM,31.88
2023-09-19,PJM,31.81
2023-09-20,PJM,32.2
2023-09-21,PJM,32.33
2023-09-22,PJM,29.51
2023-09-23,PJM,26.35
2023-09-24,PJM,27.66
2023-09-25,PJM,32.36
2023-09-26,PJM,29.63
2023-09-27,PJM,32.28
2023-09-28,PJM,32.32
2023-09-29,PJM,32.08
2023-09-30,PJM,30.2
2023-10-01,PJM,35.32
2023-10-02,PJM,41.87
2023-10-03,PJM,50.44
2023-10-04,PJM,50.82
2023-10-05,PJM,40.5
2023-10-06,PJM,33.47
2023-10-07,PJM,29.19
2023-10-08,PJM,29.75
2023-10-09,PJM,37.41
2023-10-10,PJM,37.51
2023-10-11,PJM,40.38
2023-10-12,PJM,44.06
2023-10-13,PJM,38.59
2023-10-14,PJM,30.5
2023-10-15,PJM,33.67
2023-10-16,PJM,38.84
2023-10-17,PJM,48.42
2023-10-18,PJM,39.55
2023-10-19,PJM,37.17
2023-10-20,PJM,38.25
2023-10-21,PJM,31.04
2023-10-22,PJM,41.09
2023-10-23,PJM,58.0
2023-10-24,PJM,46.93
2023-10-25,PJM,47.87
2023-10-26,PJM,44.51
2023-10-27,PJM,43.47
2023-10-28,PJM,41.96
2023-10-29,PJM,49.79
2023-10-30,PJM,53.21
2023-10-31,PJM,60.95
2023-11-01,PJM,60.62
2023-11-02,PJM,54.79
2023-11-03,PJM,40.86
2023-11-04,PJM,34.74
2023-11-05,PJM,37.19
2023-11-06,PJM,43.08
2023-11-07,PJM,41.06
2023-11-08,PJM,45.98
2023-11-09,PJM,41.56
2023-11-10,PJM,39.79
2023-11-11,PJM,43.12
2023-11-12,PJM,49.18
2023-11-13,PJM,52.55
2023-11-14,PJM,61.52
2023-11-15,PJM,43.72
2023-11-16,PJM,41.93
2023-11-17,PJM,37.42
2023-11-18,PJM,44.0
2023-11-19,PJM,46.18
2023-11-20,PJM,63.7
2023-11-21,PJM,48.95
2023-11-22,PJM,42.47
2023-11-23,PJM,32.3
2023-11-24,PJM,45.28
2023-11-25,PJM,49.51
2023-11-26,PJM,44.88
2023-11-27,PJM,50.61
2023-11-28,PJM,69.61
2023-11-29,PJM,74.36
2023-11-30,PJM,54.78
2023-12-01,PJM,40.46
2023-12-02,PJM,38.58
2023-12-03,PJM,36.39
2023-12-04,PJM,49.22
2023-12-05,PJM,59.68
2023-12-06,PJM,59.35
2023-12-07,PJM,80.02
2023-12-08,PJM,56.82
2023-12-09,PJM,36.95
2023-12-10,PJM,35.57
2023-12-11,PJM,46.03
2023-12-12,PJM,46.35
2023-12-13,PJM,52.5
2023-12-14,PJM,50.5
2023-12-15,PJM,36.79
2023-12-16,PJM,34.48
2023-12-17,PJM,35.57
2023-12-18,PJM,38.49
2023-12-19,PJM,47.21
2023-12-20,PJM,46.36
2023-12-21,PJM,44.2
2023-12-22,PJM,50.5
2023-12-23,PJM,38.7
2023-12-24,PJM,36.4
2023-12-25,PJM,30.91
2023-12-26,PJM,38.06
2023-12-27,PJM,40.59
2023-12-28,PJM,36.63
2023-12-29,PJM,36.6
2023-12-30,PJM,34.09
2023-12-31,PJM,36.7
2024-01-01,PJM,36.34
2024-01-02,PJM,40.06
2024-01-03,PJM,43.29
2024-01-04,PJM,51.54
2024-01-05,PJM,64.77
2024-01-06,PJM,54.91
2024-01-07,PJM,48.8
2024-01-08,PJM,57.58
2024-01-09,PJM,49.8
2024-01-10,PJM,42.83
2024-01-11,PJM,56.88
2024-01-12,PJM,52.61
2024-01-13,PJM,66.61
2024-01-14,PJM,125.0
2024-01-15,PJM,209.08
2024-01-16,PJM,241.0
2024-01-17,PJM,190.0
2024-01-18,PJM,150.06
2024-01-19,PJM,116.91
2024-01-20,PJM,125.55
