Date,Item,LNG_Bcf,Region,Pipe_Bcf
2015-03-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-03-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-04-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-05-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-06-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-07-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-08-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-09-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-10-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-11-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2015-12-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-01-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-02-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-13,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-14,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-15,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-16,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-17,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-18,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-19,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-20,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-21,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-22,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-23,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-24,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-25,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-26,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-27,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-28,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-29,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-30,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-03-31,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-01,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-02,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-03,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-04,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-05,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-06,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-07,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-08,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-09,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-10,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-11,Cove Point LNG Feed Gas,0.0,Maryland,0.0
2016-04-12,Cove Point LNG Feed Gas,0.0,Maryland,0.0
