ISO,Location,Date,Max LMP
PJM,EASTERN HUB,04/23/2017,30.901701
PJM,EKPC,04/23/2017,28.139772
PJM,JCPL,04/23/2017,31.035848
PJM,METED,04/23/2017,30.580738
PJM,MID-ATL/APS,04/23/2017,30.777516
PJM,N ILLINOIS HUB,04/23/2017,27.880386
PJM,NEW JERSEY HUB,04/23/2017,30.960808
PJM,OHIO HUB,04/23/2017,28.440943
PJM,PECO,04/23/2017,30.275988
PJM,PENELEC,04/23/2017,29.411458
PJM,PEPCO,04/23/2017,30.746279
PJM,PJM-RTO,04/23/2017,29.014561
PJM,PPL,04/23/2017,30.437562
PJM,PSEG,04/23/2017,30.973663
PJM,RECO,04/23/2017,30.586821
PJM,WEST INT HUB,04/23/2017,29.113889
PJM,WESTERN HUB,04/23/2017,29.817731
PJM,AECO,04/24/2017,35.162592
PJM,AEP,04/24/2017,35.497777
PJM,AEP GEN HUB,04/24/2017,34.683947
PJM,AEP-DAYTON HUB,04/24/2017,35.212793
PJM,APS,04/24/2017,35.737084
PJM,ATSI,04/24/2017,36.35929
PJM,ATSI GEN HUB,04/24/2017,36.009107
PJM,BGE,04/24/2017,36.430529
PJM,CHICAGO GEN HUB,04/24/2017,34.255462
PJM,CHICAGO HUB,04/24/2017,34.695396
PJM,COMED,04/24/2017,34.613057
PJM,DAY,04/24/2017,35.918906
PJM,DEOK,04/24/2017,34.845738
PJM,DOM,04/24/2017,36.07194
PJM,DOMINION HUB,04/24/2017,35.848754
PJM,DPL,04/24/2017,34.88922
PJM,DUQ,04/24/2017,36.127706
PJM,EASTERN HUB,04/24/2017,35.043536
PJM,EKPC,04/24/2017,34.885865
PJM,JCPL,04/24/2017,35.234256
PJM,METED,04/24/2017,35.525827
PJM,MID-ATL/APS,04/24/2017,36.022092
PJM,N ILLINOIS HUB,04/24/2017,34.549331
PJM,NEW JERSEY HUB,04/24/2017,35.223132
PJM,OHIO HUB,04/24/2017,35.232595
PJM,PECO,04/24/2017,34.855985
PJM,PENELEC,04/24/2017,35.566916
PJM,PEPCO,04/24/2017,36.211105
PJM,PJM-RTO,04/24/2017,35.58053
PJM,PPL,04/24/2017,35.267307
PJM,PSEG,04/24/2017,35.292409
PJM,RECO,04/24/2017,35.041377
PJM,WEST INT HUB,04/24/2017,35.64889
PJM,WESTERN HUB,04/24/2017,35.585978
PJM,AECO,04/25/2017,33.283594
PJM,AEP,04/25/2017,33.441491
PJM,AEP GEN HUB,04/25/2017,32.486842
PJM,AEP-DAYTON HUB,04/25/2017,33.219757
PJM,APS,04/25/2017,33.386973
PJM,ATSI,04/25/2017,34.670698
PJM,ATSI GEN HUB,04/25/2017,34.16625
PJM,BGE,04/25/2017,34.541286
PJM,CHICAGO GEN HUB,04/25/2017,32.572308
PJM,CHICAGO HUB,04/25/2017,33.15359
PJM,COMED,04/25/2017,33.053462
PJM,DAY,04/25/2017,34.060548
PJM,DEOK,04/25/2017,32.806426
PJM,DOM,04/25/2017,34.121944
PJM,DOMINION HUB,04/25/2017,33.865354
PJM,DPL,04/25/2017,33.076666
PJM,DUQ,04/25/2017,34.077616
PJM,EASTERN HUB,04/25/2017,33.271665
PJM,EKPC,04/25/2017,32.650556
PJM,JCPL,04/25/2017,33.647812
PJM,METED,04/25/2017,35.103153
PJM,MID-ATL/APS,04/25/2017,34.704265
PJM,N ILLINOIS HUB,04/25/2017,32.961366
PJM,NEW JERSEY HUB,04/25/2017,33.715858
PJM,OHIO HUB,04/25/2017,33.316572
PJM,PECO,04/25/2017,32.993994
PJM,PENELEC,04/25/2017,32.869001
PJM,PEPCO,04/25/2017,34.442284
PJM,PJM-RTO,04/25/2017,33.746744
PJM,PPL,04/25/2017,33.404628
PJM,PSEG,04/25/2017,33.996833
PJM,RECO,04/25/2017,33.182724
PJM,WEST INT HUB,04/25/2017,33.77889
PJM,WESTERN HUB,04/25/2017,33.395669
PJM,AECO,04/26/2017,34.924576
PJM,AEP,04/26/2017,42.309249
PJM,AEP GEN HUB,04/26/2017,41.019737
PJM,AEP-DAYTON HUB,04/26/2017,42.055487
PJM,APS,04/26/2017,40.314169
PJM,ATSI,04/26/2017,43.982929
PJM,ATSI GEN HUB,04/26/2017,43.3475
PJM,BGE,04/26/2017,42.73297
PJM,CHICAGO GEN HUB,04/26/2017,40.196692
PJM,CHICAGO HUB,04/26/2017,41.108106
PJM,COMED,04/26/2017,40.737673
PJM,DAY,04/26/2017,43.229994
PJM,DEOK,04/26/2017,41.823931
PJM,DOM,04/26/2017,41.959365
PJM,DOMINION HUB,04/26/2017,41.661296
PJM,DPL,04/26/2017,35.541373
PJM,DUQ,04/26/2017,43.194357
PJM,EASTERN HUB,04/26/2017,35.697024
PJM,EKPC,04/26/2017,41.503562
PJM,JCPL,04/26/2017,34.771325
PJM,METED,04/26/2017,35.87094
PJM,MID-ATL/APS,04/26/2017,40.242029
PJM,N ILLINOIS HUB,04/26/2017,40.552919
PJM,NEW JERSEY HUB,04/26/2017,34.814329
PJM,OHIO HUB,04/26/2017,42.157549
PJM,PECO,04/26/2017,34.297866
PJM,PENELEC,04/26/2017,36.421324
PJM,PEPCO,04/26/2017,42.291602
PJM,PJM-RTO,04/26/2017,39.196858
PJM,PPL,04/26/2017,34.452062
PJM,PSEG,04/26/2017,34.916607
PJM,RECO,04/26/2017,34.657519
PJM,WEST INT HUB,04/26/2017,42.138891
PJM,WESTERN HUB,04/26/2017,37.674222
PJM,AECO,04/27/2017,39.018529
PJM,AEP,04/27/2017,41.810901
PJM,AEP GEN HUB,04/27/2017,40.576579
PJM,AEP-DAYTON HUB,04/27/2017,41.530961
PJM,APS,04/27/2017,41.553207
PJM,ATSI,04/27/2017,43.32655
PJM,ATSI GEN HUB,04/27/2017,42.790179
PJM,BGE,04/27/2017,53.938749
PJM,CHICAGO GEN HUB,04/27/2017,39.701308
PJM,CHICAGO HUB,04/27/2017,40.482428
PJM,COMED,04/27/2017,40.190855
PJM,DAY,04/27/2017,42.699474
PJM,DEOK,04/27/2017,41.188618
PJM,DOM,04/27/2017,48.350019
PJM,DOMINION HUB,04/27/2017,46.369142
PJM,DPL,04/27/2017,39.686681
PJM,DUQ,04/27/2017,42.609797
PJM,EASTERN HUB,04/27/2017,39.923219
PJM,EKPC,04/27/2017,41.134949
PJM,JCPL,04/27/2017,38.956648
PJM,METED,04/27/2017,39.606922
PJM,MID-ATL/APS,04/27/2017,46.640446
PJM,N ILLINOIS HUB,04/27/2017,40.041019
PJM,NEW JERSEY HUB,04/27/2017,38.99449
PJM,OHIO HUB,04/27/2017,41.593295
PJM,PECO,04/27/2017,38.438807
PJM,PENELEC,04/27/2017,40.975435
PJM,PEPCO,04/27/2017,50.891815
PJM,PJM-RTO,04/27/2017,41.219665
PJM,PPL,04/27/2017,38.602353
PJM,PSEG,04/27/2017,39.120616
PJM,RECO,04/27/2017,38.826622
PJM,WEST INT HUB,04/27/2017,43.623893
PJM,WESTERN HUB,04/27/2017,41.344835
PJM,AECO,04/28/2017,39.318825
PJM,AEP,04/28/2017,38.044934
PJM,AEP GEN HUB,04/28/2017,36.784211
PJM,AEP-DAYTON HUB,04/28/2017,37.584986
PJM,APS,04/28/2017,42.2478
PJM,ATSI,04/28/2017,38.896814
PJM,ATSI GEN HUB,04/28/2017,37.998929
PJM,BGE,04/28/2017,57.088326
PJM,CHICAGO GEN HUB,04/28/2017,35.953
PJM,CHICAGO HUB,04/28/2017,36.533651
PJM,COMED,04/28/2017,36.372988
PJM,DAY,04/28/2017,38.449041
PJM,DEOK,04/28/2017,36.935803
PJM,DOM,04/28/2017,58.382759
PJM,DOMINION HUB,04/28/2017,54.852711
PJM,DPL,04/28/2017,40.175703
PJM,DUQ,04/28/2017,38.643488
PJM,EASTERN HUB,04/28/2017,40.530167
PJM,EKPC,04/28/2017,37.470611
PJM,JCPL,04/28/2017,40.514287
PJM,METED,04/28/2017,40.27632
PJM,MID-ATL/APS,04/28/2017,52.461485
PJM,N ILLINOIS HUB,04/28/2017,36.262673
PJM,NEW JERSEY HUB,04/28/2017,39.932463
PJM,OHIO HUB,04/28/2017,37.261355
PJM,PECO,04/28/2017,39.962124
PJM,PENELEC,04/28/2017,40.823992
PJM,PEPCO,04/28/2017,56.090846
PJM,PJM-RTO,04/28/2017,47.431449
PJM,PPL,04/28/2017,39.238054
PJM,PSEG,04/28/2017,40.522846
PJM,RECO,04/28/2017,39.641514
PJM,WEST INT HUB,04/28/2017,42.324441
PJM,WESTERN HUB,04/28/2017,45.273084
PJM,AECO,04/29/2017,39.19906
PJM,AEP,04/29/2017,43.912208
PJM,AEP GEN HUB,04/29/2017,41.170789
PJM,AEP-DAYTON HUB,04/29/2017,42.855514
PJM,APS,04/29/2017,47.322075
PJM,ATSI,04/29/2017,42.978125
PJM,ATSI GEN HUB,04/29/2017,42.366964
PJM,BGE,04/29/2017,68.825368
PJM,CHICAGO GEN HUB,04/29/2017,40.902077
PJM,CHICAGO HUB,04/29/2017,41.689881
PJM,COMED,04/29/2017,41.295206
PJM,DAY,04/29/2017,43.854351
PJM,DEOK,04/29/2017,42.488747
PJM,DOM,04/29/2017,70.582221
PJM,DOMINION HUB,04/29/2017,69.847778
PJM,DPL,04/29/2017,44.554817
PJM,DUQ,04/29/2017,42.833703
PJM,EASTERN HUB,04/29/2017,46.778781
PJM,EKPC,04/29/2017,43.705701
PJM,JCPL,04/29/2017,44.578349
PJM,METED,04/29/2017,43.19931
PJM,MID-ATL/APS,04/29/2017,61.068808
PJM,N ILLINOIS HUB,04/29/2017,41.257527
PJM,NEW JERSEY HUB,04/29/2017,42.799666
PJM,OHIO HUB,04/29/2017,42.554287
PJM,PECO,04/29/2017,44.6899
PJM,PENELEC,04/29/2017,41.547835
PJM,PEPCO,04/29/2017,65.964208
PJM,PJM-RTO,04/29/2017,52.695121
PJM,PPL,04/29/2017,43.237756
PJM,PSEG,04/29/2017,44.302357
PJM,RECO,04/29/2017,43.717037
PJM,WEST INT HUB,04/29/2017,47.800551
PJM,WESTERN HUB,04/29/2017,50.984937
PJM,AECO,04/30/2017,40.929148
PJM,AEP,04/30/2017,42.416395
PJM,AEP GEN HUB,04/30/2017,40.955526
PJM,AEP-DAYTON HUB,04/30/2017,42.04886
PJM,APS,04/30/2017,43.641639
PJM,ATSI,04/30/2017,43.153019
PJM,ATSI GEN HUB,04/30/2017,42.558929
PJM,BGE,04/30/2017,49.608202
PJM,CHICAGO GEN HUB,04/30/2017,40.487077
PJM,CHICAGO HUB,04/30/2017,41.274647
PJM,COMED,04/30/2017,40.990432
PJM,DAY,04/30/2017,43.518846
PJM,DEOK,04/30/2017,43.183069
PJM,DOM,04/30/2017,60.675497
PJM,DOMINION HUB,04/30/2017,54.212576
PJM,DPL,04/30/2017,45.202181
PJM,DUQ,04/30/2017,42.682802
PJM,EASTERN HUB,04/30/2017,46.775454
PJM,EKPC,04/30/2017,42.053306
PJM,JCPL,04/30/2017,44.427997
PJM,METED,04/30/2017,43.649916
PJM,MID-ATL/APS,04/30/2017,47.756765
PJM,N ILLINOIS HUB,04/30/2017,40.901614
PJM,NEW JERSEY HUB,04/30/2017,43.62632
PJM,OHIO HUB,04/30/2017,42.020308
PJM,PECO,04/30/2017,44.578971
PJM,PENELEC,04/30/2017,42.51533
PJM,PEPCO,04/30/2017,48.537489
PJM,PJM-RTO,04/30/2017,44.772085
PJM,PPL,04/30/2017,43.056019
PJM,PSEG,04/30/2017,44.453822
PJM,RECO,04/30/2017,43.854463
PJM,WEST INT HUB,04/30/2017,44.395552
PJM,WESTERN HUB,04/30/2017,44.71247
PJM,AECO,05/01/2017,31.816704
PJM,AEP,05/01/2017,40.179376
PJM,AEP GEN HUB,05/01/2017,38.897632
PJM,AEP-DAYTON HUB,05/01/2017,39.815916
PJM,APS,05/01/2017,38.70608
PJM,ATSI,05/01/2017,40.219263
PJM,ATSI GEN HUB,05/01/2017,39.949107
PJM,BGE,05/01/2017,40.89494
PJM,CHICAGO GEN HUB,05/01/2017,37.550692
PJM,CHICAGO HUB,05/01/2017,38.320646
PJM,COMED,05/01/2017,38.096603
PJM,DAY,05/01/2017,41.288848
PJM,DEOK,05/01/2017,40.871538
PJM,DOM,05/01/2017,49.720954
PJM,DOMINION HUB,05/01/2017,46.542475
PJM,DPL,05/01/2017,35.02188
PJM,DUQ,05/01/2017,39.695543
PJM,EASTERN HUB,05/01/2017,35.604421
PJM,EKPC,05/01/2017,39.750816
PJM,JCPL,05/01/2017,34.792466
PJM,METED,05/01/2017,34.856684
PJM,MID-ATL/APS,05/01/2017,39.008332
PJM,N ILLINOIS HUB,05/01/2017,38.083934
PJM,NEW JERSEY HUB,05/01/2017,34.065183
PJM,OHIO HUB,05/01/2017,39.826871
PJM,PECO,05/01/2017,35.454914
PJM,PENELEC,05/01/2017,36.760083
PJM,PEPCO,05/01/2017,40.539479
PJM,PJM-RTO,05/01/2017,37.969907
PJM,PPL,05/01/2017,34.225506
PJM,PSEG,05/01/2017,34.719964
PJM,RECO,05/01/2017,35.058398
PJM,WEST INT HUB,05/01/2017,41.403888
PJM,WESTERN HUB,05/01/2017,38.2701
PJM,AECO,05/02/2017,34.76049
PJM,AEP,05/02/2017,37.140063
PJM,AEP GEN HUB,05/02/2017,35.95
PJM,AEP-DAYTON HUB,05/02/2017,36.947704
PJM,APS,05/02/2017,37.56301
PJM,ATSI,05/02/2017,37.893437
PJM,ATSI GEN HUB,05/02/2017,37.879643
PJM,BGE,05/02/2017,39.903554
PJM,CHICAGO GEN HUB,05/02/2017,34.76
PJM,CHICAGO HUB,05/02/2017,35.342675
PJM,COMED,05/02/2017,35.15014
PJM,DAY,05/02/2017,38.631414
PJM,DEOK,05/02/2017,37.551945
PJM,DOM,05/02/2017,41.069244
PJM,DOMINION HUB,05/02/2017,40.92702
PJM,DPL,05/02/2017,39.708924
PJM,DUQ,05/02/2017,37.32019
PJM,EASTERN HUB,05/02/2017,39.856485
PJM,EKPC,05/02/2017,36.919323
PJM,JCPL,05/02/2017,35.14689
PJM,METED,05/02/2017,35.969441
PJM,MID-ATL/APS,05/02/2017,39.292155
PJM,N ILLINOIS HUB,05/02/2017,35.094276
PJM,NEW JERSEY HUB,05/02/2017,35.654506
PJM,OHIO HUB,05/02/2017,36.994481
PJM,PECO,05/02/2017,36.748868
PJM,PENELEC,05/02/2017,36.843398
PJM,PEPCO,05/02/2017,39.864359
PJM,PJM-RTO,05/02/2017,36.444031
PJM,PPL,05/02/2017,35.878489
PJM,PSEG,05/02/2017,36.739088
PJM,RECO,05/02/2017,36.651133
PJM,WEST INT HUB,05/02/2017,37.526111
PJM,WESTERN HUB,05/02/2017,37.945771
PJM,AECO,05/03/2017,36.967341
PJM,AEP,05/03/2017,37.832883
PJM,AEP GEN HUB,05/03/2017,36.677368
PJM,AEP-DAYTON HUB,05/03/2017,37.705788
PJM,APS,05/03/2017,37.210986
PJM,ATSI,05/03/2017,41.019937
PJM,ATSI GEN HUB,05/03/2017,40.108929
PJM,BGE,05/03/2017,39.278164
PJM,CHICAGO GEN HUB,05/03/2017,36.476615
PJM,CHICAGO HUB,05/03/2017,37.34567
PJM,COMED,05/03/2017,37.195302
PJM,DAY,05/03/2017,38.756221
PJM,DEOK,05/03/2017,37.641888
PJM,DOM,05/03/2017,39.055675
PJM,DOMINION HUB,05/03/2017,38.853502
PJM,DPL,05/03/2017,37.176672
PJM,DUQ,05/03/2017,39.005025
PJM,EASTERN HUB,05/03/2017,37.493052
PJM,EKPC,05/03/2017,37.003621
PJM,JCPL,05/03/2017,36.841577
PJM,METED,05/03/2017,37.002641
PJM,MID-ATL/APS,05/03/2017,38.225103
PJM,N ILLINOIS HUB,05/03/2017,36.782449
PJM,NEW JERSEY HUB,05/03/2017,36.966888
PJM,OHIO HUB,05/03/2017,37.813404
PJM,PECO,05/03/2017,37.960647
PJM,PENELEC,05/03/2017,36.739753
PJM,PEPCO,05/03/2017,38.24797
PJM,PJM-RTO,05/03/2017,37.029676
PJM,PPL,05/03/2017,36.472939
PJM,PSEG,05/03/2017,37.126988
PJM,RECO,05/03/2017,36.999216
PJM,WEST INT HUB,05/03/2017,38.100001
PJM,WESTERN HUB,05/03/2017,36.862265
PJM,AECO,05/04/2017,41.345142
PJM,AEP,05/04/2017,41.805572
PJM,AEP GEN HUB,05/04/2017,40.518158
PJM,AEP-DAYTON HUB,05/04/2017,41.728347
PJM,APS,05/04/2017,41.096042
PJM,ATSI,05/04/2017,43.452922
PJM,ATSI GEN HUB,05/04/2017,42.815357
PJM,BGE,05/04/2017,41.697381
PJM,CHICAGO GEN HUB,05/04/2017,39.203
PJM,CHICAGO HUB,05/04/2017,39.927864
PJM,COMED,05/04/2017,39.806303
PJM,DAY,05/04/2017,43.008994
PJM,DEOK,05/04/2017,42.089681
PJM,DOM,05/04/2017,42.218217
PJM,DOMINION HUB,05/04/2017,41.990775
PJM,DPL,05/04/2017,39.702158
PJM,DUQ,05/04/2017,41.914242
PJM,EASTERN HUB,05/04/2017,44.419858
PJM,EKPC,05/04/2017,41.158614
PJM,JCPL,05/04/2017,40.949974
PJM,METED,05/04/2017,40.754347
PJM,MID-ATL/APS,05/04/2017,41.618794
PJM,N ILLINOIS HUB,05/04/2017,39.554218
PJM,NEW JERSEY HUB,05/04/2017,41.10113
PJM,OHIO HUB,05/04/2017,41.913823
PJM,PECO,05/04/2017,45.473805
PJM,PENELEC,05/04/2017,41.93246
PJM,PEPCO,05/04/2017,41.658188
PJM,PJM-RTO,05/04/2017,41.31411
PJM,PPL,05/04/2017,40.394912
PJM,PSEG,05/04/2017,41.221548
PJM,RECO,05/04/2017,41.185273
PJM,WEST INT HUB,05/04/2017,41.686668
PJM,WESTERN HUB,05/04/2017,41.098967
PJM,AECO,05/05/2017,33.954294
PJM,AEP,05/05/2017,35.450366
PJM,AEP GEN HUB,05/05/2017,33.81
PJM,AEP-DAYTON HUB,05/05/2017,35.829108
PJM,APS,05/05/2017,34.284589
PJM,ATSI,05/05/2017,37.732073
PJM,ATSI GEN HUB,05/05/2017,37.345
PJM,BGE,05/05/2017,34.416455
PJM,CHICAGO GEN HUB,05/05/2017,36.198538
PJM,CHICAGO HUB,05/05/2017,35.947128
PJM,COMED,05/05/2017,36.670368
PJM,DAY,05/05/2017,35.973133
PJM,DEOK,05/05/2017,35.090742
PJM,DOM,05/05/2017,34.416116
PJM,DOMINION HUB,05/05/2017,34.120387
PJM,DPL,05/05/2017,33.786731
PJM,DUQ,05/05/2017,35.923236
PJM,EASTERN HUB,05/05/2017,34.041434
PJM,EKPC,05/05/2017,34.055847
PJM,JCPL,05/05/2017,33.956462
PJM,METED,05/05/2017,34.100329
PJM,MID-ATL/APS,05/05/2017,34.328196
PJM,N ILLINOIS HUB,05/05/2017,35.455694
PJM,NEW JERSEY HUB,05/05/2017,34.091177
PJM,OHIO HUB,05/05/2017,36.284284
PJM,PECO,05/05/2017,33.778815
PJM,PENELEC,05/05/2017,34.237134
PJM,PEPCO,05/05/2017,34.337574
PJM,PJM-RTO,05/05/2017,32.373082
PJM,PPL,05/05/2017,33.2686
PJM,PSEG,05/05/2017,34.288033
PJM,RECO,05/05/2017,34.449937
PJM,WEST INT HUB,05/05/2017,34.984447
PJM,WESTERN HUB,05/05/2017,33.677937
PJM,AECO,05/06/2017,34.085915
PJM,AEP,05/06/2017,34.007505
PJM,AEP GEN HUB,05/06/2017,33.032368
PJM,AEP-DAYTON HUB,05/06/2017,33.894262
PJM,APS,05/06/2017,33.963689
PJM,ATSI,05/06/2017,35.314876
PJM,ATSI GEN HUB,05/06/2017,34.819821
PJM,BGE,05/06/2017,34.619433
PJM,CHICAGO GEN HUB,05/06/2017,32.948846
PJM,CHICAGO HUB,05/06/2017,33.50147
PJM,COMED,05/06/2017,33.394247
PJM,DAY,05/06/2017,34.905207
PJM,DEOK,05/06/2017,33.990911
PJM,DOM,05/06/2017,34.41117
PJM,DOMINION HUB,05/06/2017,34.050152
PJM,DPL,05/06/2017,34.0458
PJM,DUQ,05/06/2017,34.438876
PJM,EASTERN HUB,05/06/2017,34.294466
PJM,EKPC,05/06/2017,33.404604
PJM,JCPL,05/06/2017,33.905332
PJM,METED,05/06/2017,33.424356
PJM,MID-ATL/APS,05/06/2017,34.440545
PJM,N ILLINOIS HUB,05/06/2017,33.311409
PJM,NEW JERSEY HUB,05/06/2017,34.033261
PJM,OHIO HUB,05/06/2017,34.041186
PJM,PECO,05/06/2017,33.712953
PJM,PENELEC,05/06/2017,33.809038
PJM,PEPCO,05/06/2017,34.441916
PJM,PJM-RTO,05/06/2017,32.884845
PJM,PPL,05/06/2017,33.322464
PJM,PSEG,05/06/2017,34.150089
PJM,RECO,05/06/2017,34.235265
PJM,WEST INT HUB,05/06/2017,34.203335
PJM,WESTERN HUB,05/06/2017,33.790411
PJM,AECO,05/07/2017,31.465208
PJM,AEP,05/07/2017,31.048308
PJM,AEP GEN HUB,05/07/2017,30.267895
PJM,AEP-DAYTON HUB,05/07/2017,30.982041
PJM,APS,05/07/2017,31.182213
PJM,ATSI,05/07/2017,32.121092
PJM,ATSI GEN HUB,05/07/2017,31.907321
PJM,BGE,05/07/2017,31.6549
PJM,CHICAGO GEN HUB,05/07/2017,30.311308
PJM,CHICAGO HUB,05/07/2017,30.774047
PJM,COMED,05/07/2017,30.661887
PJM,DAY,05/07/2017,31.937992
PJM,DEOK,05/07/2017,30.978823
PJM,DOM,05/07/2017,31.459182
PJM,DOMINION HUB,05/07/2017,31.152727
PJM,DPL,05/07/2017,31.483678
PJM,DUQ,05/07/2017,31.471132
PJM,EASTERN HUB,05/07/2017,31.639381
PJM,EKPC,05/07/2017,30.581017
PJM,JCPL,05/07/2017,31.099611
PJM,METED,05/07/2017,30.965243
PJM,MID-ATL/APS,05/07/2017,31.545064
PJM,N ILLINOIS HUB,05/07/2017,30.573803
PJM,NEW JERSEY HUB,05/07/2017,31.195197
PJM,OHIO HUB,05/07/2017,31.109895
PJM,PECO,05/07/2017,31.150426
PJM,PENELEC,05/07/2017,31.534209
PJM,PEPCO,05/07/2017,31.488357
PJM,PJM-RTO,05/07/2017,30.985321
PJM,PPL,05/07/2017,30.754401
PJM,PSEG,05/07/2017,31.209143
PJM,RECO,05/07/2017,31.169488
PJM,WEST INT HUB,05/07/2017,31.940003
PJM,WESTERN HUB,05/07/2017,31.184947
PJM,AECO,05/08/2017,43.425522
PJM,AEP,05/08/2017,45.717811
PJM,AEP GEN HUB,05/08/2017,44.371316
PJM,AEP-DAYTON HUB,05/08/2017,45.952267
PJM,APS,05/08/2017,45.097261
PJM,ATSI,05/08/2017,45.832276
PJM,ATSI GEN HUB,05/08/2017,45.623929
PJM,BGE,05/08/2017,46.572741
PJM,CHICAGO GEN HUB,05/08/2017,40.984923
PJM,CHICAGO HUB,05/08/2017,43.048191
PJM,COMED,05/08/2017,43.471706
PJM,DAY,05/08/2017,46.600638
PJM,DEOK,05/08/2017,45.601192
PJM,DOM,05/08/2017,45.923911
PJM,DOMINION HUB,05/08/2017,45.69
PJM,DPL,05/08/2017,43.175448
PJM,DUQ,05/08/2017,45.185213
PJM,EASTERN HUB,05/08/2017,43.369799
PJM,EKPC,05/08/2017,44.974532
PJM,JCPL,05/08/2017,42.142006
PJM,METED,05/08/2017,42.908109
PJM,MID-ATL/APS,05/08/2017,45.971095
PJM,N ILLINOIS HUB,05/08/2017,43.652197
PJM,NEW JERSEY HUB,05/08/2017,43.189188
PJM,OHIO HUB,05/08/2017,46.219785
PJM,PECO,05/08/2017,42.96805
PJM,PENELEC,05/08/2017,44.444573
PJM,PEPCO,05/08/2017,46.599576
PJM,PJM-RTO,05/08/2017,45.081483
PJM,PPL,05/08/2017,42.562686
PJM,PSEG,05/08/2017,44.043151
PJM,RECO,05/08/2017,45.027853
PJM,WEST INT HUB,05/08/2017,46.492225
PJM,WESTERN HUB,05/08/2017,44.865978
PJM,AECO,05/09/2017,48.605079
PJM,AEP,05/09/2017,46.235357
PJM,AEP GEN HUB,05/09/2017,45.026579
PJM,AEP-DAYTON HUB,05/09/2017,46.301811
PJM,APS,05/09/2017,47.124573
PJM,ATSI,05/09/2017,47.47088
PJM,ATSI GEN HUB,05/09/2017,47.130179
PJM,BGE,05/09/2017,48.952445
PJM,CHICAGO GEN HUB,05/09/2017,43.620308
PJM,CHICAGO HUB,05/09/2017,44.753051
PJM,COMED,05/09/2017,44.90615
PJM,DAY,05/09/2017,47.633869
PJM,DEOK,05/09/2017,46.389053
PJM,DOM,05/09/2017,47.988595
PJM,DOMINION HUB,05/09/2017,47.373148
PJM,DPL,05/09/2017,48.772623
PJM,DUQ,05/09/2017,46.766604
PJM,EASTERN HUB,05/09/2017,48.997082
PJM,EKPC,05/09/2017,45.508298
PJM,JCPL,05/09/2017,48.500436
PJM,METED,05/09/2017,48.314875
PJM,MID-ATL/APS,05/09/2017,48.854126
PJM,N ILLINOIS HUB,05/09/2017,44.870183
PJM,NEW JERSEY HUB,05/09/2017,48.630778
PJM,OHIO HUB,05/09/2017,46.515958
PJM,PECO,05/09/2017,48.23249
PJM,PENELEC,05/09/2017,48.253801
PJM,PEPCO,05/09/2017,48.939616
PJM,PJM-RTO,05/09/2017,47.482703
PJM,PPL,05/09/2017,48.034414
PJM,PSEG,05/09/2017,48.784488
PJM,RECO,05/09/2017,48.985171
PJM,WEST INT HUB,05/09/2017,47.393892
PJM,WESTERN HUB,05/09/2017,47.852575
PJM,AECO,05/10/2017,42.358782
PJM,AEP,05/10/2017,40.73562
PJM,AEP GEN HUB,05/10/2017,39.663947
PJM,AEP-DAYTON HUB,05/10/2017,40.690082
PJM,APS,05/10/2017,41.843701
PJM,ATSI,05/10/2017,42.470406
PJM,ATSI GEN HUB,05/10/2017,41.864286
PJM,BGE,05/10/2017,43.323515
PJM,CHICAGO GEN HUB,05/10/2017,39.465154
PJM,CHICAGO HUB,05/10/2017,40.03633
PJM,COMED,05/10/2017,39.960173
PJM,DAY,05/10/2017,41.997925
PJM,DEOK,05/10/2017,40.773641
PJM,DOM,05/10/2017,42.606263
PJM,DOMINION HUB,05/10/2017,41.782727
PJM,DPL,05/10/2017,42.506284
PJM,DUQ,05/10/2017,41.719977
PJM,EASTERN HUB,05/10/2017,42.881786
PJM,EKPC,05/10/2017,39.939386
PJM,JCPL,05/10/2017,42.18217
PJM,METED,05/10/2017,42.936023
PJM,MID-ATL/APS,05/10/2017,43.369979
PJM,N ILLINOIS HUB,05/10/2017,39.825437
PJM,NEW JERSEY HUB,05/10/2017,42.425613
PJM,OHIO HUB,05/10/2017,40.91903
PJM,PECO,05/10/2017,42.130318
PJM,PENELEC,05/10/2017,42.58307
PJM,PEPCO,05/10/2017,43.210787
PJM,PJM-RTO,05/10/2017,42.121158
PJM,PPL,05/10/2017,42.836044
PJM,PSEG,05/10/2017,42.98672
PJM,RECO,05/10/2017,43.726347
PJM,WEST INT HUB,05/10/2017,41.221113
PJM,WESTERN HUB,05/10/2017,42.117936
PJM,AECO,05/11/2017,38.701115
PJM,AEP,05/11/2017,39.999899
PJM,AEP GEN HUB,05/11/2017,38.691316
PJM,AEP-DAYTON HUB,05/11/2017,39.817859
PJM,APS,05/11/2017,40.866052
PJM,ATSI,05/11/2017,41.240096
PJM,ATSI GEN HUB,05/11/2017,40.756786
PJM,BGE,05/11/2017,42.406087
PJM,CHICAGO GEN HUB,05/11/2017,37.883538
PJM,CHICAGO HUB,05/11/2017,38.547695
PJM,COMED,05/11/2017,38.521169
PJM,DAY,05/11/2017,40.857007
PJM,DEOK,05/11/2017,39.719826
PJM,DOM,05/11/2017,41.697683
PJM,DOMINION HUB,05/11/2017,40.861212
PJM,DPL,05/11/2017,39.041669
PJM,DUQ,05/11/2017,40.128413
PJM,EASTERN HUB,05/11/2017,39.253252
