Date,item,value,region
11/19/2023,Rockies[SW] - ResCom,472.8553,Rockies
11/20/2023,Rockies[SW] - ResCom,591.45483,Rockies
11/21/2023,Rockies[SW] - ResCom,528.0362,Rockies
11/22/2023,Rockies[SW] - ResCom,548.8131,Rockies
11/23/2023,Rockies[SW] - ResCom,487.7068,Rockies
11/24/2023,Rockies[SW] - ResCom,594.92316,Rockies
11/25/2023,Rockies[SW] - ResCom,608.05035,Rockies
11/26/2023,Rockies[SW] - ResCom,613.6396,Rockies
11/27/2023,Rockies[SW] - ResCom,593.44366,Rockies
11/28/2023,Rockies[SW] - ResCom,547.8077,Rockies
11/29/2023,Rockies[SW] - ResCom,612.71533,Rockies
11/30/2023,Rockies[SW] - ResCom,695.8862,Rockies
12/01/2023,Rockies[SW] - ResCom,710.15137,Rockies
12/02/2023,Rockies[SW] - ResCom,653.9398,Rockies
12/03/2023,Rockies[SW] - ResCom,636.6124,Rockies
12/04/2023,Rockies[SW] - ResCom,663.1116,Rockies
12/05/2023,Rockies[SW] - ResCom,518.1679,Rockies
12/06/2023,Rockies[SW] - ResCom,482.01868,Rockies
12/07/2023,Rockies[SW] - ResCom,586.0889,Rockies
12/08/2023,Rockies[SW] - ResCom,672.054,Rockies
12/09/2023,Rockies[SW] - ResCom,659.30554,Rockies
12/10/2023,Rockies[SW] - ResCom,611.9181,Rockies
12/11/2023,Rockies[SW] - ResCom,652.7266,Rockies
12/12/2023,Rockies[SW] - ResCom,615.3079,Rockies
12/13/2023,Rockies[SW] - ResCom,674.58,Rockies
12/14/2023,Rockies[SW] - ResCom,685.48236,Rockies
12/15/2023,Rockies[SW] - ResCom,587.71045,Rockies
12/16/2023,Rockies[SW] - ResCom,458.69498,Rockies
12/17/2023,Rockies[SW] - ResCom,478.7302,Rockies
12/18/2023,Rockies[SW] - ResCom,515.025,Rockies
12/19/2023,Rockies[SW] - ResCom,552.367,Rockies
12/20/2023,Rockies[SW] - ResCom,542.70325,Rockies
12/21/2023,Rockies[SW] - ResCom,559.1916,Rockies
12/22/2023,Rockies[SW] - ResCom,646.51715,Rockies
12/23/2023,Rockies[SW] - ResCom,581.1009,Rockies
12/24/2023,Rockies[SW] - ResCom,634.5739,Rockies
12/25/2023,Rockies[SW] - ResCom,597.4963,Rockies
12/26/2023,Rockies[SW] - ResCom,713.70734,Rockies
12/27/2023,Rockies[SW] - ResCom,755.5289,Rockies
12/28/2023,Rockies[SW] - ResCom,708.973,Rockies
12/29/2023,Rockies[SW] - ResCom,650.03064,Rockies
12/30/2023,Rockies[SW] - ResCom,563.14935,Rockies
12/31/2023,Rockies[SW] - ResCom,676.4666,Rockies
01/01/2024,Rockies[SW] - ResCom,609.28827,Rockies
01/02/2024,Rockies[SW] - ResCom,753.6584,Rockies
01/03/2024,Rockies[SW] - ResCom,798.37256,Rockies
01/04/2024,Rockies[SW] - ResCom,852.4913,Rockies
01/05/2024,Rockies[SW] - ResCom,869.14435,Rockies
01/06/2024,Rockies[SW] - ResCom,795.4337,Rockies
01/07/2024,Rockies[SW] - ResCom,841.4727,Rockies
01/08/2024,Rockies[SW] - ResCom,1040.8676,Rockies
01/09/2024,Rockies[SW] - ResCom,1030.9252,Rockies
01/10/2024,Rockies[SW] - ResCom,960.07153,Rockies
01/11/2024,Rockies[SW] - ResCom,909.1673,Rockies
01/12/2024,Rockies[SW] - ResCom,995.25916,Rockies
01/13/2024,Rockies[SW] - ResCom,805.7998,Rockies
01/14/2024,Rockies[SW] - ResCom,610.214,Rockies
01/15/2024,Rockies[SW] - ResCom,556.00214,Rockies
01/16/2024,Rockies[SW] - ResCom,593.4932,Rockies
01/17/2024,Rockies[SW] - ResCom,611.0541,Rockies
01/18/2024,Rockies[SW] - ResCom,548.9045,Rockies
01/19/2024,Rockies[SW] - ResCom,509.735,Rockies
01/20/2024,Rockies[SW] - ResCom,583.31744,Rockies
01/21/2024,Rockies[SW] - ResCom,689.78955,Rockies
01/22/2024,Rockies[SW] - ResCom,768.23676,Rockies
01/23/2024,Rockies[SW] - ResCom,748.9139,Rockies
01/24/2024,Rockies[SW] - ResCom,758.40875,Rockies
01/25/2024,Rockies[SW] - ResCom,741.96875,Rockies
01/26/2024,Rockies[SW] - ResCom,790.9805,Rockies
01/27/2024,Rockies[SW] - ResCom,635.0242,Rockies
01/28/2024,Rockies[SW] - ResCom,540.14795,Rockies
01/29/2024,Rockies[SW] - ResCom,574.7172,Rockies
01/30/2024,Rockies[SW] - ResCom,578.86676,Rockies
01/31/2024,Rockies[SW] - ResCom,562.8099,Rockies
02/01/2024,Rockies[SW] - ResCom,576.99664,Rockies
02/02/2024,Rockies[SW] - ResCom,804.3751,Rockies
02/03/2024,Rockies[SW] - ResCom,760.87555,Rockies
02/04/2024,Rockies[SW] - ResCom,688.45636,Rockies
02/05/2024,Rockies[SW] - ResCom,702.16284,Rockies
02/06/2024,Rockies[SW] - ResCom,753.6513,Rockies
02/07/2024,Rockies[SW] - ResCom,835.1085,Rockies
02/08/2024,Rockies[SW] - ResCom,938.9623,Rockies
02/09/2024,Rockies[SW] - ResCom,944.7343,Rockies
02/10/2024,Rockies[SW] - ResCom,798.63293,Rockies
02/11/2024,Rockies[SW] - ResCom,815.4346,Rockies
02/12/2024,Rockies[SW] - ResCom,837.54926,Rockies
02/13/2024,Rockies[SW] - ResCom,760.0426,Rockies
02/14/2024,Rockies[SW] - ResCom,718.82104,Rockies
02/15/2024,Rockies[SW] - ResCom,683.7124,Rockies
02/16/2024,Rockies[SW] - ResCom,649.1219,Rockies
02/17/2024,Rockies[SW] - ResCom,567.82324,Rockies
02/18/2024,Rockies[SW] - ResCom,542.2223,Rockies
02/19/2024,Rockies[SW] - ResCom,563.77454,Rockies
02/20/2024,Rockies[SW] - ResCom,584.0258,Rockies
02/21/2024,Rockies[SW] - ResCom,626.76263,Rockies
02/22/2024,Rockies[SW] - ResCom,597.1873,Rockies
02/23/2024,Rockies[SW] - ResCom,545.6244,Rockies
02/24/2024,Rockies[SW] - ResCom,490.06216,Rockies
02/25/2024,Rockies[SW] - ResCom,446.46802,Rockies
02/26/2024,Rockies[SW] - ResCom,517.7578,Rockies
02/27/2024,Rockies[SW] - ResCom,553.66425,Rockies
02/28/2024,Rockies[SW] - ResCom,589.53766,Rockies
02/29/2024,Rockies[SW] - ResCom,570.0597,Rockies
03/01/2024,Rockies[SW] - ResCom,559.5897,Rockies
03/02/2024,Rockies[SW] - ResCom,544.9135,Rockies
03/03/2024,Rockies[SW] - ResCom,566.17035,Rockies
03/04/2024,Rockies[SW] - ResCom,647.6776,Rockies
03/05/2024,Rockies[SW] - ResCom,597.94666,Rockies
03/06/2024,Rockies[SW] - ResCom,577.27924,Rockies
03/07/2024,Rockies[SW] - ResCom,704.36993,Rockies
03/08/2024,Rockies[SW] - ResCom,675.25665,Rockies
03/09/2024,Rockies[SW] - ResCom,591.5139,Rockies
03/10/2024,Rockies[SW] - ResCom,465.11703,Rockies
03/11/2024,Rockies[SW] - ResCom,500.9631,Rockies
03/12/2024,Rockies[SW] - ResCom,510.60394,Rockies
03/13/2024,Rockies[SW] - ResCom,548.4325,Rockies
03/14/2024,Rockies[SW] - ResCom,623.11066,Rockies
03/15/2024,Rockies[SW] - ResCom,743.35364,Rockies
03/16/2024,Rockies[SW] - ResCom,653.63214,Rockies
03/17/2024,Rockies[SW] - ResCom,597.22253,Rockies
03/18/2024,Rockies[SW] - ResCom,594.37744,Rockies
03/19/2024,Rockies[SW] - ResCom,572.5192,Rockies
03/20/2024,Rockies[SW] - ResCom,534.89374,Rockies
03/21/2024,Rockies[SW] - ResCom,476.37454,Rockies
03/22/2024,Rockies[SW] - ResCom,442.58844,Rockies
03/23/2024,Rockies[SW] - ResCom,425.5473,Rockies
03/24/2024,Rockies[SW] - ResCom,595.5802,Rockies
03/25/2024,Rockies[SW] - ResCom,651.1053,Rockies
03/26/2024,Rockies[SW] - ResCom,640.7988,Rockies
03/27/2024,Rockies[SW] - ResCom,567.2002,Rockies
03/28/2024,Rockies[SW] - ResCom,479.583,Rockies
03/29/2024,Rockies[SW] - ResCom,472.4772,Rockies
03/30/2024,Rockies[SW] - ResCom,466.66672,Rockies
03/31/2024,Rockies[SW] - ResCom,607.8051,Rockies
04/01/2024,Rockies[SW] - ResCom,691.78217,Rockies
04/02/2024,Rockies[SW] - ResCom,592.3576,Rockies
04/03/2024,Rockies[SW] - ResCom,507.4843,Rockies
04/04/2024,Rockies[SW] - ResCom,472.17566,Rockies
04/05/2024,Rockies[SW] - ResCom,669.61365,Rockies
04/06/2024,Rockies[SW] - ResCom,651.4408,Rockies
04/07/2024,Rockies[SW] - ResCom,574.68335,Rockies
04/08/2024,Rockies[SW] - ResCom,569.0269,Rockies
04/09/2024,Rockies[SW] - ResCom,469.98465,Rockies
04/10/2024,Rockies[SW] - ResCom,419.66055,Rockies
04/11/2024,Rockies[SW] - ResCom,346.4745,Rockies
04/12/2024,Rockies[SW] - ResCom,304.90686,Rockies
04/13/2024,Rockies[SW] - ResCom,315.10703,Rockies
04/14/2024,Rockies[SW] - ResCom,388.1022,Rockies
04/15/2024,Rockies[SW] - ResCom,469.82004,Rockies
04/16/2024,Rockies[SW] - ResCom,381.48062,Rockies
04/17/2024,Rockies[SW] - ResCom,315.33084,Rockies
04/18/2024,Rockies[SW] - ResCom,296.3286,Rockies
04/19/2024,Rockies[SW] - ResCom,290.95572,Rockies
04/20/2024,Rockies[SW] - ResCom,256.4911,Rockies
04/21/2024,Rockies[SW] - ResCom,227.79956,Rockies
04/22/2024,Rockies[SW] - ResCom,249.69069,Rockies
04/23/2024,Rockies[SW] - ResCom,267.54672,Rockies
04/24/2024,Rockies[SW] - ResCom,300.22952,Rockies
04/25/2024,Rockies[SW] - ResCom,366.41183,Rockies
04/26/2024,Rockies[SW] - ResCom,425.9484,Rockies
04/27/2024,Rockies[SW] - ResCom,389.47693,Rockies
04/28/2024,Rockies[SW] - ResCom,341.68,Rockies
04/29/2024,Rockies[SW] - ResCom,321.46387,Rockies
04/30/2024,Rockies[SW] - ResCom,282.1925,Rockies
05/01/2024,Rockies[SW] - ResCom,302.58804,Rockies
05/02/2024,Rockies[SW] - ResCom,297.54523,Rockies
05/03/2024,Rockies[SW] - ResCom,282.64185,Rockies
05/04/2024,Rockies[SW] - ResCom,251.78653,Rockies
05/05/2024,Rockies[SW] - ResCom,341.74933,Rockies
05/06/2024,Rockies[SW] - ResCom,388.49973,Rockies
05/07/2024,Rockies[SW] - ResCom,336.2325,Rockies
05/08/2024,Rockies[SW] - ResCom,354.65894,Rockies
05/09/2024,Rockies[SW] - ResCom,357.5119,Rockies
05/10/2024,Rockies[SW] - ResCom,337.38602,Rockies
05/11/2024,Rockies[SW] - ResCom,268.39035,Rockies
05/12/2024,Rockies[SW] - ResCom,247.61029,Rockies
05/13/2024,Rockies[SW] - ResCom,241.76976,Rockies
05/14/2024,Rockies[SW] - ResCom,236.8257,Rockies
05/15/2024,Rockies[SW] - ResCom,243.62674,Rockies
05/16/2024,Rockies[SW] - ResCom,238.21695,Rockies
05/17/2024,Rockies[SW] - ResCom,221.39552,Rockies
05/18/2024,Rockies[SW] - ResCom,195.86597,Rockies
05/19/2024,Rockies[SW] - ResCom,211.15813,Rockies
05/20/2024,Rockies[SW] - ResCom,281.81503,Rockies
05/21/2024,Rockies[SW] - ResCom,288.84354,Rockies
05/22/2024,Rockies[SW] - ResCom,274.42618,Rockies
05/23/2024,Rockies[SW] - ResCom,267.03168,Rockies
05/24/2024,Rockies[SW] - ResCom,249.96106,Rockies
05/25/2024,Rockies[SW] - ResCom,258.71515,Rockies
05/26/2024,Rockies[SW] - ResCom,235.84947,Rockies
05/27/2024,Rockies[SW] - ResCom,187.02876,Rockies
05/28/2024,Rockies[SW] - ResCom,211.152,Rockies
05/29/2024,Rockies[SW] - ResCom,216.88515,Rockies
05/30/2024,Rockies[SW] - ResCom,211.72012,Rockies
05/31/2024,Rockies[SW] - ResCom,203.50542,Rockies
06/01/2024,Rockies[SW] - ResCom,197.88408,Rockies
06/02/2024,Rockies[SW] - ResCom,205.41174,Rockies
06/03/2024,Rockies[SW] - ResCom,219.58559,Rockies
06/04/2024,Rockies[SW] - ResCom,210.65233,Rockies
06/05/2024,Rockies[SW] - ResCom,198.52818,Rockies
06/06/2024,Rockies[SW] - ResCom,192.26958,Rockies
06/07/2024,Rockies[SW] - ResCom,191.87659,Rockies
06/08/2024,Rockies[SW] - ResCom,176.36201,Rockies
06/09/2024,Rockies[SW] - ResCom,180.76257,Rockies
06/10/2024,Rockies[SW] - ResCom,207.90186,Rockies
06/11/2024,Rockies[SW] - ResCom,195.53975,Rockies
06/12/2024,Rockies[SW] - ResCom,193.31262,Rockies
06/13/2024,Rockies[SW] - ResCom,195.66104,Rockies
06/14/2024,Rockies[SW] - ResCom,197.64667,Rockies
06/15/2024,Rockies[SW] - ResCom,174.9053,Rockies
06/16/2024,Rockies[SW] - ResCom,176.79958,Rockies
06/17/2024,Rockies[SW] - ResCom,207.68164,Rockies
06/18/2024,Rockies[SW] - ResCom,226.8857,Rockies
06/19/2024,Rockies[SW] - ResCom,210.51007,Rockies
06/20/2024,Rockies[SW] - ResCom,195.13773,Rockies
06/21/2024,Rockies[SW] - ResCom,190.53876,Rockies
06/22/2024,Rockies[SW] - ResCom,173.05597,Rockies
06/23/2024,Rockies[SW] - ResCom,172.91182,Rockies
06/24/2024,Rockies[SW] - ResCom,190.32278,Rockies
06/25/2024,Rockies[SW] - ResCom,190.32556,Rockies
06/26/2024,Rockies[SW] - ResCom,190.29948,Rockies
06/27/2024,Rockies[SW] - ResCom,190.301,Rockies
06/28/2024,Rockies[SW] - ResCom,190.85114,Rockies
06/29/2024,Rockies[SW] - ResCom,171.5272,Rockies
06/30/2024,Rockies[SW] - ResCom,171.36243,Rockies
07/01/2024,Rockies[SW] - ResCom,201.0307,Rockies
07/02/2024,Rockies[SW] - ResCom,200.67828,Rockies
07/03/2024,Rockies[SW] - ResCom,199.8102,Rockies
07/04/2024,Rockies[SW] - ResCom,170.52956,Rockies
07/05/2024,Rockies[SW] - ResCom,200.94194,Rockies
07/06/2024,Rockies[SW] - ResCom,180.90016,Rockies
07/07/2024,Rockies[SW] - ResCom,185.63956,Rockies
07/08/2024,Rockies[SW] - ResCom,202.64955,Rockies
07/09/2024,Rockies[SW] - ResCom,202.77834,Rockies
07/10/2024,Rockies[SW] - ResCom,203.16202,Rockies
07/11/2024,Rockies[SW] - ResCom,202.64955,Rockies
07/12/2024,Rockies[SW] - ResCom,203.69559,Rockies
07/13/2024,Rockies[SW] - ResCom,180.56952,Rockies
07/14/2024,Rockies[SW] - ResCom,180.30345,Rockies
07/15/2024,Rockies[SW] - ResCom,201.42892,Rockies
07/16/2024,Rockies[SW] - ResCom,200.14584,Rockies
07/17/2024,Rockies[SW] - ResCom,199.80646,Rockies
07/18/2024,Rockies[SW] - ResCom,200.69273,Rockies
07/19/2024,Rockies[SW] - ResCom,201.79732,Rockies
07/20/2024,Rockies[SW] - ResCom,181.8874,Rockies
07/21/2024,Rockies[SW] - ResCom,181.03131,Rockies
07/22/2024,Rockies[SW] - ResCom,200.68839,Rockies
07/23/2024,Rockies[SW] - ResCom,200.55612,Rockies
07/24/2024,Rockies[SW] - ResCom,201.7821,Rockies
07/25/2024,Rockies[SW] - ResCom,200.40558,Rockies
07/26/2024,Rockies[SW] - ResCom,200.22165,Rockies
07/27/2024,Rockies[SW] - ResCom,179.83846,Rockies
07/28/2024,Rockies[SW] - ResCom,181.85187,Rockies
07/29/2024,Rockies[SW] - ResCom,204.32729,Rockies
07/30/2024,Rockies[SW] - ResCom,201.40154,Rockies
07/31/2024,Rockies[SW] - ResCom,201.19089,Rockies
08/01/2024,Rockies[SW] - ResCom,197.01315,Rockies
08/02/2024,Rockies[SW] - ResCom,194.18877,Rockies
08/03/2024,Rockies[SW] - ResCom,175.74191,Rockies
08/04/2024,Rockies[SW] - ResCom,176.52295,Rockies
08/05/2024,Rockies[SW] - ResCom,196.10634,Rockies
08/06/2024,Rockies[SW] - ResCom,194.41785,Rockies
08/07/2024,Rockies[SW] - ResCom,195.8805,Rockies
08/08/2024,Rockies[SW] - ResCom,195.38159,Rockies
08/09/2024,Rockies[SW] - ResCom,196.95892,Rockies
08/10/2024,Rockies[SW] - ResCom,174.74329,Rockies
08/11/2024,Rockies[SW] - ResCom,177.77165,Rockies
08/12/2024,Rockies[SW] - ResCom,197.68333,Rockies
08/13/2024,Rockies[SW] - ResCom,197.14165,Rockies
08/14/2024,Rockies[SW] - ResCom,196.39604,Rockies
08/15/2024,Rockies[SW] - ResCom,195.19595,Rockies
08/16/2024,Rockies[SW] - ResCom,194.11707,Rockies
08/17/2024,Rockies[SW] - ResCom,174.79817,Rockies
08/18/2024,Rockies[SW] - ResCom,174.8802,Rockies
08/19/2024,Rockies[SW] - ResCom,194.87744,Rockies
08/20/2024,Rockies[SW] - ResCom,194.19016,Rockies
08/21/2024,Rockies[SW] - ResCom,195.81018,Rockies
08/22/2024,Rockies[SW] - ResCom,199.90254,Rockies
08/23/2024,Rockies[SW] - ResCom,206.79274,Rockies
08/24/2024,Rockies[SW] - ResCom,190.8539,Rockies
08/25/2024,Rockies[SW] - ResCom,193.37883,Rockies
08/26/2024,Rockies[SW] - ResCom,204.27931,Rockies
08/27/2024,Rockies[SW] - ResCom,201.68723,Rockies
08/28/2024,Rockies[SW] - ResCom,197.66324,Rockies
08/29/2024,Rockies[SW] - ResCom,202.34537,Rockies
08/30/2024,Rockies[SW] - ResCom,194.88687,Rockies
08/31/2024,Rockies[SW] - ResCom,175.19412,Rockies
09/01/2024,Rockies[SW] - ResCom,178.7459,Rockies
09/02/2024,Rockies[SW] - ResCom,167.29422,Rockies
09/03/2024,Rockies[SW] - ResCom,196.33975,Rockies
09/04/2024,Rockies[SW] - ResCom,197.22508,Rockies
09/05/2024,Rockies[SW] - ResCom,196.19688,Rockies
09/06/2024,Rockies[SW] - ResCom,196.01779,Rockies
09/07/2024,Rockies[SW] - ResCom,176.95619,Rockies
09/08/2024,Rockies[SW] - ResCom,179.15013,Rockies
09/09/2024,Rockies[SW] - ResCom,199.99667,Rockies
09/10/2024,Rockies[SW] - ResCom,203.28484,Rockies
09/11/2024,Rockies[SW] - ResCom,206.00978,Rockies
09/12/2024,Rockies[SW] - ResCom,215.81406,Rockies
09/13/2024,Rockies[SW] - ResCom,224.9533,Rockies
09/14/2024,Rockies[SW] - ResCom,196.8016,Rockies
09/15/2024,Rockies[SW] - ResCom,194.53352,Rockies
09/16/2024,Rockies[SW] - ResCom,252.35466,Rockies
09/17/2024,Rockies[SW] - ResCom,312.70508,Rockies
09/18/2024,Rockies[SW] - ResCom,299.37418,Rockies
09/19/2024,Rockies[SW] - ResCom,274.28403,Rockies
09/20/2024,Rockies[SW] - ResCom,279.27682,Rockies
09/21/2024,Rockies[SW] - ResCom,279.5731,Rockies
09/22/2024,Rockies[SW] - ResCom,234.82669,Rockies
09/23/2024,Rockies[SW] - ResCom,230.23337,Rockies
09/24/2024,Rockies[SW] - ResCom,217.02086,Rockies
09/25/2024,Rockies[SW] - ResCom,206.6275,Rockies
09/26/2024,Rockies[SW] - ResCom,207.44374,Rockies
09/27/2024,Rockies[SW] - ResCom,199.68266,Rockies
09/28/2024,Rockies[SW] - ResCom,176.7002,Rockies
09/29/2024,Rockies[SW] - ResCom,178.20654,Rockies
09/30/2024,Rockies[SW] - ResCom,206.5927,Rockies
10/01/2024,Rockies[SW] - ResCom,204.19067,Rockies
10/02/2024,Rockies[SW] - ResCom,206.71236,Rockies
10/03/2024,Rockies[SW] - ResCom,213.46642,Rockies
10/04/2024,Rockies[SW] - ResCom,208.8395,Rockies
10/05/2024,Rockies[SW] - ResCom,189.70396,Rockies
10/06/2024,Rockies[SW] - ResCom,189.38493,Rockies
10/07/2024,Rockies[SW] - ResCom,210.6397,Rockies
10/08/2024,Rockies[SW] - ResCom,218.01964,Rockies
10/09/2024,Rockies[SW] - ResCom,225.25247,Rockies
10/10/2024,Rockies[SW] - ResCom,225.68968,Rockies
10/11/2024,Rockies[SW] - ResCom,232.20146,Rockies
10/12/2024,Rockies[SW] - ResCom,213.8675,Rockies
10/13/2024,Rockies[SW] - ResCom,219.26039,Rockies
10/14/2024,Rockies[SW] - ResCom,259.65027,Rockies
10/15/2024,Rockies[SW] - ResCom,281.74408,Rockies
10/16/2024,Rockies[SW] - ResCom,284.2034,Rockies
10/17/2024,Rockies[SW] - ResCom,324.7328,Rockies
10/18/2024,Rockies[SW] - ResCom,495.8921,Rockies
10/19/2024,Rockies[SW] - ResCom,470.55276,Rockies
10/20/2024,Rockies[SW] - ResCom,432.78033,Rockies
10/21/2024,Rockies[SW] - ResCom,400.91595,Rockies
10/22/2024,Rockies[SW] - ResCom,352.66623,Rockies
10/23/2024,Rockies[SW] - ResCom,318.07202,Rockies
10/24/2024,Rockies[SW] - ResCom,321.6176,Rockies
10/25/2024,Rockies[SW] - ResCom,322.21365,Rockies
10/26/2024,Rockies[SW] - ResCom,277.47964,Rockies
10/27/2024,Rockies[SW] - ResCom,272.4886,Rockies
10/28/2024,Rockies[SW] - ResCom,366.57272,Rockies
10/29/2024,Rockies[SW] - ResCom,551.56067,Rockies
10/30/2024,Rockies[SW] - ResCom,591.69135,Rockies
10/31/2024,Rockies[SW] - ResCom,542.715,Rockies
11/01/2024,Rockies[SW] - ResCom,514.0198,Rockies
11/02/2024,Rockies[SW] - ResCom,483.03214,Rockies
11/03/2024,Rockies[SW] - ResCom,528.248,Rockies
11/04/2024,Rockies[SW] - ResCom,638.6108,Rockies
11/05/2024,Rockies[SW] - ResCom,622.1337,Rockies
11/06/2024,Rockies[SW] - ResCom,674.36993,Rockies
11/07/2024,Rockies[SW] - ResCom,720.53265,Rockies
11/08/2024,Rockies[SW] - ResCom,704.9892,Rockies
11/09/2024,Rockies[SW] - ResCom,558.3341,Rockies
11/10/2024,Rockies[SW] - ResCom,474.397,Rockies
11/11/2024,Rockies[SW] - ResCom,487.7225,Rockies
11/12/2024,Rockies[SW] - ResCom,592.2413,Rockies
11/13/2024,Rockies[SW] - ResCom,587.7877,Rockies
11/14/2024,Rockies[SW] - ResCom,528.0805,Rockies
11/15/2024,Rockies[SW] - ResCom,633.0093,Rockies
11/16/2024,Rockies[SW] - ResCom,691.9392,Rockies
11/17/2024,Rockies[SW] - ResCom,623.4934,Rockies
11/18/2024,Rockies[SW] - ResCom,710.79065,Rockies
11/19/2024,Rockies[SW] - ResCom,704.9892,Rockies
11/20/2024,Rockies[SW] - ResCom,628.5537,Rockies
11/21/2024,Rockies[SW] - ResCom,584.4114,Rockies
11/22/2024,Rockies[SW] - ResCom,548.2364,Rockies
11/23/2024,Rockies[SW] - ResCom,485.52194,Rockies
11/24/2024,Rockies[SW] - ResCom,530.72394,Rockies
11/25/2024,Rockies[SW] - ResCom,580.21155,Rockies
11/26/2024,Rockies[SW] - ResCom,510.789,Rockies
11/27/2024,Rockies[SW] - ResCom,538.6773,Rockies
11/28/2024,Rockies[SW] - ResCom,529.1887,Rockies
11/29/2024,Rockies[SW] - ResCom,616.6378,Rockies
11/30/2024,Rockies[SW] - ResCom,516.74615,Rockies
12/01/2024,Rockies[SW] - ResCom,520.066,Rockies
12/02/2024,Rockies[SW] - ResCom,558.6387,Rockies
12/03/2024,Rockies[SW] - ResCom,498.56946,Rockies
12/04/2024,Rockies[SW] - ResCom,592.2142,Rockies
12/05/2024,Rockies[SW] - ResCom,559.2507,Rockies
12/06/2024,Rockies[SW] - ResCom,525.9732,Rockies
12/07/2024,Rockies[SW] - ResCom,520.2543,Rockies
12/08/2024,Rockies[SW] - ResCom,568.1675,Rockies
12/09/2024,Rockies[SW] - ResCom,670.8248,Rockies
12/10/2024,Rockies[SW] - ResCom,792.9278,Rockies
12/11/2024,Rockies[SW] - ResCom,748.98914,Rockies
12/12/2024,Rockies[SW] - ResCom,679.7382,Rockies
12/13/2024,Rockies[SW] - ResCom,757.0834,Rockies
12/14/2024,Rockies[SW] - ResCom,631.9302,Rockies
12/15/2024,Rockies[SW] - ResCom,634.1025,Rockies
12/16/2024,Rockies[SW] - ResCom,716.22394,Rockies
12/17/2024,Rockies[SW] - ResCom,689.6867,Rockies
12/18/2024,Rockies[SW] - ResCom,550.9319,Rockies
12/19/2024,Rockies[SW] - ResCom,524.0316,Rockies
12/20/2024,Rockies[SW] - ResCom,537.15076,Rockies
12/21/2024,Rockies[SW] - ResCom,528.02185,Rockies
12/22/2024,Rockies[SW] - ResCom,564.95575,Rockies
12/23/2024,Rockies[SW] - ResCom,583.52216,Rockies
12/24/2024,Rockies[SW] - ResCom,605.976,Rockies
12/25/2024,Rockies[SW] - ResCom,584.8183,Rockies
12/26/2024,Rockies[SW] - ResCom,746.4718,Rockies
12/27/2024,Rockies[SW] - ResCom,747.2264,Rockies
12/28/2024,Rockies[SW] - ResCom,654.3307,Rockies
12/29/2024,Rockies[SW] - ResCom,610.49274,Rockies
12/30/2024,Rockies[SW] - ResCom,667.7947,Rockies
12/31/2024,Rockies[SW] - ResCom,701.66266,Rockies
01/01/2025,Rockies[SW] - ResCom,572.3821,Rockies
01/02/2025,Rockies[SW] - ResCom,634.6582,Rockies
01/03/2025,Rockies[SW] - ResCom,557.1636,Rockies
01/04/2025,Rockies[SW] - ResCom,573.36615,Rockies
01/05/2025,Rockies[SW] - ResCom,619.7281,Rockies
01/06/2025,Rockies[SW] - ResCom,674.53375,Rockies
01/07/2025,Rockies[SW] - ResCom,662.71045,Rockies
01/08/2025,Rockies[SW] - ResCom,660.67865,Rockies
01/09/2025,Rockies[SW] - ResCom,750.45886,Rockies
01/10/2025,Rockies[SW] - ResCom,785.13574,Rockies
01/11/2025,Rockies[SW] - ResCom,731.2766,Rockies
01/12/2025,Rockies[SW] - ResCom,741.1038,Rockies
01/13/2025,Rockies[SW] - ResCom,879.1798,Rockies
01/14/2025,Rockies[SW] - ResCom,814.6021,Rockies
01/15/2025,Rockies[SW] - ResCom,690.21204,Rockies
01/16/2025,Rockies[SW] - ResCom,614.06604,Rockies
01/17/2025,Rockies[SW] - ResCom,738.96606,Rockies
01/18/2025,Rockies[SW] - ResCom,688.0991,Rockies
01/19/2025,Rockies[SW] - ResCom,712.3335,Rockies
01/20/2025,Rockies[SW] - ResCom,709.0686,Rockies
01/21/2025,Rockies[SW] - ResCom,934.9697,Rockies
01/22/2025,Rockies[SW] - ResCom,839.4746,Rockies
01/23/2025,Rockies[SW] - ResCom,794.28436,Rockies
01/24/2025,Rockies[SW] - ResCom,753.412,Rockies
01/25/2025,Rockies[SW] - ResCom,642.98566,Rockies
01/26/2025,Rockies[SW] - ResCom,651.3706,Rockies
01/27/2025,Rockies[SW] - ResCom,783.87054,Rockies
01/28/2025,Rockies[SW] - ResCom,804.78766,Rockies
01/29/2025,Rockies[SW] - ResCom,835.5155,Rockies
01/30/2025,Rockies[SW] - ResCom,817.9774,Rockies
01/31/2025,Rockies[SW] - ResCom,748.7397,Rockies
02/01/2025,Rockies[SW] - ResCom,604.7098,Rockies
02/02/2025,Rockies[SW] - ResCom,485.41287,Rockies
02/03/2025,Rockies[SW] - ResCom,474.28952,Rockies
02/04/2025,Rockies[SW] - ResCom,436.6013,Rockies
02/05/2025,Rockies[SW] - ResCom,486.95468,Rockies
02/06/2025,Rockies[SW] - ResCom,517.6235,Rockies
02/07/2025,Rockies[SW] - ResCom,520.84784,Rockies
02/08/2025,Rockies[SW] - ResCom,478.24747,Rockies
02/09/2025,Rockies[SW] - ResCom,495.50974,Rockies
02/10/2025,Rockies[SW] - ResCom,542.087,Rockies
02/11/2025,Rockies[SW] - ResCom,623.7155,Rockies
