date,max_lmp,location
2024-12-20,56.68,ILLINOIS.HUB
2024-12-21,49.56,ILLINOIS.HUB
2024-12-22,43.84,ILLINOIS.HUB
2024-12-23,52.09,ILLINOIS.HUB
2024-12-24,44.86,ILLINOIS.HUB
2024-12-25,33.25,ILLINOIS.HUB
2024-12-26,34.41,ILLINOIS.HUB
2024-12-27,37.74,ILLINOIS.HUB
2024-12-28,33.61,ILLINOIS.HUB
2024-12-29,35.19,ILLINOIS.HUB
2024-12-30,34.73,ILLINOIS.HUB
2024-12-31,27.43,ILLINOIS.HUB
2025-01-01,44.16,ILLINOIS.HUB
2025-01-02,52.51,ILLINOIS.HUB
2025-01-03,43.28,ILLINOIS.HUB
2025-01-04,53.49,ILLINOIS.HUB
2025-01-05,42.52,ILLINOIS.HUB
2025-01-06,68.34,ILLINOIS.HUB
2025-01-07,75.52,ILLINOIS.HUB
2025-01-08,67.66,ILLINOIS.HUB
2025-01-09,63.65,ILLINOIS.HUB
2025-01-10,51.65,ILLINOIS.HUB
2025-01-11,41.36,ILLINOIS.HUB
2025-01-12,36.12,ILLINOIS.HUB
2025-01-13,64.13,ILLINOIS.HUB
2025-01-14,93.32,ILLINOIS.HUB
2025-01-15,103.31,ILLINOIS.HUB
2025-01-16,59.52,ILLINOIS.HUB
2025-01-17,45.37,ILLINOIS.HUB
2025-01-18,51.84,ILLINOIS.HUB
2025-01-19,116.15,ILLINOIS.HUB
2025-01-20,209.61,ILLINOIS.HUB
2025-01-21,283.47,ILLINOIS.HUB
2025-01-22,230.55,ILLINOIS.HUB
2025-01-23,105.34,ILLINOIS.HUB
2025-01-24,105.86,ILLINOIS.HUB
2025-01-25,43.37,ILLINOIS.HUB
2025-01-26,47.1,ILLINOIS.HUB
2025-01-27,52.03,ILLINOIS.HUB
2025-01-28,69.15,ILLINOIS.HUB
2025-01-29,54.02,ILLINOIS.HUB
2025-01-30,47.03,ILLINOIS.HUB
2025-01-31,39.29,ILLINOIS.HUB
2025-02-01,35.78,ILLINOIS.HUB
2025-02-02,48.08,ILLINOIS.HUB
2025-02-03,44.88,ILLINOIS.HUB
2025-02-04,47.36,ILLINOIS.HUB
2025-02-05,52.92,ILLINOIS.HUB
2025-02-06,38.43,ILLINOIS.HUB
2025-02-07,67.88,ILLINOIS.HUB
2025-02-08,40.76,ILLINOIS.HUB
2025-02-09,57.04,ILLINOIS.HUB
2025-02-10,78.01,ILLINOIS.HUB
2025-02-11,61.84,ILLINOIS.HUB
2025-02-12,60.22,ILLINOIS.HUB
2025-02-13,56.4,ILLINOIS.HUB
2025-02-14,79.12,ILLINOIS.HUB
2025-02-15,46.76,ILLINOIS.HUB
2025-02-16,60.76,ILLINOIS.HUB
2025-02-17,124.32,ILLINOIS.HUB
2025-02-18,148.83,ILLINOIS.HUB
2025-02-19,153.47,ILLINOIS.HUB
2025-02-20,214.53,ILLINOIS.HUB
2025-02-21,223.92,ILLINOIS.HUB
2025-02-22,83.17,ILLINOIS.HUB
2025-02-23,46.77,ILLINOIS.HUB
2025-02-24,51.18,ILLINOIS.HUB
2025-02-25,70.79,ILLINOIS.HUB
2025-02-26,49.83,ILLINOIS.HUB
2025-02-27,52.06,ILLINOIS.HUB
2025-02-28,48.71,ILLINOIS.HUB
2025-03-01,62.89,ILLINOIS.HUB
2025-03-02,73.2,ILLINOIS.HUB
2025-03-03,71.55,ILLINOIS.HUB
2025-03-04,44.46,ILLINOIS.HUB
2025-03-05,45.7,ILLINOIS.HUB
2025-03-06,63.89,ILLINOIS.HUB
2025-03-07,66.23,ILLINOIS.HUB
2025-03-08,50.94,ILLINOIS.HUB
2025-03-09,46.45,ILLINOIS.HUB
2025-03-10,76.8,ILLINOIS.HUB
2025-03-11,60.46,ILLINOIS.HUB
2025-03-12,72.29,ILLINOIS.HUB
2025-03-13,70.19,ILLINOIS.HUB
2025-03-14,57.31,ILLINOIS.HUB
2025-03-15,34.88,ILLINOIS.HUB
2025-03-16,55.76,ILLINOIS.HUB
2025-03-17,103.13,ILLINOIS.HUB
2025-03-18,45.8,ILLINOIS.HUB
2025-03-19,43.0,ILLINOIS.HUB
2025-03-20,56.9,ILLINOIS.HUB
2025-03-21,71.46,ILLINOIS.HUB
2025-03-22,60.0,ILLINOIS.HUB
2025-03-23,61.46,ILLINOIS.HUB
2025-03-24,52.44,ILLINOIS.HUB
2025-03-25,66.83,ILLINOIS.HUB
2025-03-26,71.25,ILLINOIS.HUB
2025-03-27,60.09,ILLINOIS.HUB
2025-03-28,42.02,ILLINOIS.HUB
2025-03-29,31.64,ILLINOIS.HUB
2025-03-30,32.88,ILLINOIS.HUB
2025-03-31,58.26,ILLINOIS.HUB
2025-04-01,72.48,ILLINOIS.HUB
2025-04-02,33.29,ILLINOIS.HUB
2025-04-03,73.41,ILLINOIS.HUB
2025-04-04,78.86,ILLINOIS.HUB
2025-04-05,43.11,ILLINOIS.HUB
2025-04-06,56.42,ILLINOIS.HUB
2025-04-07,71.46,ILLINOIS.HUB
2025-04-08,103.2,ILLINOIS.HUB
2025-04-09,84.2,ILLINOIS.HUB
2025-04-10,63.79,ILLINOIS.HUB
2025-04-11,72.65,ILLINOIS.HUB
2025-04-12,62.5,ILLINOIS.HUB
2025-04-13,34.53,ILLINOIS.HUB
2025-04-14,40.6,ILLINOIS.HUB
2025-04-15,30.32,ILLINOIS.HUB
2025-04-16,66.36,ILLINOIS.HUB
2025-04-17,59.47,ILLINOIS.HUB
2025-04-18,30.61,ILLINOIS.HUB
2025-04-19,50.3,ILLINOIS.HUB
2025-04-20,61.71,ILLINOIS.HUB
2025-04-21,44.62,ILLINOIS.HUB
2025-04-22,54.64,ILLINOIS.HUB
2025-04-23,69.27,ILLINOIS.HUB
2025-04-24,58.83,ILLINOIS.HUB
2025-04-25,47.3,ILLINOIS.HUB
2025-04-26,39.16,ILLINOIS.HUB
2025-04-27,45.02,ILLINOIS.HUB
2025-04-28,41.71,ILLINOIS.HUB
2025-04-29,61.99,ILLINOIS.HUB
2025-04-30,72.74,ILLINOIS.HUB
2025-05-01,64.75,ILLINOIS.HUB
2025-05-02,64.69,ILLINOIS.HUB
2025-05-03,55.81,ILLINOIS.HUB
2025-05-04,53.19,ILLINOIS.HUB
2025-05-05,53.38,ILLINOIS.HUB
2025-05-06,70.15,ILLINOIS.HUB
2025-05-07,77.28,ILLINOIS.HUB
2025-05-08,52.45,ILLINOIS.HUB
2025-05-09,64.35,ILLINOIS.HUB
2025-05-10,61.19,ILLINOIS.HUB
2025-05-11,47.31,ILLINOIS.HUB
2025-05-12,58.77,ILLINOIS.HUB
2025-05-13,61.23,ILLINOIS.HUB
2025-05-14,66.83,ILLINOIS.HUB
2025-05-15,81.4,ILLINOIS.HUB
2025-05-16,80.72,ILLINOIS.HUB
2025-05-17,52.45,ILLINOIS.HUB
2025-05-18,49.0,ILLINOIS.HUB
2025-05-19,45.87,ILLINOIS.HUB
2023-01-01,45.28,INDIANA.HUB
2023-01-02,43.52,INDIANA.HUB
2023-01-03,43.31,INDIANA.HUB
2023-01-04,45.02,INDIANA.HUB
2023-01-05,55.63,INDIANA.HUB
2023-01-06,61.45,INDIANA.HUB
2023-01-07,51.37,INDIANA.HUB
2023-01-08,44.19,INDIANA.HUB
2023-01-09,44.88,INDIANA.HUB
2023-01-10,59.78,INDIANA.HUB
2023-01-11,56.96,INDIANA.HUB
2023-01-12,45.83,INDIANA.HUB
2023-01-13,51.94,INDIANA.HUB
2023-01-14,53.72,INDIANA.HUB
2023-01-15,47.78,INDIANA.HUB
2023-01-16,48.33,INDIANA.HUB
2023-01-17,49.42,INDIANA.HUB
2023-01-18,56.4,INDIANA.HUB
2023-01-19,43.7,INDIANA.HUB
2023-01-20,68.32,INDIANA.HUB
2023-01-21,57.95,INDIANA.HUB
2023-01-22,52.92,INDIANA.HUB
2023-01-23,60.0,INDIANA.HUB
2023-01-24,66.02,INDIANA.HUB
2023-01-25,51.36,INDIANA.HUB
2023-01-26,45.0,INDIANA.HUB
2023-01-27,66.72,INDIANA.HUB
2023-01-28,34.76,INDIANA.HUB
2023-01-29,46.0,INDIANA.HUB
2023-01-30,69.5,INDIANA.HUB
2023-01-31,63.17,INDIANA.HUB
2023-02-01,62.11,INDIANA.HUB
2023-02-02,52.56,INDIANA.HUB
2023-02-03,70.2,INDIANA.HUB
2023-02-04,61.02,INDIANA.HUB
2023-02-05,38.32,INDIANA.HUB
2023-02-06,45.57,INDIANA.HUB
2023-02-07,35.1,INDIANA.HUB
2023-02-08,37.53,INDIANA.HUB
2023-02-09,31.12,INDIANA.HUB
2023-02-10,32.8,INDIANA.HUB
2023-02-11,31.18,INDIANA.HUB
2023-02-12,32.53,INDIANA.HUB
2023-02-13,66.97,INDIANA.HUB
2023-02-14,40.0,INDIANA.HUB
2023-02-15,29.01,INDIANA.HUB
2023-02-16,35.56,INDIANA.HUB
2023-02-17,49.48,INDIANA.HUB
2023-02-18,39.48,INDIANA.HUB
2023-02-19,33.29,INDIANA.HUB
2023-02-20,36.3,INDIANA.HUB
2023-02-21,47.59,INDIANA.HUB
2023-02-22,35.0,INDIANA.HUB
2023-02-23,30.48,INDIANA.HUB
2023-02-24,54.75,INDIANA.HUB
2023-02-25,46.91,INDIANA.HUB
2023-02-26,34.84,INDIANA.HUB
2023-02-27,31.82,INDIANA.HUB
2023-02-28,58.24,INDIANA.HUB
2023-03-01,33.45,INDIANA.HUB
2023-03-02,44.32,INDIANA.HUB
2023-03-03,42.9,INDIANA.HUB
2023-03-04,38.56,INDIANA.HUB
2023-03-05,35.68,INDIANA.HUB
2023-03-06,36.33,INDIANA.HUB
2023-03-07,39.52,INDIANA.HUB
2023-03-08,56.56,INDIANA.HUB
2023-03-09,49.0,INDIANA.HUB
2023-03-10,41.53,INDIANA.HUB
2023-03-11,42.76,INDIANA.HUB
2023-03-12,44.22,INDIANA.HUB
2023-03-13,44.88,INDIANA.HUB
2023-03-14,52.25,INDIANA.HUB
2023-03-15,55.42,INDIANA.HUB
2023-03-16,51.99,INDIANA.HUB
2023-03-17,30.97,INDIANA.HUB
2023-03-18,34.73,INDIANA.HUB
2023-03-19,42.6,INDIANA.HUB
2023-03-20,79.04,INDIANA.HUB
2023-03-21,62.02,INDIANA.HUB
2023-03-22,41.84,INDIANA.HUB
2023-03-23,34.2,INDIANA.HUB
2023-03-24,34.46,INDIANA.HUB
2023-03-25,33.27,INDIANA.HUB
2023-03-26,34.09,INDIANA.HUB
2023-03-27,43.92,INDIANA.HUB
2023-03-28,46.6,INDIANA.HUB
2023-03-29,49.49,INDIANA.HUB
2023-03-30,62.71,INDIANA.HUB
2023-03-31,35.22,INDIANA.HUB
2023-04-01,45.94,INDIANA.HUB
2023-04-02,59.86,INDIANA.HUB
2023-04-03,49.03,INDIANA.HUB
2023-04-04,39.03,INDIANA.HUB
2023-04-05,36.68,INDIANA.HUB
2023-04-06,41.22,INDIANA.HUB
2023-04-07,45.57,INDIANA.HUB
2023-04-08,31.89,INDIANA.HUB
2023-04-09,31.51,INDIANA.HUB
2023-04-10,47.59,INDIANA.HUB
2023-04-11,40.36,INDIANA.HUB
2023-04-12,44.0,INDIANA.HUB
2023-04-13,49.12,INDIANA.HUB
2023-04-14,46.93,INDIANA.HUB
2023-04-15,47.6,INDIANA.HUB
2023-04-16,38.85,INDIANA.HUB
2023-04-17,54.17,INDIANA.HUB
2023-04-18,73.86,INDIANA.HUB
2023-04-19,61.21,INDIANA.HUB
2023-04-20,59.92,INDIANA.HUB
2023-04-21,62.87,INDIANA.HUB
2023-04-22,43.8,INDIANA.HUB
2023-04-23,41.42,INDIANA.HUB
2023-04-24,67.74,INDIANA.HUB
2023-04-25,54.25,INDIANA.HUB
2023-04-26,51.02,INDIANA.HUB
2023-04-27,46.98,INDIANA.HUB
2023-04-28,38.58,INDIANA.HUB
2023-04-29,32.24,INDIANA.HUB
2023-04-30,39.08,INDIANA.HUB
2023-05-01,53.71,INDIANA.HUB
2023-05-02,53.76,INDIANA.HUB
2023-05-03,55.29,INDIANA.HUB
2023-05-04,50.86,INDIANA.HUB
2023-05-05,41.89,INDIANA.HUB
2023-05-06,35.63,INDIANA.HUB
2023-05-07,58.4,INDIANA.HUB
2023-05-08,63.47,INDIANA.HUB
2023-05-09,61.9,INDIANA.HUB
2023-05-10,55.3,INDIANA.HUB
2023-05-11,57.41,INDIANA.HUB
2023-05-12,49.72,INDIANA.HUB
2023-05-13,64.93,INDIANA.HUB
2023-05-14,58.98,INDIANA.HUB
2023-05-15,54.39,INDIANA.HUB
2023-05-16,52.35,INDIANA.HUB
2023-05-17,53.59,INDIANA.HUB
2023-05-18,47.4,INDIANA.HUB
2023-05-19,51.51,INDIANA.HUB
2023-05-20,44.89,INDIANA.HUB
2023-05-21,50.93,INDIANA.HUB
2023-05-22,68.36,INDIANA.HUB
2023-05-23,84.02,INDIANA.HUB
2023-05-24,77.18,INDIANA.HUB
2023-05-25,51.62,INDIANA.HUB
2023-05-26,44.73,INDIANA.HUB
2023-05-27,40.98,INDIANA.HUB
2023-05-28,36.04,INDIANA.HUB
2023-05-29,53.2,INDIANA.HUB
2023-05-30,81.95,INDIANA.HUB
2023-05-31,105.59,INDIANA.HUB
2023-06-01,112.47,INDIANA.HUB
2023-06-02,93.35,INDIANA.HUB
2023-06-03,73.02,INDIANA.HUB
2023-06-04,58.61,INDIANA.HUB
2023-06-05,55.91,INDIANA.HUB
2023-06-06,64.98,INDIANA.HUB
2023-06-07,45.91,INDIANA.HUB
2023-06-08,56.53,INDIANA.HUB
2023-06-09,48.34,INDIANA.HUB
2023-06-10,47.5,INDIANA.HUB
2023-06-11,37.55,INDIANA.HUB
2023-06-12,31.24,INDIANA.HUB
2023-06-13,33.82,INDIANA.HUB
2023-06-14,37.63,INDIANA.HUB
2023-06-15,56.35,INDIANA.HUB
2023-06-16,39.93,INDIANA.HUB
2023-06-17,45.79,INDIANA.HUB
2023-06-18,45.53,INDIANA.HUB
2023-06-19,67.51,INDIANA.HUB
2023-06-20,60.71,INDIANA.HUB
2023-06-21,53.2,INDIANA.HUB
2023-06-22,54.44,INDIANA.HUB
2023-06-23,46.36,INDIANA.HUB
2023-06-24,52.38,INDIANA.HUB
2023-06-25,48.8,INDIANA.HUB
2023-06-26,44.17,INDIANA.HUB
2023-06-27,45.18,INDIANA.HUB
2023-06-28,64.87,INDIANA.HUB
2023-06-29,88.44,INDIANA.HUB
2023-06-30,91.33,INDIANA.HUB
2023-07-01,54.85,INDIANA.HUB
2023-07-02,43.51,INDIANA.HUB
2023-07-03,58.84,INDIANA.HUB
2023-07-04,51.14,INDIANA.HUB
2023-07-05,65.39,INDIANA.HUB
2023-07-06,48.03,INDIANA.HUB
2023-07-07,47.41,INDIANA.HUB
2023-07-08,37.26,INDIANA.HUB
2023-07-09,44.32,INDIANA.HUB
2023-07-10,58.29,INDIANA.HUB
2023-07-11,62.15,INDIANA.HUB
2023-07-12,48.9,INDIANA.HUB
2023-07-13,56.71,INDIANA.HUB
2023-07-14,57.94,INDIANA.HUB
2023-07-15,48.02,INDIANA.HUB
2023-07-16,47.03,INDIANA.HUB
2023-07-17,49.82,INDIANA.HUB
2023-07-18,54.37,INDIANA.HUB
2023-07-19,64.02,INDIANA.HUB
2023-07-20,49.55,INDIANA.HUB
2023-07-21,45.79,INDIANA.HUB
2023-07-22,48.31,INDIANA.HUB
2023-07-23,59.88,INDIANA.HUB
2023-07-24,67.93,INDIANA.HUB
2023-07-25,87.3,INDIANA.HUB
2023-07-26,98.31,INDIANA.HUB
2023-07-27,177.26,INDIANA.HUB
2023-07-28,188.72,INDIANA.HUB
2023-07-29,89.98,INDIANA.HUB
2023-07-30,48.83,INDIANA.HUB
2023-07-31,51.17,INDIANA.HUB
2023-08-01,54.23,INDIANA.HUB
2023-08-02,56.21,INDIANA.HUB
2023-08-03,64.88,INDIANA.HUB
2023-08-04,57.26,INDIANA.HUB
2023-08-05,50.72,INDIANA.HUB
2023-08-06,47.51,INDIANA.HUB
2023-08-07,40.96,INDIANA.HUB
2023-08-08,48.04,INDIANA.HUB
2023-08-09,48.62,INDIANA.HUB
2023-08-10,50.79,INDIANA.HUB
2023-08-11,55.39,INDIANA.HUB
2023-08-12,51.8,INDIANA.HUB
2023-08-13,49.3,INDIANA.HUB
2023-08-14,39.98,INDIANA.HUB
2023-08-15,44.0,INDIANA.HUB
2023-08-16,48.75,INDIANA.HUB
2023-08-17,39.92,INDIANA.HUB
2023-08-18,37.58,INDIANA.HUB
2023-08-19,42.76,INDIANA.HUB
2023-08-20,70.78,INDIANA.HUB
2023-08-21,95.43,INDIANA.HUB
2023-08-22,92.59,INDIANA.HUB
2023-08-23,117.32,INDIANA.HUB
2023-08-24,204.68,INDIANA.HUB
2023-08-25,111.92,INDIANA.HUB
2023-08-26,51.5,INDIANA.HUB
2023-08-27,36.79,INDIANA.HUB
2023-08-28,40.73,INDIANA.HUB
2023-08-29,53.38,INDIANA.HUB
2023-08-30,41.02,INDIANA.HUB
2023-08-31,35.88,INDIANA.HUB
2023-09-01,40.31,INDIANA.HUB
2023-09-02,44.18,INDIANA.HUB
2023-09-03,71.7,INDIANA.HUB
2023-09-04,96.0,INDIANA.HUB
2023-09-05,114.51,INDIANA.HUB
2023-09-06,69.93,INDIANA.HUB
2023-09-07,49.67,INDIANA.HUB
2023-09-08,41.72,INDIANA.HUB
2023-09-09,37.69,INDIANA.HUB
2023-09-10,37.46,INDIANA.HUB
2023-09-11,44.59,INDIANA.HUB
2023-09-12,38.03,INDIANA.HUB
2023-09-13,43.39,INDIANA.HUB
2023-09-14,39.73,INDIANA.HUB
2023-09-15,42.97,INDIANA.HUB
2023-09-16,42.32,INDIANA.HUB
2023-09-17,48.26,INDIANA.HUB
2023-09-18,42.85,INDIANA.HUB
2023-09-19,46.76,INDIANA.HUB
2023-09-20,57.2,INDIANA.HUB
2023-09-21,64.0,INDIANA.HUB
2023-09-22,56.94,INDIANA.HUB
2023-09-23,48.95,INDIANA.HUB
2023-09-24,43.38,INDIANA.HUB
2023-09-25,45.91,INDIANA.HUB
2023-09-26,50.83,INDIANA.HUB
2023-09-27,44.81,INDIANA.HUB
2023-09-28,49.72,INDIANA.HUB
2023-09-29,55.42,INDIANA.HUB
2023-09-30,55.22,INDIANA.HUB
2023-10-01,57.75,INDIANA.HUB
2023-10-02,82.91,INDIANA.HUB
2023-10-03,99.92,INDIANA.HUB
2023-10-04,119.83,INDIANA.HUB
2023-10-05,75.5,INDIANA.HUB
2023-10-06,40.44,INDIANA.HUB
2023-10-07,37.2,INDIANA.HUB
2023-10-08,43.72,INDIANA.HUB
2023-10-09,56.3,INDIANA.HUB
2023-10-10,67.21,INDIANA.HUB
2023-10-11,53.39,INDIANA.HUB
2023-10-12,51.59,INDIANA.HUB
2023-10-13,43.95,INDIANA.HUB
2023-10-14,37.86,INDIANA.HUB
2023-10-15,49.24,INDIANA.HUB
2023-10-16,73.37,INDIANA.HUB
2023-10-17,62.55,INDIANA.HUB
2023-10-18,51.96,INDIANA.HUB
2023-10-19,54.87,INDIANA.HUB
2023-10-20,58.01,INDIANA.HUB
2023-10-21,42.61,INDIANA.HUB
2023-10-22,49.13,INDIANA.HUB
2023-10-23,65.14,INDIANA.HUB
2023-10-24,58.0,INDIANA.HUB
2023-10-25,50.12,INDIANA.HUB
2023-10-26,40.66,INDIANA.HUB
2023-10-27,41.83,INDIANA.HUB
2023-10-28,50.0,INDIANA.HUB
2023-10-29,58.28,INDIANA.HUB
2023-10-30,68.51,INDIANA.HUB
2023-10-31,78.47,INDIANA.HUB
2023-11-01,74.32,INDIANA.HUB
2023-11-02,94.09,INDIANA.HUB
2023-11-03,50.94,INDIANA.HUB
2023-11-04,43.38,INDIANA.HUB
2023-11-05,43.85,INDIANA.HUB
2023-11-06,55.04,INDIANA.HUB
2023-11-07,42.86,INDIANA.HUB
2023-11-08,40.5,INDIANA.HUB
2023-11-09,36.58,INDIANA.HUB
2023-11-10,49.63,INDIANA.HUB
2023-11-11,43.63,INDIANA.HUB
2023-11-12,41.79,INDIANA.HUB
2023-11-13,54.31,INDIANA.HUB
2023-11-14,44.62,INDIANA.HUB
2023-11-15,44.95,INDIANA.HUB
2023-11-16,46.55,INDIANA.HUB
2023-11-17,40.76,INDIANA.HUB
2023-11-18,42.59,INDIANA.HUB
2023-11-19,35.46,INDIANA.HUB
2023-11-20,43.01,INDIANA.HUB
2023-11-21,38.2,INDIANA.HUB
2023-11-22,39.25,INDIANA.HUB
2023-11-23,33.54,INDIANA.HUB
2023-11-24,41.98,INDIANA.HUB
2023-11-25,43.93,INDIANA.HUB
2023-11-26,37.51,INDIANA.HUB
2023-11-27,48.45,INDIANA.HUB
2023-11-28,61.1,INDIANA.HUB
2023-11-29,69.75,INDIANA.HUB
2023-11-30,54.24,INDIANA.HUB
2023-12-01,49.34,INDIANA.HUB
2023-12-02,41.52,INDIANA.HUB
2023-12-03,43.19,INDIANA.HUB
2023-12-04,50.7,INDIANA.HUB
2023-12-05,54.57,INDIANA.HUB
2023-12-06,57.77,INDIANA.HUB
2023-12-07,53.49,INDIANA.HUB
2023-12-08,39.44,INDIANA.HUB
2023-12-09,29.97,INDIANA.HUB
2023-12-10,47.23,INDIANA.HUB
2023-12-11,60.0,INDIANA.HUB
2023-12-12,56.4,INDIANA.HUB
2023-12-13,60.0,INDIANA.HUB
2023-12-14,46.55,INDIANA.HUB
2023-12-15,37.75,INDIANA.HUB
2023-12-16,28.73,INDIANA.HUB
2023-12-17,28.34,INDIANA.HUB
2023-12-18,50.36,INDIANA.HUB
2023-12-19,56.76,INDIANA.HUB
2023-12-20,58.35,INDIANA.HUB
2023-12-21,39.77,INDIANA.HUB
2023-12-22,36.17,INDIANA.HUB
2023-12-23,30.82,INDIANA.HUB
2023-12-24,24.21,INDIANA.HUB
2023-12-25,23.58,INDIANA.HUB
2023-12-26,38.98,INDIANA.HUB
2023-12-27,33.64,INDIANA.HUB
2023-12-28,31.52,INDIANA.HUB
2023-12-29,31.32,INDIANA.HUB
2023-12-30,27.49,INDIANA.HUB
2023-12-31,27.97,INDIANA.HUB
2024-01-01,33.03,INDIANA.HUB
2024-01-02,35.82,INDIANA.HUB
2024-01-03,43.96,INDIANA.HUB
2024-01-04,52.26,INDIANA.HUB
2024-01-05,52.67,INDIANA.HUB
2024-01-06,43.33,INDIANA.HUB
2024-01-07,47.55,INDIANA.HUB
2024-01-08,47.54,INDIANA.HUB
2024-01-09,34.34,INDIANA.HUB
2024-01-10,50.8,INDIANA.HUB
2024-01-11,53.51,INDIANA.HUB
2024-01-12,45.78,INDIANA.HUB
2024-01-13,88.67,INDIANA.HUB
2024-01-14,213.03,INDIANA.HUB
2024-01-15,244.48,INDIANA.HUB
2024-01-16,284.59,INDIANA.HUB
2024-01-17,257.82,INDIANA.HUB
2024-01-18,149.36,INDIANA.HUB
2024-01-19,61.46,INDIANA.HUB
2024-01-20,62.52,INDIANA.HUB
2024-01-21,49.02,INDIANA.HUB
2024-01-22,52.35,INDIANA.HUB
2024-01-23,46.02,INDIANA.HUB
2024-01-24,39.66,INDIANA.HUB
2024-01-25,42.0,INDIANA.HUB
2024-01-26,39.18,INDIANA.HUB
2024-01-27,34.6,INDIANA.HUB
2024-01-28,38.52,INDIANA.HUB
2024-01-29,44.97,INDIANA.HUB
2024-01-30,41.99,INDIANA.HUB
2024-01-31,42.72,INDIANA.HUB
2024-02-01,39.95,INDIANA.HUB
2024-02-02,43.56,INDIANA.HUB
2024-02-03,31.08,INDIANA.HUB
2024-02-04,33.22,INDIANA.HUB
2024-02-05,50.5,INDIANA.HUB
2024-02-06,51.15,INDIANA.HUB
2024-02-07,41.52,INDIANA.HUB
2024-02-08,37.66,INDIANA.HUB
2024-02-09,26.16,INDIANA.HUB
2024-02-10,33.45,INDIANA.HUB
2024-02-11,37.08,INDIANA.HUB
2024-02-12,51.15,INDIANA.HUB
2024-02-13,54.89,INDIANA.HUB
2024-02-14,43.69,INDIANA.HUB
2024-02-15,30.93,INDIANA.HUB
2024-02-16,37.09,INDIANA.HUB
2024-02-17,30.32,INDIANA.HUB
2024-02-18,36.13,INDIANA.HUB
2024-02-19,37.06,INDIANA.HUB
2024-02-20,50.75,INDIANA.HUB
2024-02-21,45.46,INDIANA.HUB
2024-02-22,32.9,INDIANA.HUB
2024-02-23,33.28,INDIANA.HUB
2024-02-24,32.63,INDIANA.HUB
2024-02-25,30.75,INDIANA.HUB
2024-02-26,39.2,INDIANA.HUB
2024-02-27,31.42,INDIANA.HUB
2024-02-28,41.46,INDIANA.HUB
2024-02-29,55.0,INDIANA.HUB
2024-03-01,43.21,INDIANA.HUB
2024-03-02,35.46,INDIANA.HUB
2024-03-03,26.91,INDIANA.HUB
2024-03-04,31.74,INDIANA.HUB
2024-03-05,32.06,INDIANA.HUB
2024-03-06,32.38,INDIANA.HUB
2024-03-07,35.39,INDIANA.HUB
2024-03-08,26.5,INDIANA.HUB
2024-03-09,30.56,INDIANA.HUB
2024-03-10,31.45,INDIANA.HUB
2024-03-11,48.66,INDIANA.HUB
2024-03-12,40.17,INDIANA.HUB
2024-03-13,29.0,INDIANA.HUB
2024-03-14,28.83,INDIANA.HUB
2024-03-15,29.15,INDIANA.HUB
2024-03-16,26.03,INDIANA.HUB
2024-03-17,26.99,INDIANA.HUB
2024-03-18,47.97,INDIANA.HUB
2024-03-19,67.05,INDIANA.HUB
2024-03-20,40.84,INDIANA.HUB
2024-03-21,68.52,INDIANA.HUB
2024-03-22,47.27,INDIANA.HUB
2024-03-23,29.28,INDIANA.HUB
2024-03-24,34.33,INDIANA.HUB
2024-03-25,44.6,INDIANA.HUB
2024-03-26,31.79,INDIANA.HUB
2024-03-27,43.29,INDIANA.HUB
2024-03-28,61.64,INDIANA.HUB
2024-03-29,32.69,INDIANA.HUB
2024-03-30,31.78,INDIANA.HUB
2024-03-31,32.19,INDIANA.HUB
2024-04-01,41.3,INDIANA.HUB
2024-04-02,32.77,INDIANA.HUB
2024-04-03,36.17,INDIANA.HUB
2024-04-04,52.61,INDIANA.HUB
2024-04-05,59.6,INDIANA.HUB
2024-04-06,38.97,INDIANA.HUB
2024-04-07,40.97,INDIANA.HUB
2024-04-08,42.83,INDIANA.HUB
2024-04-09,48.83,INDIANA.HUB
2024-04-10,46.12,INDIANA.HUB
2024-04-11,34.3,INDIANA.HUB
2024-04-12,30.28,INDIANA.HUB
2024-04-13,33.93,INDIANA.HUB
2024-04-14,42.03,INDIANA.HUB
2024-04-15,43.85,INDIANA.HUB
2024-04-16,47.32,INDIANA.HUB
2024-04-17,41.99,INDIANA.HUB
2024-04-18,46.52,INDIANA.HUB
2024-04-19,45.13,INDIANA.HUB
2024-04-20,31.04,INDIANA.HUB
2024-04-21,41.79,INDIANA.HUB
2024-04-22,48.02,INDIANA.HUB
2024-04-23,58.39,INDIANA.HUB
2024-04-24,54.44,INDIANA.HUB
2024-04-25,50.45,INDIANA.HUB
2024-04-26,42.15,INDIANA.HUB
2024-04-27,42.14,INDIANA.HUB
2024-04-28,61.4,INDIANA.HUB
2024-04-29,61.52,INDIANA.HUB
2024-04-30,70.0,INDIANA.HUB
2024-05-01,62.3,INDIANA.HUB
2024-05-02,71.42,INDIANA.HUB
2024-05-03,58.23,INDIANA.HUB
2024-05-04,68.82,INDIANA.HUB
2024-05-05,65.0,INDIANA.HUB
2024-05-06,55.61,INDIANA.HUB
2024-05-07,70.22,INDIANA.HUB
2024-05-08,67.43,INDIANA.HUB
2024-05-09,54.13,INDIANA.HUB
2024-05-10,38.76,INDIANA.HUB
2024-05-11,41.31,INDIANA.HUB
2024-05-12,39.96,INDIANA.HUB
2024-05-13,41.92,INDIANA.HUB
2024-05-14,52.09,INDIANA.HUB
